,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,7.15,7.0,7.49
6,7.69,8.0,7.57
14,9.87,14.0,11.39
17,1.12,1.0,0.54
18,3.18,2.0,1.75
19,0.82,2.0,1.65
22,5.08,5.0,5.26
26,0.59,3.0,2.24
28,1.29,2.0,2.11
30,1.08,2.0,1.28
31,1.3,2.0,1.27
32,1.37,1.0,0.8
37,1.23,1.0,0.51
38,1.1,2.0,1.42
39,2.19,1.0,1.27
45,1.37,1.0,0.86
48,1.55,1.0,1.63
49,0.76,2.0,1.58
53,4.41,1.0,1.03
58,1.37,1.0,2.13
59,1.17,2.0,2.09
66,1.85,1.0,0.73
67,6.8,7.0,7.95
71,7.77,9.0,8.22
74,1.64,2.0,0.99
75,8.09,9.0,9.37
77,1.46,2.0,2.05
81,6.76,7.0,6.44
84,1.73,4.0,5.65
85,4.14,6.0,7.7
91,2.13,1.0,1.22
96,11.92,10.0,10.53
104,12.32,10.0,10.01
105,20.88,14.0,20.04
116,30.75,28.0,28.47
117,10.68,11.0,19.66
118,29.8,30.0,29.86
120,21.03,14.0,25.2
121,1.44,1.0,0.0
126,32.7,37.0,34.73
127,32.7,38.0,33.21
129,0.37,1.0,-1.83
130,2.29,2.0,2.41
137,1.42,1.0,0.87
139,24.36,15.0,24.77
140,32.57,20.0,32.63
143,4.21,1.0,3.95
144,28.8,13.0,28.14
155,2.02,2.0,1.63
157,1.7,1.0,0.65
158,1.27,2.0,1.61
159,1.62,1.0,0.51
160,1.59,2.0,1.51
161,1.74,1.0,1.21
168,2.15,5.0,6.84
169,1.44,1.0,1.17
179,0.94,1.0,0.95
181,1.81,5.0,7.66
183,4.88,2.0,1.67
185,1.95,1.0,2.07
186,9.28,9.0,10.79
196,1.61,1.0,0.68
208,2.1,1.0,0.98
209,1.32,2.0,1.85
210,1.0,1.0,1.24
211,0.79,2.0,2.49
214,1.65,2.0,1.58
216,1.99,2.0,1.6
217,3.06,1.0,0.96
218,3.88,2.0,2.58
221,1.94,2.0,1.63
226,1.54,2.0,2.28
233,2.31,1.0,1.01
234,1.58,2.0,2.31
248,3.19,2.0,2.32
250,7.79,17.0,12.19
254,2.42,2.0,2.89
256,21.94,25.0,24.66
257,24.89,32.0,33.08
261,3.05,2.0,2.1
263,21.56,28.0,28.33
265,20.04,25.0,25.2
267,20.74,26.0,25.86
270,18.28,34.0,33.05
271,16.93,32.0,32.52
275,3.73,1.0,1.36
276,1.82,2.0,2.28
282,1.82,2.0,1.87
289,3.73,2.0,1.52
290,2.23,2.0,1.68
293,28.81,32.0,32.8
295,31.12,33.0,32.47
296,2.24,2.0,1.37
301,27.29,28.0,28.95
303,2.91,2.0,1.26
304,2.27,1.0,1.08
305,30.78,32.0,33.05
314,29.97,30.0,30.38
320,26.68,29.0,31.01
321,28.88,29.0,27.57
325,3.88,2.0,1.34
326,32.5,32.0,32.35
327,32.5,32.0,32.33
328,5.11,1.0,1.42
334,12.09,13.0,9.31
338,2.35,1.0,1.73
339,3.1,2.0,2.42
345,0.63,2.0,1.63
348,11.33,9.0,8.3
358,9.71,10.0,8.08
359,1.79,1.0,0.86
