,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,13.11,0.02
1,14.68,0.02
7,21.41,0.04
11,39.26,0.0
13,26.71,0.0
17,13.45,0.0
18,40.75,0.01
19,21.39,0.0
21,12.99,0.09
22,20.47,0.01
23,15.45,0.0
27,15.71,0.0
30,13.53,0.01
34,17.62,0.0
39,18.01,0.02
41,11.92,0.01
43,12.5,0.02
47,19.69,0.04
50,24.82,0.01
54,24.91,0.0
64,42.21,0.03
67,12.05,0.01
68,23.47,0.0
76,14.18,0.01
78,15.98,0.01
84,14.1,0.23
90,16.42,0.18
93,16.11,0.02
95,15.43,0.02
100,15.42,0.0
102,15.45,0.0
108,17.64,0.0
109,18.61,0.0
110,21.47,0.0
117,19.97,0.0
120,13.06,0.03
123,18.02,0.02
126,17.9,0.12
130,15.91,0.0
134,12.14,0.01
135,16.82,0.04
136,15.96,0.03
139,13.95,0.0
143,41.9,0.0
146,15.96,0.0
148,17.11,0.01
149,18.04,0.0
151,15.96,0.01
152,19.97,0.0
154,18.71,0.03
157,24.88,0.02
158,15.4,0.1
159,19.37,0.0
167,14.15,0.0
168,14.46,0.15
169,14.18,0.08
172,15.09,0.0
181,17.93,0.01
185,43.58,0.01
186,14.4,0.0
189,15.88,0.08
191,18.61,2.24
193,14.15,0.01
199,43.17,0.02
205,21.96,0.0
210,12.78,0.12
219,41.66,0.01
220,43.98,0.01
223,12.05,0.02
225,40.29,0.0
230,37.79,0.0
236,32.74,0.02
238,29.86,0.24
245,30.77,0.5
250,28.54,0.52
252,30.38,0.97
254,24.86,0.27
255,38.59,0.06
260,43.68,0.11
261,23.06,1.43
264,35.52,0.02
270,23.96,4.93
279,34.93,3.02
280,18.93,11.44
281,34.26,8.63
282,31.74,0.37
285,19.47,0.47
286,32.94,1.04
287,25.42,0.28
290,36.52,1.63
295,34.93,0.43
296,31.05,0.48
297,36.1,0.62
298,26.85,0.54
299,32.78,1.41
300,25.5,0.15
302,35.44,0.18
307,36.52,0.39
309,30.92,0.83
313,34.54,0.02
315,34.32,4.09
317,36.64,0.1
321,32.43,0.25
322,36.06,0.35
324,41.93,0.47
326,35.31,2.28
327,27.89,3.33
328,27.89,0.99
331,34.73,0.01
339,26.95,0.19
343,34.67,0.05
344,21.24,0.04
348,36.76,0.0
352,21.76,0.04
356,33.66,0.32
358,41.07,0.0
360,13.67,0.02
361,41.55,0.01
369,28.91,0.0
373,17.86,0.07
375,35.77,0.01
378,15.34,0.01
380,38.49,0.02
385,27.35,0.01
386,42.35,0.01
387,21.63,0.07
390,13.45,0.0
393,17.56,0.0
394,12.87,0.08
395,13.87,0.02
396,12.39,0.0
399,24.91,0.01
402,13.45,0.01
403,12.94,0.0
404,15.4,0.0
417,22.74,0.0
418,21.44,0.0
419,41.88,0.0
422,13.67,0.1
423,12.87,0.01
426,18.15,0.11
431,17.5,0.0
435,15.09,0.0
436,15.91,0.13
440,18.61,0.0
441,21.98,0.0
443,41.98,0.01
448,23.15,0.03
452,16.43,0.01
455,20.68,0.01
459,16.11,0.01
462,20.63,0.01
463,13.92,0.0
471,21.26,0.3
472,16.42,0.47
473,41.59,0.24
475,15.96,0.0
487,18.7,0.0
488,18.02,0.0
490,22.88,0.01
493,13.41,0.0
495,17.85,0.0
498,17.61,0.0
500,18.76,0.02
502,17.64,0.01
505,14.12,0.0
508,18.04,0.0
510,41.45,0.0
513,16.2,0.19
516,13.6,0.0
518,22.91,0.01
520,16.41,0.21
521,17.9,0.02
522,18.7,0.0
527,20.31,0.23
530,12.75,0.01
537,18.02,2.21
538,14.18,0.0
540,13.67,0.04
546,19.69,0.0
547,12.78,0.0
553,22.01,0.01
557,33.75,0.02
560,19.37,0.0
567,21.68,0.01
569,12.36,0.22
572,15.27,0.0
575,14.52,0.02
576,13.28,0.18
579,22.68,0.02
580,26.16,0.0
589,29.91,0.07
595,21.68,0.01
598,12.95,0.36
601,15.15,0.03
603,22.64,0.1
605,20.15,0.0
607,26.22,0.31
609,25.24,0.38
612,31.88,1.16
628,28.16,3.27
638,15.32,1.97
640,41.21,1.45
643,30.69,0.44
645,20.23,0.44
653,33.92,0.09
657,29.35,0.22
663,17.07,1.97
668,39.14,0.18
670,23.96,0.06
677,28.61,0.07
678,22.07,0.53
679,22.3,1.7
683,19.75,0.04
684,18.55,0.0
690,34.48,0.02
691,23.95,0.0
692,24.9,0.0
696,25.74,0.0
698,28.95,2.32
701,15.28,0.08
708,20.8,0.0
710,26.7,0.02
712,26.34,0.01
714,26.47,0.0
727,23.55,0.01
728,22.62,0.0
