,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
5,37.77,0.1
9,26.11,0.06
13,25.94,3.46
18,38.2,0.04
19,23.59,0.02
20,23.37,0.01
21,16.32,0.08
28,15.91,0.8
29,13.18,0.16
36,13.53,0.11
48,13.79,0.87
52,15.88,0.18
55,44.6,0.0
63,11.31,0.02
64,43.14,0.11
66,12.58,0.04
72,12.83,0.0
80,11.13,1.01
84,17.59,1.37
86,44.41,0.14
88,14.25,0.07
94,12.58,0.78
96,43.31,0.27
106,14.54,0.49
110,14.48,0.09
112,13.17,0.01
117,13.62,0.37
122,16.59,0.04
129,12.55,0.9
130,16.77,0.25
137,14.86,0.27
138,11.5,0.13
139,10.44,0.03
143,43.98,0.09
147,11.19,0.01
154,16.83,0.36
155,16.83,0.78
156,15.27,0.75
158,19.47,1.41
159,11.73,0.0
163,12.23,0.01
165,13.74,0.07
168,15.27,0.04
169,12.47,0.27
170,12.26,0.71
177,17.13,0.05
183,17.78,0.22
184,16.47,0.02
185,41.18,0.7
187,14.22,0.13
189,16.08,0.11
192,13.96,0.41
194,15.49,0.48
197,16.24,0.16
198,10.93,1.27
202,12.13,0.04
205,14.07,0.07
207,21.82,0.23
208,23.44,1.18
209,11.94,0.15
210,14.03,0.0
213,14.68,1.5
222,43.72,2.39
228,25.32,0.59
235,38.28,1.97
238,23.89,0.14
241,23.79,0.31
242,35.38,0.29
244,39.09,0.17
245,24.49,0.3
246,36.91,0.43
250,25.94,0.3
255,36.06,0.09
257,16.12,0.74
261,25.24,1.27
266,19.8,0.32
267,37.77,0.62
269,43.43,0.06
273,40.08,0.7
280,34.26,3.02
285,36.85,1.03
286,33.72,0.89
289,30.31,0.95
290,32.3,0.96
292,32.56,0.26
294,26.97,0.44
296,36.76,2.29
297,33.51,0.17
300,32.98,0.78
302,36.49,0.14
304,36.49,1.2
305,26.62,2.09
306,36.26,0.06
309,34.26,2.77
310,28.32,0.17
311,32.87,0.13
313,32.87,1.59
314,32.56,0.5
324,33.51,2.15
326,36.69,1.58
336,37.82,0.08
338,39.79,0.04
342,27.47,0.07
343,36.26,0.08
347,11.3,0.52
351,34.55,0.39
352,24.1,2.55
353,37.82,0.04
355,27.03,0.9
357,28.42,0.97
358,36.26,0.01
365,37.03,1.7
378,16.0,0.28
379,28.12,0.0
382,23.44,2.84
383,28.17,0.06
385,18.38,0.2
387,27.23,0.1
388,23.74,0.11
389,30.31,0.07
391,39.09,0.58
393,16.33,0.06
396,17.8,0.09
397,14.44,0.03
399,19.83,0.05
400,16.4,0.26
401,14.56,0.06
409,13.23,0.01
411,19.61,0.05
412,21.85,0.09
413,41.19,1.23
414,23.44,0.42
415,23.44,0.46
416,23.44,0.07
419,42.17,0.0
423,15.34,0.01
426,12.88,0.48
431,21.3,0.13
436,14.31,0.07
443,43.98,0.79
444,16.94,1.47
451,15.74,0.29
461,16.38,1.77
463,13.9,0.12
464,12.79,0.98
469,10.0,4.4
471,14.72,0.16
472,10.59,2.27
473,44.7,0.17
477,13.77,0.76
485,11.2,0.43
486,12.61,0.1
488,14.92,0.34
489,16.72,0.16
490,23.43,0.06
491,19.51,0.02
502,13.88,0.01
504,17.17,0.03
505,11.61,0.01
507,11.61,0.05
512,14.7,0.11
513,15.4,0.05
517,15.64,0.14
523,12.1,0.77
532,15.64,0.02
537,14.27,0.45
538,15.29,0.98
542,15.37,1.27
549,15.14,0.02
552,14.28,1.67
559,16.83,0.0
561,9.06,0.65
562,15.66,0.05
564,38.28,0.03
565,23.44,0.48
567,23.67,0.07
569,11.21,0.13
571,14.06,0.03
572,20.12,0.02
573,14.14,0.44
576,11.12,0.05
579,17.87,0.44
584,37.94,0.06
585,15.69,0.11
587,13.9,0.27
589,25.51,0.31
595,14.98,1.68
602,40.94,0.41
603,23.44,0.87
606,13.6,0.25
609,20.58,1.29
611,31.55,0.08
614,23.74,0.23
617,27.79,0.03
620,23.28,0.73
621,20.91,0.16
624,31.45,0.74
630,28.11,0.01
637,23.39,0.65
638,26.58,2.54
642,14.95,4.56
644,41.23,0.38
648,14.95,1.06
649,40.19,0.72
651,14.1,0.67
653,20.03,0.92
654,18.15,0.62
655,40.95,0.25
658,18.74,0.66
659,29.74,4.74
660,38.2,1.26
668,21.51,0.69
673,28.88,0.85
677,17.78,0.2
682,27.5,0.42
684,17.88,0.05
685,37.03,0.32
687,29.03,0.04
688,20.57,1.15
689,20.04,0.79
690,39.75,0.11
697,16.76,5.39
709,17.43,0.15
710,20.93,0.15
711,37.03,0.83
713,12.78,0.03
720,19.22,0.4
724,14.94,0.07
725,15.93,0.01
729,43.34,0.02
731,26.12,0.75
737,39.22,1.09
741,17.45,1.01
743,15.67,0.07
744,40.29,0.53
758,21.82,0.04
759,44.03,0.27
760,17.53,0.41
769,25.2,0.07
770,36.9,0.03
775,38.32,0.02
780,13.97,1.65
782,29.33,0.0
785,17.12,0.91
786,25.02,0.08
787,36.15,0.02
805,23.72,1.11
806,37.66,0.04
809,38.86,0.01
812,37.93,0.48
813,12.94,0.77
820,20.24,0.87
826,39.03,0.09
828,15.73,0.25
831,9.41,0.05
832,43.37,0.03
834,19.22,1.42
837,16.1,0.58
840,14.15,0.44
843,11.74,1.01
848,39.42,0.36
853,16.87,0.06
858,41.34,0.11
859,19.78,0.05
861,20.55,0.12
865,14.87,0.52
867,12.39,0.05
870,12.95,1.93
871,15.2,0.57
872,16.1,0.17
873,12.9,0.23
889,15.85,0.25
890,23.09,2.9
894,17.14,0.02
899,18.79,0.05
904,18.63,6.26
906,14.98,0.02
908,17.8,0.06
915,15.34,0.05
917,24.73,0.09
922,17.14,0.04
927,16.18,0.01
932,21.67,0.03
937,38.28,0.36
941,23.44,0.0
942,15.03,0.51
