,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
1047,9.09,10.4,3.46,6.05
1049,27.7,30.56,7.93,12.24
1051,inf,inf,inf,inf
1052,inf,inf,inf,inf
1053,62.36,60.33,0.2,1.01
1054,inf,inf,inf,inf
1055,inf,inf,inf,inf
1056,58.99,55.31,0.29,1.49
1057,inf,inf,inf,inf
1059,inf,inf,inf,inf
1061,inf,inf,inf,inf
1062,inf,inf,inf,inf
1064,64.7,47.08,13.86,9.14
1065,22.92,22.6,6.33,0.11
1066,13.88,16.66,0.65,0.96
1068,19.98,24.93,17.67,15.33
1069,5.85,4.64,1.32,6.07
1070,10.68,10.04,1.69,2.41
1071,10.1,5.83,4.83,7.78
1072,13.65,11.5,16.67,13.03
1074,inf,inf,inf,inf
1075,inf,inf,inf,inf
1076,inf,inf,inf,inf
1077,75.06,75.31,1.88,0.42
1078,inf,inf,inf,inf
1079,49.78,54.13,0.12,1.31
1080,inf,inf,inf,inf
1081,inf,inf,inf,inf
1082,54.94,61.03,1.63,1.65
1083,inf,inf,inf,inf
1084,78.73,79.9,1.88,1.13
1085,inf,inf,inf,inf
1086,33.56,43.89,3.38,2.89
1088,5.86,9.21,0.37,0.35
1089,0.27,4.15,7.54,2.09
1090,0.9,5.49,1.42,4.53
1091,7.56,8.41,2.4,8.15
1093,8.29,7.14,9.09,9.83
1094,8.09,9.77,10.24,8.12
1096,11.23,12.24,8.45,7.93
1097,13.95,13.59,2.05,1.45
1098,inf,inf,inf,inf
1099,73.32,71.56,0.84,5.5
1100,inf,inf,inf,inf
1101,inf,inf,inf,inf
1102,inf,inf,inf,inf
1104,inf,inf,inf,inf
1105,48.68,41.36,0.52,1.25
1106,81.67,79.92,2.34,1.7
1108,inf,inf,inf,inf
1109,inf,inf,inf,inf
1110,63.75,67.16,3.68,2.97
1112,51.92,64.6,2.08,5.27
1113,inf,inf,inf,inf
1114,17.87,15.08,26.8,9.52
1115,inf,inf,inf,inf
1117,inf,inf,inf,inf
1119,inf,inf,inf,inf
1120,19.39,49.64,10.49,13.96
1121,inf,inf,inf,inf
1122,inf,inf,inf,inf
1123,inf,inf,inf,inf
1125,inf,inf,inf,inf
1126,inf,inf,inf,inf
1128,inf,inf,inf,inf
1129,inf,inf,inf,inf
1131,inf,inf,inf,inf
1133,73.09,56.21,2.24,1.81
1135,26.92,47.38,24.82,36.25
1136,inf,inf,inf,inf
1137,inf,inf,inf,inf
1138,67.1,76.28,17.93,6.01
1139,inf,inf,inf,inf
1140,inf,inf,inf,inf
1141,inf,inf,inf,inf
1142,52.27,45.35,11.05,10.0
1144,inf,inf,inf,inf
1146,inf,inf,inf,inf
1147,inf,inf,inf,inf
1150,72.7,73.98,0.25,2.79
1153,inf,inf,inf,inf
1154,inf,inf,inf,inf
1155,inf,inf,inf,inf
1161,18.59,19.26,9.4,9.27
1163,7.52,11.65,0.13,3.05
1164,4.88,0.82,4.53,4.59
1165,10.41,9.48,1.74,2.53
1167,8.01,11.1,1.84,0.37
1168,7.43,10.9,2.07,0.46
1169,18.15,15.27,2.35,1.7
1170,1.33,1.56,0.95,0.9
1171,39.9,28.16,2.97,1.95
1173,67.52,72.93,0.57,0.52
1174,inf,inf,inf,inf
