,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,16.0,3.0,3.09
5,28.3,15.0,13.9
7,12.46,2.0,2.28
10,20.5,18.0,20.22
12,2.06,2.0,2.11
19,4.21,2.0,2.23
30,3.46,2.0,1.12
32,5.05,2.0,1.91
33,4.97,2.0,3.06
37,3.19,2.0,2.29
39,3.31,3.0,2.36
45,5.18,2.0,1.9
48,2.37,2.0,1.78
52,3.1,2.0,1.94
54,7.46,2.0,1.91
55,6.24,2.0,1.93
58,6.22,2.0,1.73
64,5.98,2.0,2.22
67,7.81,2.0,1.87
73,6.68,2.0,1.72
74,6.98,2.0,1.64
75,10.33,9.0,10.45
76,8.12,3.0,3.27
82,9.41,5.0,5.24
86,7.7,2.0,1.51
87,8.02,2.0,1.47
93,8.55,2.0,2.01
95,7.17,2.0,1.95
105,21.64,22.0,24.67
106,31.55,28.0,24.95
109,55.92,43.0,50.42
111,46.36,53.0,43.77
113,33.5,34.0,34.79
114,29.42,31.0,20.67
122,32.82,9.0,6.5
128,26.57,14.0,3.55
129,16.35,7.0,6.79
130,26.99,19.0,17.64
135,6.83,2.0,2.35
139,23.05,15.0,18.13
141,35.48,50.0,35.14
144,25.59,36.0,31.88
148,49.83,63.0,56.37
150,20.46,38.0,23.54
151,54.7,63.0,48.79
157,5.48,2.0,2.18
158,7.48,3.0,2.89
161,5.99,3.0,2.84
163,10.69,2.0,2.18
167,8.94,18.0,16.89
176,24.83,6.0,3.89
181,10.73,9.0,8.27
183,10.15,2.0,0.96
184,6.6,2.0,1.68
186,9.71,10.0,9.59
189,6.25,6.0,6.08
194,5.2,2.0,1.79
196,4.84,2.0,1.79
206,9.56,12.0,8.86
209,8.75,24.0,15.38
212,7.87,3.0,3.56
214,10.79,16.0,11.43
217,10.54,25.0,18.53
220,10.57,3.0,3.32
222,11.36,27.0,21.91
224,10.58,2.0,2.03
227,13.77,2.0,1.72
234,16.02,4.0,5.17
243,35.69,51.0,62.79
245,37.25,65.0,71.2
263,80.85,75.0,65.39
268,52.42,102.0,83.23
271,76.41,92.0,68.39
272,78.48,51.0,43.04
277,73.87,2.0,5.6
280,73.01,166.0,111.59
282,43.25,103.0,104.78
285,75.58,73.0,68.24
288,84.48,83.0,86.07
290,55.69,26.0,17.32
292,97.95,89.0,101.08
293,81.61,128.0,101.44
294,80.81,86.0,87.11
295,85.31,90.0,84.3
298,62.97,86.0,78.71
302,58.83,78.0,75.92
308,56.21,55.0,79.47
312,98.78,113.0,112.15
315,85.1,106.0,102.08
317,46.99,77.0,80.38
325,72.33,82.0,92.99
326,95.76,88.0,84.57
330,65.54,86.0,70.93
331,42.13,98.0,92.19
333,48.95,61.0,57.6
338,42.88,40.0,38.89
342,65.04,73.0,79.27
361,19.22,36.0,34.09
362,41.26,45.0,47.26
363,15.89,6.0,7.3
367,18.84,2.0,3.08
372,8.08,24.0,25.29
374,27.66,34.0,40.55
381,12.79,6.0,5.97
382,12.7,38.0,35.58
383,7.51,20.0,19.71
385,2.43,5.0,2.86
387,17.11,3.0,3.54
389,19.14,2.0,2.77
391,12.33,3.0,3.37
392,12.24,2.0,2.02
399,3.28,2.0,2.1
400,4.67,3.0,2.92
411,3.67,2.0,1.39
415,9.32,2.0,1.29
417,4.07,2.0,2.17
418,3.52,2.0,1.85
419,4.68,2.0,1.73
423,5.89,2.0,1.25
424,4.56,1.0,1.69
425,3.62,2.0,1.95
426,5.59,2.0,1.0
427,6.81,2.0,1.71
429,8.5,2.0,1.71
430,15.93,2.0,3.68
431,5.46,2.0,1.73
436,9.97,29.0,30.06
438,7.73,5.0,5.1
448,5.66,2.0,1.98
450,5.02,2.0,1.82
453,5.04,2.0,2.3
456,8.11,5.0,6.23
458,10.32,10.0,13.76
459,5.9,2.0,2.73
462,15.66,7.0,6.62
466,10.06,3.0,2.28
471,3.78,2.0,1.88
475,28.43,13.0,16.63
476,17.28,8.0,8.44
478,5.12,2.0,2.49
479,4.88,15.0,9.19
483,25.15,38.0,34.54
487,9.74,2.0,1.19
488,10.56,19.0,15.95
494,11.89,35.0,13.46
495,28.12,51.0,52.17
498,53.29,102.0,56.49
503,53.18,70.0,56.77
504,52.72,84.0,56.08
508,23.96,2.0,3.18
510,28.78,30.0,29.33
513,52.1,57.0,65.01
515,43.04,30.0,14.44
519,24.42,45.0,45.74
523,13.49,25.0,32.72
526,37.82,33.0,47.29
530,4.49,9.0,8.41
531,8.85,10.0,12.82
537,3.15,2.0,1.91
538,3.68,2.0,1.81
544,3.92,2.0,1.81
545,4.18,2.0,1.52
548,4.37,2.0,0.31
551,4.47,2.0,1.97
552,6.04,2.0,2.02
556,6.74,2.0,2.32
557,5.43,11.0,13.58
558,2.94,2.0,2.09
559,4.12,3.0,2.74
560,5.65,2.0,1.76
565,5.79,2.0,1.82
569,3.18,19.0,15.08
570,4.04,2.0,1.74
572,4.02,2.0,2.54
573,3.81,2.0,1.74
579,5.79,2.0,0.73
580,5.03,2.0,1.87
582,12.0,2.0,1.94
589,16.33,2.0,0.77
593,11.64,2.0,1.86
596,3.74,3.0,2.89
