,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
5,80.96,20.92
9,196.44,19.87
13,559.01,79.66
18,228.97,8.3
19,100.32,38.59
20,256.01,12.56
21,165.97,32.07
28,48.77,3.98
29,89.43,17.12
36,159.41,11.3
48,86.57,20.49
52,37.03,9.99
55,143.63,16.29
63,110.16,3.25
64,161.43,64.17
66,82.73,14.92
72,101.21,12.25
80,89.56,32.26
84,48.01,5.21
86,30.44,34.95
88,28.37,8.36
94,186.66,54.32
96,798.74,32.71
106,7.89,3.32
110,29.71,20.02
112,23.23,49.92
117,53.55,21.89
122,334.3,31.5
129,147.28,38.54
130,34.28,3.64
137,279.73,11.09
138,19.52,2.68
139,105.03,42.14
143,261.24,81.92
147,16.11,6.82
154,47.08,45.23
155,281.38,49.04
156,7.92,15.37
158,105.89,6.7
159,28.16,50.1
163,88.49,35.09
165,29.48,14.62
168,189.29,7.29
169,12.9,17.7
170,63.94,5.2
177,59.24,19.71
183,214.23,81.84
184,153.05,21.97
185,142.58,0.96
187,31.67,18.21
189,25.33,11.72
192,744.9,66.09
194,194.72,5.55
197,248.73,19.11
198,107.69,30.7
202,220.3,28.82
205,44.86,14.79
207,85.22,22.91
208,83.19,15.6
209,79.63,38.45
210,116.95,4.54
213,82.92,12.04
222,58.54,12.34
228,217.61,65.53
235,69.73,15.25
238,22.09,2.65
241,1200.2,50.78
242,4.76,1.63
244,80.53,25.57
245,62.88,1.36
246,9.49,37.7
250,41.6,1.25
255,16.83,59.51
257,16.74,46.19
261,123.33,11.04
266,4.17,17.56
267,1.69,5.3
269,40.66,3.64
273,43.11,8.39
280,44.14,33.8
285,9.8,6.28
286,24.98,37.04
289,2074.94,235.69
290,163.0,33.89
292,14.06,17.3
294,7.97,1.57
296,2130.9,234.96
297,30.69,7.49
300,6.21,19.61
302,19.76,12.04
304,35.15,5.03
305,21.37,7.44
306,6.43,11.8
309,2.42,7.06
310,42.65,12.77
311,27.64,8.13
313,10.23,4.95
314,4.1,21.58
324,11.92,0.13
326,12.51,2.69
336,27.01,8.26
338,0.05,8.0
342,2.76,23.56
343,18.33,9.58
347,558.15,136.42
351,9.31,6.93
352,81.14,66.46
353,28.35,1.81
355,13.07,1.25
357,1.98,1.82
358,21.92,17.36
365,76.99,24.71
378,71.39,11.39
379,613.05,8.99
382,85.08,14.45
383,58.9,9.16
385,85.9,46.18
387,231.34,2.89
388,492.09,1.21
389,594.52,26.77
391,2.6,8.81
393,67.3,13.89
396,147.58,27.21
397,95.74,9.2
399,49.71,30.94
400,69.66,20.24
401,245.25,43.63
409,146.14,8.56
411,88.21,20.36
412,106.71,0.93
413,7.28,0.24
414,201.71,3.12
415,215.25,11.33
416,80.69,3.63
419,105.3,0.79
423,140.28,21.17
426,153.7,9.99
431,60.94,28.93
436,69.72,3.47
443,45.02,34.24
444,93.66,0.09
451,16.03,5.3
461,183.95,18.44
463,166.82,18.43
464,140.56,2.83
469,114.49,10.39
471,83.98,1.33
472,118.47,7.97
473,344.88,168.8
477,64.18,31.61
485,49.47,7.47
486,41.64,23.71
488,51.78,5.07
489,49.93,28.11
490,9.44,21.71
491,44.64,29.22
502,32.41,35.95
504,31.59,24.0
505,0.34,0.07
507,0.36,15.26
512,0.13,11.76
