,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.54,4.0,4.24
5,16.3,5.0,3.35
16,6.38,4.0,5.11
17,4.21,5.0,7.68
20,11.8,4.0,6.61
22,0.41,5.0,6.07
24,10.31,5.0,6.15
28,7.62,4.0,1.72
29,10.57,5.0,7.71
43,30.89,18.0,25.83
44,12.19,5.0,4.13
51,11.23,4.0,3.42
52,11.77,27.0,26.21
55,31.77,21.0,35.16
66,20.54,10.0,11.78
76,34.27,41.0,37.98
77,33.55,40.0,28.28
78,28.24,36.0,36.99
80,25.02,14.0,13.43
81,39.35,43.0,39.27
85,44.29,51.0,36.4
86,22.21,26.0,37.58
89,37.47,58.0,40.11
100,37.8,26.0,36.32
102,53.16,56.0,65.51
103,57.27,65.0,72.96
106,82.9,78.0,79.43
108,46.33,68.0,68.56
109,96.81,94.0,100.21
115,71.87,71.0,42.79
120,75.77,54.0,71.38
123,79.74,83.0,92.14
125,91.64,92.0,79.4
129,44.31,61.0,18.54
130,63.6,58.0,40.11
132,73.97,79.0,77.27
136,21.18,8.0,14.55
138,41.61,31.0,33.01
141,76.6,79.0,72.57
143,72.38,52.0,41.03
144,72.71,74.0,77.24
148,80.69,106.0,71.25
152,61.66,61.0,65.85
155,23.08,28.0,25.12
160,18.09,19.0,19.39
161,19.41,30.0,26.72
166,33.03,43.0,33.28
167,38.12,45.0,40.27
169,24.13,24.0,24.41
173,37.3,40.0,29.16
177,18.9,12.0,10.05
183,12.82,18.0,27.26
185,18.68,15.0,12.95
188,39.46,37.0,31.59
193,45.96,38.0,31.58
199,12.56,11.0,14.32
205,3.53,4.0,-0.05
209,3.91,4.0,1.14
211,7.12,7.0,10.77
213,7.34,4.0,5.24
218,11.08,4.0,3.44
220,8.78,4.0,7.52
221,5.35,5.0,4.69
222,11.89,4.0,3.51
223,10.31,5.0,4.57
224,10.8,4.0,4.21
229,5.98,5.0,4.23
231,3.71,5.0,7.44
234,8.63,4.0,7.42
237,7.26,5.0,3.97
238,6.85,5.0,4.26
240,16.06,10.0,14.47
241,24.52,28.0,36.62
243,16.4,21.0,16.24
250,15.13,13.0,10.98
253,22.47,7.0,16.34
255,16.58,47.0,30.41
258,40.2,40.0,36.1
261,41.34,43.0,56.82
262,49.01,75.0,62.46
266,44.78,40.0,48.45
273,32.65,5.0,9.97
277,66.01,79.0,39.27
279,70.94,95.0,79.29
291,49.96,67.0,57.14
297,66.9,87.0,81.29
298,52.35,47.0,53.18
303,37.43,47.0,57.78
307,47.0,49.0,44.6
311,63.42,73.0,67.75
312,72.93,79.0,74.58
313,63.1,66.0,63.7
314,69.32,63.0,59.91
321,51.64,55.0,52.14
324,54.21,54.0,59.6
327,78.56,68.0,68.03
328,66.51,57.0,59.08
329,55.7,67.0,62.66
331,29.32,33.0,43.02
337,21.73,9.0,17.39
339,32.75,33.0,48.22
340,36.7,26.0,26.83
345,2.63,5.0,7.29
346,5.45,5.0,4.54
349,4.61,4.0,3.33
352,2.82,5.0,0.92
354,13.59,39.0,18.91
355,46.15,4.0,23.26
357,19.61,4.0,3.82
359,0.58,4.0,0.55
362,15.35,5.0,5.22
