,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,59.96,19.19
3,132.43,40.97
7,17.94,6.28
8,27.12,62.31
12,32.7,15.17
16,46.71,7.07
17,51.27,44.99
18,41.02,19.08
21,90.47,29.21
26,21.39,29.72
38,34.76,36.82
39,17.45,69.0
43,30.59,18.45
45,385.13,38.74
46,45.62,80.06
48,8.18,38.71
50,26.52,0.98
51,222.29,45.59
55,49.86,68.51
56,1.11,60.48
58,78.2,28.79
60,39.36,20.34
61,24.09,11.91
62,8.6,34.01
66,167.26,7.52
68,29.04,20.76
73,26.64,2.43
82,9.06,19.53
89,41.37,24.78
91,4.77,15.14
97,1.38,11.62
98,5.91,11.52
101,15.06,35.68
102,14.01,15.06
103,6.64,11.45
106,0.89,4.5
112,12.26,1.16
116,5.28,4.96
133,8.68,12.52
134,10.92,14.77
137,7.26,36.78
139,34.43,27.88
140,36.63,36.6
143,35.85,19.83
144,8.62,12.99
147,9.11,11.07
149,10.4,7.26
150,30.82,5.69
153,23.87,10.65
156,47.76,19.98
159,34.18,23.06
160,14.69,21.37
161,26.98,12.53
162,20.42,14.2
164,25.65,25.3
165,51.52,31.39
170,38.71,112.45
171,6.84,3.15
179,11.02,9.87
185,47.76,41.01
186,9.39,8.36
187,26.8,34.2
198,12.53,8.0
201,50.03,59.31
203,55.72,44.75
204,17.07,9.92
208,41.4,27.34
212,8.04,11.63
213,112.28,57.59
215,30.39,35.23
223,8.01,1.66
234,234.44,67.77
235,15.98,19.59
239,105.46,19.69
244,73.6,1.94
245,83.74,10.63
252,121.39,45.55
253,223.59,41.39
254,39.95,26.21
262,49.41,40.25
263,11.53,16.4
266,13.38,8.72
267,70.88,0.69
268,32.0,8.09
274,1209.34,430.72
275,1361.65,594.27
281,34.9,24.99
282,0.53,2.65
292,0.63,2.74
293,20.65,27.02
299,33.38,22.6
300,40.22,29.67
301,39.79,47.52
306,23.36,32.06
310,53.39,18.41
313,2.44,3.46
316,27.77,6.58
317,17.18,12.84
319,8.88,6.87
322,24.07,30.92
324,8.08,8.96
325,3.01,19.12
333,52.11,15.73
341,3.05,48.71
350,14.2,8.82
357,348.33,22.1
360,4.44,29.45
361,60.2,29.14
362,215.74,100.34
363,34.84,3.48
364,59.64,12.33
