,ì˙ï ,é¿ê—
3,-0.3455525170865391,0.0
6,3.2483500342237384,0.0
11,1.1266044770547023,0.0
12,0.2420169650431295,0.0
14,-0.52452506540971,0.0
18,4.917803949511732,0.0
19,4.687554727370213,0.0
20,11.887331115185573,0.0
23,5.545600933275369,0.0
24,-2.3494238704832044,0.0
29,7.392611613952516,6.0
31,-0.7070372003337153,0.0
37,17.142689021899624,19.0
39,18.83455433474368,18.0
40,4.277748341715684,10.0
43,22.22567889228002,8.0
44,23.49230525613604,36.0
51,15.207914222790464,4.0
58,19.287929121193375,18.0
59,8.923747451450474,0.0
60,19.893449398611455,23.0
63,23.20347635224141,20.0
67,24.597773238347447,19.0
74,19.900344961149205,29.0
79,12.261784468003096,26.0
81,30.992211132087927,37.0
83,13.05220415857929,19.0
85,21.674672195296907,22.0
88,33.43072924141086,29.0
89,16.48370916003306,27.0
92,17.633949105786822,12.0
95,24.441343751996367,12.0
97,31.895570827967312,32.0
99,25.785973770666352,21.0
100,22.746196217910875,27.0
101,-3.9888239024826286,0.0
109,58.109044845018694,70.0
113,45.196326390036226,46.0
115,12.113403086257637,0.0
117,25.68636952795471,45.0
120,34.97885050249432,43.0
125,50.02306297479613,58.0
126,52.82327003085758,53.0
130,43.127678441028294,41.0
132,53.480584261651366,48.0
135,16.118522296288294,22.0
136,1.4148420970124038,0.0
145,41.077617332289186,31.0
147,54.14409702503932,54.0
150,13.865178632783628,0.0
152,33.65322710027904,43.0
160,13.925907936377676,12.0
161,19.660082937331975,11.0
163,14.52997071101879,14.0
165,33.236298775592,26.0
170,16.41711716612251,16.0
177,15.836820073139856,14.0
182,16.708805785559534,18.0
185,4.2683720278683355,0.0
186,18.264613292246537,25.0
188,19.107517648113948,22.0
190,15.082525417214711,23.0
200,7.896473879937749,3.0
203,1.7625774647620716,4.0
206,0.8746713932680568,0.0
214,3.4773993576199413,0.0
216,3.9525873058296774,0.0
217,6.464446667659647,12.0
219,7.568565109438654,0.0
223,2.196783615247432,0.0
227,-0.773244395057169,0.0
229,-0.18012777601569765,11.0
233,3.3458381988171535,0.0
238,0.11555248239316107,0.0
249,2.0164468941325997,0.0
250,1.2206939860453283,0.0
254,7.456088004961595,0.0
255,1.102262242115683,0.0
256,1.2045698524672945,0.0
258,3.283303664474553,0.0
262,-1.0810800494555035,0.0
273,-0.7816349323221053,0.0
274,1.2930430251806362,0.0
281,4.122187383084682,8.0
285,5.666096149834212,7.0
295,2.10031192715276,4.0
296,6.689418820188597,0.0
298,3.009218491139081,7.0
300,7.187590283137588,8.0
306,3.742570780479275,4.0
307,4.656369849103864,3.0
309,5.5246545298582905,0.0
310,5.144228998843977,0.0
311,0.0802312772349601,0.0
312,8.416110248752378,0.0
313,4.699213871118557,0.0
322,2.028634346017415,3.0
324,7.495537806639592,0.0
327,9.613573239138342,3.0
329,6.42507887165974,5.0
333,0.21742357093632367,0.0
334,-2.5495093051391864,0.0
338,0.4427255234735752,0.0
340,3.2813388726439396,0.0
341,6.43518697026073,3.0
346,-2.9001186742003626,0.0
350,3.4207063690717017,3.0
351,0.5988137802204189,0.0
356,5.633622602963174,0.0
359,0.46936482138572616,0.0
363,-1.7579165288140175,0.0
