,ì˙ï ,é¿ê—
0,1.6733289735973123,2.0
3,-0.4278370956864282,0.0
4,0.08533100810815397,0.0
5,0.05643465839488633,0.0
8,-0.8668359633345827,0.0
10,-0.8158020826725472,0.0
11,0.38624588745365906,0.0
12,0.4195129891937645,0.0
13,0.20676405175035015,0.0
14,0.026036343969378484,0.0
15,0.4685060456346468,0.0
20,1.5839130933214014,0.0
21,-0.47463471875117946,0.0
22,3.0853785389443753,4.0
23,0.694033474855613,0.0
24,-0.12650360924011556,0.0
25,3.477829274858373,3.0
27,0.3105511107032225,0.0
28,0.7113965047933456,0.0
33,12.254062000606979,12.0
34,7.097540551890564,7.0
35,5.4154505513502444,5.0
36,11.42186616138786,12.0
37,18.02283289133532,19.0
39,17.623395166942377,18.0
40,9.945099669959834,10.0
42,0.9158339263966911,0.0
43,8.973705854109735,8.0
46,24.547105564981674,23.0
47,19.869613270949273,20.0
48,11.225033039505474,11.0
49,20.051324512161045,22.0
50,25.073751366891486,27.0
51,5.420422393270213,4.0
52,-0.921404314904847,0.0
53,19.561209229049442,19.0
57,20.35996414734698,20.0
58,17.135439354848184,18.0
60,22.47278391529491,23.0
62,16.67153864134009,17.0
63,19.72983172952524,20.0
64,12.894922345172002,12.0
65,26.524349360413783,28.0
67,20.684086783141954,19.0
69,27.614234633102022,27.0
70,35.65935347630645,36.0
71,30.262854610998488,32.0
74,27.740761117908697,29.0
75,36.32616490637091,37.0
76,14.60326484051892,13.0
77,12.337152279412555,11.0
78,17.552706141665023,18.0
80,0.8619928426986248,0.0
81,35.29707803441044,37.0
82,21.599217092040877,20.0
83,18.08255571693413,19.0
85,21.19106230155275,22.0
86,13.620333386637265,15.0
87,0.3680653224756318,0.0
88,31.157823440316527,29.0
89,26.819460854457382,27.0
90,6.9836943761331245,5.0
92,12.506813394564862,12.0
93,17.670954325919794,19.0
94,-0.22231385619142663,0.0
95,14.081815467463798,12.0
96,25.25446264699859,25.0
97,30.92477460032829,32.0
102,36.91068202093442,37.0
104,26.408575250709614,27.0
106,45.578107830232554,41.0
108,4.911865623709504,0.0
109,60.427345494675464,70.0
110,57.55679852168931,57.0
111,53.71885732319143,53.0
112,48.046856206505886,49.0
113,45.23400951052879,46.0
114,33.756190934571876,29.0
115,5.2526256277732175,0.0
116,54.752003300820924,54.0
117,43.63315698650835,45.0
118,50.4038129546502,52.0
121,36.43063402506161,36.0
123,55.75678479075976,58.0
125,55.97215732369951,58.0
126,54.63548181258245,53.0
127,51.81106322777886,51.0
128,23.48845183358142,21.0
131,58.91900358619008,63.0
132,50.12949262739772,48.0
133,35.83175417520161,36.0
134,27.494287462333066,27.0
135,20.481215669865158,22.0
136,-1.224012619436936,0.0
137,25.367357227975234,26.0
139,40.74236804009274,41.0
143,2.3778790382670807,0.0
145,31.77199632714187,31.0
147,53.452721257346575,54.0
148,52.20731446992321,54.0
149,39.26887534954522,44.0
150,0.7162231188675141,0.0
152,43.870765749891596,43.0
156,8.848082185483888,9.0
157,2.049750766127798,0.0
158,11.051284785477696,12.0
159,13.729025189082462,14.0
160,11.98289052059478,12.0
161,11.728821939476184,11.0
162,23.235293119369523,23.0
164,2.294770753195612,4.0
165,26.381344752318736,26.0
167,20.70192516479547,21.0
168,16.77767498681296,17.0
169,13.62396214993494,14.0
170,15.723908682550292,16.0
172,24.06161611299917,24.0
173,23.110307466816206,23.0
174,27.206269091951437,26.0
175,26.96446350329939,27.0
176,25.260276865540437,26.0
177,13.656956975692193,14.0
179,12.525435684412965,13.0
182,17.698268930836782,18.0
183,10.08170645346663,10.0
184,14.480210521042682,14.0
187,24.062543567995966,23.0
188,21.65339343571487,22.0
189,11.379383036780789,12.0
191,11.866299998897924,12.0
193,27.89040450472084,29.0
194,14.967507680535453,14.0
195,8.21823281802103,9.0
196,12.387579818752814,12.0
197,14.839204401539552,14.0
198,6.841985747729705,6.0
199,-0.21547467913020912,0.0
200,3.365102063372317,3.0
201,-0.00563887234577459,0.0
203,3.4517482378273847,4.0
204,2.4116206151293373,2.0
205,3.5329333128151372,4.0
206,0.14981116004858885,0.0
207,1.8303597045895268,1.0
208,5.374498573694743,5.0
210,0.5162415057594426,0.0
211,7.034482193018356,8.0
214,1.1366525192937587,0.0
216,-0.2992084317493956,0.0
218,3.279578072141272,3.0
219,1.0147211441157835,0.0
220,1.1473761084204739,2.0
222,3.978377076246814,4.0
223,0.922919065320687,0.0
224,14.069763297248452,16.0
225,1.2387166291546456,0.0
226,11.106220883511224,11.0
227,0.3906314672089097,0.0
228,14.462096176733306,16.0
229,8.931665275559965,11.0
230,-0.19804737886012447,0.0
231,4.488766115979058,5.0
232,6.055546826419367,7.0
233,1.0306215470974538,0.0
234,0.2882903449010747,0.0
236,1.0240305360207962,0.0
237,-0.23473780029946803,0.0
238,1.4806067711190936,0.0
241,-1.2545662624654654,0.0
242,-0.2759593961055592,0.0
244,-0.027722695928365796,0.0
245,2.0452798359341213,2.0
246,0.4500151576557199,0.0
247,-0.5584529014919655,0.0
248,-1.045758944968522,0.0
250,-0.07940218474873716,0.0
252,0.4623514683777404,0.0
253,-0.26282720280204946,0.0
256,0.7300518400431545,0.0
257,0.9078060037229811,0.0
258,0.9637174545461525,0.0
259,0.2785185465754031,0.0
260,-0.6890065730319114,0.0
261,-0.31045412345079276,0.0
262,-1.0080458065765965,0.0
263,0.7965665536394979,0.0
264,0.04295338192532763,0.0
265,-0.523540154111336,0.0
267,-0.7657471079657275,0.0
268,0.3330777660216735,0.0
270,0.25177766980443633,0.0
271,0.21593779023137633,0.0
273,-0.7407609332193626,0.0
277,0.4454196107334803,0.0
278,6.156399310846684,7.0
279,10.3285236361806,15.0
281,7.660611627302121,8.0
284,4.838312784888226,6.0
285,6.924829523733658,7.0
289,0.839945479029416,0.0
290,0.0345494325942651,0.0
291,7.315195302999052,7.0
