,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,2.11,1.0,1.21
6,2.45,5.0,6.92
14,2.31,9.0,7.33
17,0.85,1.0,0.84
18,1.31,1.0,0.94
19,1.1,2.0,1.71
22,1.95,1.0,0.63
26,1.41,1.0,0.89
28,1.72,2.0,2.22
30,0.56,1.0,0.56
31,1.74,1.0,0.81
32,1.25,1.0,0.95
37,0.56,1.0,1.35
38,0.14,1.0,-0.21
39,0.4,2.0,1.71
45,2.2,1.0,1.48
48,0.39,2.0,1.92
49,1.01,1.0,0.83
53,1.6,2.0,2.12
58,1.09,2.0,2.49
59,0.97,1.0,1.17
66,0.73,1.0,0.86
67,2.66,2.0,1.44
71,3.02,3.0,1.98
74,1.01,3.0,3.29
75,4.1,4.0,6.43
77,2.27,1.0,1.2
81,3.38,2.0,2.12
84,3.04,3.0,2.72
85,3.81,3.0,2.98
91,0.32,1.0,0.67
96,4.46,3.0,5.57
104,4.91,9.0,7.37
105,7.91,11.0,9.7
116,9.36,9.0,7.6
117,5.23,7.0,6.06
118,9.27,12.0,9.37
120,7.43,12.0,8.32
121,2.04,1.0,0.97
126,9.9,14.0,10.8
127,10.25,12.0,10.76
129,-0.37,1.0,0.28
130,3.05,1.0,1.61
137,1.36,1.0,1.11
139,4.76,3.0,2.63
140,6.56,3.0,4.01
143,0.8,0.0,1.22
144,4.98,4.0,5.35
155,0.96,1.0,0.87
157,1.48,1.0,0.76
158,2.07,1.0,1.61
159,2.45,1.0,1.21
160,0.6,1.0,0.49
161,0.71,1.0,0.98
168,1.62,2.0,2.62
169,1.07,2.0,2.26
179,-0.11,1.0,0.8
181,1.17,2.0,2.23
183,0.91,1.0,0.27
185,1.96,1.0,1.7
186,3.51,2.0,2.76
196,1.84,1.0,0.82
208,1.29,1.0,0.93
209,0.39,1.0,0.32
210,0.59,1.0,0.87
211,0.81,1.0,0.65
214,1.27,1.0,1.41
216,0.64,1.0,0.68
217,0.67,1.0,0.51
218,1.4,1.0,1.02
221,0.49,1.0,0.76
226,1.32,1.0,0.96
233,1.55,2.0,2.24
234,1.12,1.0,0.88
248,1.02,1.0,0.66
250,1.6,2.0,2.19
254,1.73,2.0,2.36
256,1.84,1.0,1.02
257,1.45,1.0,1.01
261,1.92,1.0,1.12
263,2.15,1.0,0.92
265,1.52,1.0,0.88
267,2.44,1.0,0.98
270,1.73,1.0,0.75
271,1.56,1.0,0.9
275,0.97,1.0,0.8
276,0.53,2.0,1.71
282,1.02,1.0,1.09
289,1.37,1.0,0.99
290,0.82,2.0,1.95
293,1.46,2.0,1.97
295,0.92,2.0,1.98
296,0.86,1.0,0.74
301,0.99,2.0,2.18
303,1.71,1.0,1.41
304,1.42,2.0,2.41
305,1.09,1.0,1.14
314,1.67,1.0,0.63
320,1.8,1.0,1.22
321,1.78,2.0,1.87
325,1.01,1.0,0.67
326,0.92,1.0,1.25
327,1.2,2.0,2.11
328,0.36,1.0,0.8
334,2.26,2.0,2.68
338,0.53,2.0,1.89
339,1.7,1.0,1.16
345,0.87,1.0,0.95
348,2.53,1.0,1.2
358,0.67,1.0,0.26
359,0.87,1.0,0.89
