,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,2.19,2.0,2.21
1,1.25,1.0,0.96
2,1.29,1.0,0.94
5,4.82,12.0,10.24
7,2.4,3.0,3.24
8,4.18,6.0,6.29
10,1.74,1.0,1.1
11,2.64,3.0,2.99
12,1.5,1.0,1.06
14,4.71,9.0,8.41
15,3.32,4.0,3.82
17,1.52,1.0,0.91
18,1.66,1.0,1.04
19,1.91,2.0,1.97
20,1.67,1.0,0.94
23,1.6,2.0,1.99
24,0.99,1.0,0.95
25,2.68,2.0,2.02
26,2.09,1.0,1.17
27,1.28,1.0,1.11
29,1.81,1.0,1.01
30,1.25,1.0,1.06
31,1.18,1.0,0.96
32,1.27,1.0,0.81
33,1.96,1.0,1.35
34,1.96,2.0,2.08
36,1.01,1.0,1.0
37,0.71,1.0,0.98
41,1.65,1.0,1.07
42,1.06,1.0,1.0
43,1.81,2.0,1.93
44,0.97,1.0,0.85
45,1.42,1.0,1.06
47,1.02,1.0,0.97
48,1.26,2.0,2.03
49,1.29,1.0,1.06
50,1.2,1.0,1.03
51,1.19,1.0,0.98
52,1.65,1.0,0.99
55,0.6,1.0,0.54
56,1.08,1.0,0.99
57,1.47,1.0,0.95
58,1.31,2.0,2.18
59,0.84,1.0,1.11
63,2.9,3.0,3.32
64,1.21,1.0,1.01
65,1.29,1.0,0.96
66,0.52,1.0,0.97
67,2.79,2.0,1.83
68,5.15,3.0,2.21
69,4.76,4.0,5.4
70,3.96,4.0,5.4
71,3.29,3.0,2.75
72,0.6,1.0,0.77
73,1.26,1.0,0.99
75,3.93,4.0,4.96
78,2.76,3.0,3.11
79,0.96,1.0,1.0
83,1.96,2.0,1.89
85,3.17,3.0,2.96
86,1.3,1.0,1.11
87,1.02,1.0,1.15
88,3.77,4.0,4.44
89,3.22,3.0,3.05
91,1.01,1.0,1.11
92,0.87,1.0,1.13
93,0.24,1.0,1.04
94,0.8,1.0,0.78
95,1.61,1.0,1.11
97,7.35,5.0,7.02
98,2.11,1.0,1.33
99,2.13,1.0,1.33
101,2.11,1.0,1.11
102,7.39,10.0,9.42
104,7.87,9.0,8.65
108,2.98,1.0,2.08
109,9.46,13.0,11.24
110,9.46,14.0,11.28
111,9.31,12.0,11.28
113,2.99,1.0,1.5
115,3.44,1.0,1.41
116,7.66,9.0,8.13
117,5.64,7.0,7.14
118,7.76,12.0,9.29
120,8.9,12.0,10.2
121,2.15,1.0,1.39
122,4.13,1.0,2.25
123,8.18,12.0,10.43
125,9.54,14.0,12.4
126,9.54,14.0,12.31
128,1.89,1.0,0.55
129,-0.19,1.0,0.94
130,1.13,1.0,1.18
131,5.59,5.0,5.74
132,5.59,5.0,5.49
135,0.89,1.0,0.8
137,1.17,1.0,0.98
138,2.03,2.0,1.82
139,5.04,3.0,3.35
140,7.22,3.0,4.1
142,1.52,1.0,0.71
143,2.28,0.0,0.46
144,5.15,4.0,5.55
146,6.44,4.0,6.47
147,7.24,6.0,7.68
150,0.85,1.0,0.79
151,7.24,5.0,7.63
153,0.95,1.0,1.05
154,0.92,1.0,1.01
155,0.78,1.0,0.92
156,1.03,1.0,0.99
157,1.31,1.0,0.96
158,1.13,1.0,1.13
159,1.25,1.0,1.04
160,0.95,1.0,0.98
161,1.01,1.0,1.0
162,3.12,3.0,2.49
163,-0.59,1.0,0.7
165,2.86,3.0,2.64
166,1.73,2.0,2.07
167,2.78,3.0,2.98
168,1.75,2.0,2.11
171,-0.23,0.0,-0.17
172,0.35,1.0,0.86
173,2.49,3.0,3.07
174,4.49,3.0,2.49
175,1.04,1.0,0.06
176,3.38,3.0,2.73
177,0.95,1.0,1.02
183,1.08,1.0,0.98
185,0.87,1.0,1.06
186,2.63,2.0,2.13
187,2.62,3.0,3.12
189,1.1,1.0,0.8
190,2.27,2.0,1.59
191,0.96,1.0,0.98
192,0.95,1.0,1.16
193,2.68,3.0,2.77
194,0.95,1.0,0.93
195,0.76,1.0,0.94
197,1.45,1.0,1.06
198,0.84,1.0,1.13
200,0.85,1.0,0.98
202,0.89,1.0,1.06
203,1.34,1.0,1.01
204,1.32,1.0,1.03
205,0.91,1.0,1.04
206,0.91,1.0,1.0
208,0.98,1.0,1.03
209,1.06,1.0,0.95
210,0.99,1.0,1.03
211,0.81,1.0,0.97
213,1.02,1.0,0.99
214,1.08,1.0,1.0
215,1.11,1.0,1.01
216,1.0,1.0,0.91
220,0.97,1.0,0.95
222,0.78,1.0,0.9
224,1.38,2.0,1.98
225,1.04,1.0,1.06
226,1.29,1.0,1.08
228,1.81,2.0,1.96
230,1.15,1.0,1.0
233,1.55,2.0,1.97
234,1.11,1.0,1.01
236,1.14,1.0,1.09
237,2.15,2.0,2.06
238,1.35,1.0,1.04
239,1.41,1.0,0.95
242,1.55,2.0,1.97
244,1.32,1.0,1.02
247,1.26,1.0,0.96
248,1.0,1.0,0.9
249,1.38,1.0,1.25
250,1.93,2.0,2.12
252,1.52,1.0,0.99
255,1.17,1.0,1.04
257,1.16,1.0,0.96
258,1.64,2.0,2.07
259,1.56,1.0,0.97
263,1.56,1.0,1.04
264,1.54,1.0,1.03
266,1.72,2.0,1.98
268,1.06,1.0,1.01
269,1.19,2.0,1.96
270,1.33,1.0,0.94
271,1.34,1.0,1.04
272,1.47,2.0,2.01
273,1.45,1.0,1.05
275,1.36,1.0,0.68
279,1.85,2.0,2.1
280,1.38,1.0,1.1
281,1.79,2.0,2.04
284,1.0,1.0,0.98
285,1.27,2.0,2.05
286,1.66,1.0,1.04
287,1.76,2.0,1.96
289,1.5,1.0,1.03
290,1.38,2.0,1.96
292,1.51,1.0,1.05
293,1.61,2.0,1.97
297,1.46,1.0,1.0
298,1.43,2.0,1.98
299,1.44,1.0,0.95
301,1.76,2.0,1.98
302,1.62,1.0,1.01
303,1.43,1.0,1.03
304,1.68,2.0,2.05
306,1.41,1.0,1.11
308,1.32,1.0,0.97
309,1.38,2.0,1.97
311,1.1,1.0,0.9
312,1.58,2.0,2.04
313,1.11,1.0,0.98
314,1.5,1.0,0.91
315,1.89,2.0,1.95
317,1.14,1.0,1.0
318,1.68,2.0,2.07
319,1.29,1.0,0.95
321,1.71,2.0,2.02
323,1.34,1.0,1.01
324,1.74,2.0,2.02
325,1.45,1.0,0.93
326,1.07,1.0,1.02
328,0.84,1.0,1.05
330,1.5,2.0,2.06
331,1.02,1.0,1.05
333,1.42,1.0,1.02
334,2.56,2.0,2.3
336,2.12,1.0,1.18
337,1.86,1.0,1.09
338,1.33,2.0,2.01
339,1.21,1.0,1.24
340,1.3,1.0,0.86
341,1.21,1.0,0.95
343,1.49,1.0,0.95
344,1.58,1.0,1.04
345,0.73,1.0,0.96
346,1.53,2.0,2.08
347,1.04,1.0,1.04
348,1.28,1.0,0.98
349,1.11,1.0,1.04
350,1.06,1.0,0.96
351,1.74,2.0,2.07
352,1.49,1.0,0.98
353,1.12,1.0,0.93
354,1.06,1.0,1.06
355,1.55,1.0,1.02
356,1.48,2.0,2.0
358,1.38,1.0,0.93
360,1.57,2.0,2.0
361,0.86,1.0,0.95
362,1.48,1.0,1.05
363,1.35,1.0,0.93
