,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,0.19,0.31
1,1.0,0.04
2,1.66,0.74
3,2.18,0.13
5,1.11,0.21
7,0.06,0.22
8,0.11,0.09
9,0.04,1.72
10,0.74,0.02
11,0.09,0.03
12,0.01,0.27
13,1.75,0.57
15,0.18,0.1
16,0.03,0.5
20,0.55,2.17
21,0.24,0.99
23,0.1,0.82
24,0.03,0.69
25,0.1,0.47
27,1.19,3.32
29,0.25,3.32
33,2.56,7.5
34,0.27,0.13
35,0.97,0.22
36,0.02,0.64
40,0.21,0.05
41,0.75,0.09
42,1.64,0.24
43,0.0,1.16
44,0.5,0.21
46,0.44,0.48
47,0.51,0.91
50,0.11,0.93
51,0.64,0.43
52,0.85,0.18
54,1.01,0.45
55,2.05,3.33
56,0.79,0.16
57,1.55,4.0
60,0.45,1.55
61,1.09,1.74
62,0.41,0.05
63,0.14,0.58
64,0.05,0.59
65,0.75,0.09
68,0.07,0.07
69,0.02,0.06
70,0.11,1.71
72,0.07,0.46
73,0.38,0.07
76,0.03,0.19
78,0.27,0.42
79,0.41,1.07
80,0.44,0.18
82,0.16,0.61
83,0.04,0.13
86,0.59,2.49
87,0.14,2.09
88,0.29,0.44
89,0.43,0.37
90,2.26,2.14
92,2.46,0.91
93,1.33,0.91
94,1.24,0.3
95,1.84,1.87
97,0.4,1.95
98,1.7,1.1
99,3.06,1.62
100,0.08,1.16
101,0.97,3.24
102,0.06,0.2
103,0.01,0.01
106,0.15,0.25
107,0.16,0.22
108,1.08,4.27
109,0.34,1.31
110,0.09,0.26
111,0.36,0.27
112,2.41,7.09
113,2.43,0.85
114,5.34,3.31
115,0.96,1.67
119,0.33,1.14
122,12.17,15.91
123,0.18,0.43
124,0.1,0.8
125,0.91,1.18
128,0.65,1.35
131,0.07,0.1
132,0.07,0.92
133,0.24,0.35
134,0.12,0.17
135,0.13,1.22
136,0.28,0.99
138,0.79,0.64
141,0.01,2.34
142,0.25,1.26
145,0.03,0.22
146,0.37,2.35
147,0.12,0.59
148,0.32,2.04
149,9.6,16.44
150,0.85,0.56
151,2.3,4.94
152,0.0,0.03
153,1.81,0.65
154,0.96,0.57
156,2.17,1.01
162,0.26,0.91
163,0.91,2.87
164,0.22,1.47
165,0.07,0.28
166,0.07,0.61
167,0.22,0.64
170,0.77,0.74
171,inf,inf
172,0.57,0.21
173,0.18,0.05
174,0.05,1.04
175,0.43,1.09
176,0.31,0.3
177,0.17,1.07
178,0.41,0.89
180,0.38,1.21
182,0.63,0.84
184,2.12,0.4
187,0.24,0.08
188,0.16,0.08
189,1.45,0.62
190,0.09,0.31
191,0.33,0.12
192,0.66,0.1
193,0.39,0.29
194,0.46,0.77
195,0.89,0.19
197,0.89,0.0
198,2.25,0.55
199,1.44,1.53
200,0.68,0.33
201,0.99,0.22
202,0.67,0.38
203,0.05,0.71
204,0.24,0.02
205,0.95,0.99
206,1.69,0.71
207,0.07,0.65
212,0.14,0.69
213,1.47,1.81
215,0.55,0.51
219,0.14,0.12
220,0.48,0.73
222,0.26,0.7
223,0.49,0.03
224,0.03,0.0
225,0.3,0.22
227,0.52,0.28
228,0.19,0.47
229,0.02,0.09
230,0.06,0.42
231,0.46,0.27
232,0.57,0.37
235,1.66,0.72
236,0.72,0.25
237,0.13,0.03
238,0.88,0.23
239,1.25,0.05
240,0.94,1.35
241,1.62,0.93
242,0.92,0.82
243,0.66,1.27
244,0.55,0.1
245,0.95,0.49
246,0.18,0.39
247,0.49,0.53
249,2.91,0.8
251,0.69,0.63
252,0.21,0.48
253,0.23,0.38
255,0.42,0.02
258,0.31,0.18
259,0.34,0.43
260,0.07,0.44
262,0.02,0.69
264,0.92,1.0
266,0.08,0.16
268,0.16,0.02
269,0.57,1.18
272,0.06,0.28
273,1.01,1.53
274,0.23,0.77
277,2.95,1.67
278,0.53,0.35
279,0.33,0.14
280,1.36,0.41
281,0.04,0.18
283,1.33,0.13
284,0.56,1.08
285,0.12,0.03
286,0.73,0.14
287,0.32,0.26
288,1.04,1.32
291,1.74,1.35
292,0.11,0.15
294,1.92,0.09
297,0.14,0.11
298,1.6,0.05
299,0.46,0.37
300,0.35,0.2
302,0.77,2.28
306,6.19,1.43
307,1.1,0.34
308,3.58,0.56
309,0.33,0.16
310,0.19,0.19
311,0.08,0.72
312,0.19,0.56
313,0.84,0.72
315,0.03,0.26
316,0.13,0.54
317,0.87,0.02
318,0.22,0.41
319,0.25,0.29
322,1.66,0.23
323,0.84,0.18
324,0.02,0.13
329,2.73,0.17
330,1.78,0.17
331,2.55,0.25
332,0.36,0.19
333,0.25,1.02
335,0.34,0.12
336,0.08,0.02
337,2.31,0.63
340,1.32,0.44
341,0.97,0.88
342,0.65,0.03
343,0.05,0.85
344,0.95,0.83
346,0.22,0.19
347,0.26,0.03
349,0.11,0.29
350,0.46,0.19
351,0.54,0.06
352,0.72,0.7
353,0.85,0.38
354,1.08,0.23
355,0.55,0.51
356,0.05,0.07
357,0.38,0.39
360,0.02,0.16
361,0.3,0.2
362,0.45,0.65
363,0.25,0.58
364,0.19,0.2
