,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,2.14,2.0,2.03
3,2.16,1.0,1.22
7,2.08,3.0,3.22
8,1.44,6.0,8.77
12,1.85,1.0,1.22
16,1.76,1.0,1.22
17,1.82,1.0,1.22
18,2.38,1.0,1.22
21,1.46,1.0,1.22
26,2.98,1.0,1.22
38,0.47,1.0,1.22
39,2.13,2.0,2.03
43,2.14,2.0,2.03
45,1.49,1.0,1.22
46,1.53,1.0,1.21
48,1.09,2.0,2.03
50,1.03,1.0,1.21
51,1.33,1.0,1.22
55,1.38,1.0,1.22
56,0.88,1.0,1.22
58,0.73,2.0,2.03
60,2.42,1.0,1.22
61,3.01,1.0,1.22
62,2.78,2.0,2.03
66,0.98,1.0,1.22
68,5.23,3.0,3.22
73,0.73,1.0,1.22
82,3.22,3.0,3.22
89,2.1,3.0,3.22
91,1.25,1.0,1.21
97,6.99,5.0,3.42
98,2.57,1.0,1.21
101,0.67,1.0,1.21
102,5.75,10.0,8.77
103,7.29,10.0,8.77
106,8.26,12.0,8.89
112,3.88,1.0,1.21
116,7.63,9.0,8.77
133,6.26,3.0,3.11
134,1.41,1.0,1.21
137,1.2,1.0,1.22
139,8.23,3.0,3.35
140,7.55,3.0,3.11
143,3.45,0.0,1.43
144,7.21,4.0,3.55
147,7.7,6.0,8.89
149,3.45,1.0,1.43
150,1.41,1.0,1.21
153,0.97,1.0,1.22
156,0.64,1.0,1.22
159,1.35,1.0,1.22
160,1.12,1.0,1.22
161,0.94,1.0,1.22
162,2.37,3.0,3.11
164,0.24,1.0,1.21
165,4.74,3.0,3.11
170,1.4,1.0,1.43
171,-0.57,0.0,1.22
179,1.07,1.0,1.22
185,1.03,1.0,1.22
186,2.85,2.0,2.0
187,3.38,3.0,3.11
198,0.27,1.0,1.22
201,1.39,1.0,1.22
203,1.11,1.0,1.22
204,1.49,1.0,1.22
208,1.08,1.0,1.22
212,1.13,1.0,1.22
213,1.36,1.0,1.22
215,1.48,1.0,1.22
223,0.77,1.0,1.22
234,1.47,1.0,1.22
235,1.17,1.0,1.22
239,1.18,1.0,1.22
244,1.07,1.0,1.22
245,1.76,1.0,1.22
252,1.67,1.0,1.22
253,1.54,1.0,1.22
254,1.34,2.0,2.0
262,1.27,2.0,2.0
263,1.51,1.0,1.22
266,1.41,2.0,2.0
267,1.57,1.0,1.22
268,1.31,1.0,1.22
274,1.47,1.0,1.22
275,1.23,1.0,1.22
281,1.47,2.0,2.04
282,1.41,1.0,1.22
292,1.48,1.0,1.22
293,1.5,2.0,2.04
299,1.59,1.0,1.22
300,1.52,1.0,1.22
301,1.29,2.0,2.04
306,2.46,1.0,1.22
310,1.33,1.0,1.22
313,1.61,1.0,1.22
316,1.58,1.0,1.22
317,1.42,1.0,1.22
319,1.78,1.0,1.22
322,1.33,1.0,1.22
324,1.61,2.0,2.04
325,1.76,1.0,1.22
333,1.62,1.0,1.22
341,1.61,1.0,1.22
350,1.5,1.0,1.22
357,1.96,1.0,1.22
360,1.52,2.0,2.03
361,1.08,1.0,1.22
362,1.96,1.0,1.22
363,1.48,1.0,1.22
364,1.17,2.0,2.03
