,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,9.37,10.68
1,25.27,3.59
2,29.44,5.75
5,59.83,14.7
7,19.92,7.84
8,30.27,4.82
10,73.67,10.2
11,11.92,0.21
12,49.52,5.65
14,47.64,6.57
15,16.96,4.49
17,51.69,9.02
18,66.19,3.98
19,4.69,1.36
20,66.65,6.0
23,20.06,0.42
24,1.07,5.3
25,34.17,0.83
26,109.45,16.65
27,27.62,10.54
29,81.02,0.93
30,25.19,6.3
31,18.23,4.27
32,26.91,18.85
33,96.18,35.49
34,1.9,4.08
36,0.85,0.08
37,28.62,1.6
41,65.11,7.11
42,6.0,0.28
43,9.64,3.34
44,2.91,15.47
45,42.1,6.05
47,2.45,3.35
48,36.94,1.57
49,29.31,6.38
50,19.73,2.51
51,18.55,2.37
52,65.16,0.94
55,39.82,46.0
56,8.32,0.67
57,47.49,5.03
58,34.35,9.16
59,15.73,10.95
63,3.29,10.58
64,20.83,0.79
65,28.59,3.68
66,48.02,2.64
67,39.29,8.37
68,71.65,26.25
69,19.02,35.09
70,1.05,35.08
71,9.61,8.39
72,40.07,22.72
73,26.12,0.65
75,1.69,24.02
78,7.99,3.61
79,4.16,0.03
83,1.99,5.55
85,5.8,1.24
86,29.7,11.42
87,1.96,15.32
88,5.84,10.97
89,7.35,1.55
91,1.33,11.14
92,13.32,12.54
93,76.11,4.34
94,19.82,22.14
95,61.06,11.41
97,47.05,40.39
98,111.44,33.46
99,113.25,33.23
101,111.48,10.91
102,26.12,5.78
104,12.61,3.92
108,198.07,108.21
109,27.2,13.57
110,32.4,19.46
111,22.43,6.0
113,198.65,49.53
115,243.96,41.29
116,14.92,9.65
117,19.42,1.94
118,35.32,22.61
120,25.8,15.03
121,114.75,39.45
122,313.38,124.75
123,31.8,13.06
125,31.84,11.45
126,31.84,12.05
128,88.74,44.8
129,118.59,6.15
130,13.36,18.15
131,11.71,14.78
132,11.71,9.89
135,10.96,19.6
137,17.39,1.95
138,1.48,9.1
139,67.95,11.63
140,140.52,36.51
142,52.36,29.05
143,inf,inf
144,28.86,38.71
146,61.0,61.79
147,20.59,27.92
150,15.15,20.6
151,44.71,52.65
153,5.48,5.26
154,8.29,0.89
155,22.26,8.15
156,3.29,0.59
157,31.31,4.49
158,13.14,13.25
159,25.17,3.57
160,5.04,1.7
161,0.94,0.43
162,3.86,16.87
163,158.62,30.03
165,4.54,11.99
166,13.73,3.3
167,7.19,0.52
168,12.58,5.27
171,inf,inf
172,64.77,14.31
173,17.11,2.28
174,49.66,16.9
175,4.33,94.4
176,12.72,8.91
177,5.22,2.06
183,8.48,2.48
185,13.45,5.51
186,31.57,6.48
187,12.71,3.92
189,10.3,19.81
190,13.3,20.44
191,3.78,1.54
192,4.55,16.25
193,10.61,7.54
194,4.78,6.7
195,23.75,6.11
197,45.08,5.6
198,16.22,13.28
200,14.98,2.05
202,11.31,6.19
203,33.52,0.5
204,32.18,3.5
205,9.34,3.7
206,9.15,0.2
208,2.32,3.04
209,6.38,5.45
210,0.7,2.76
211,19.49,2.76
213,2.14,0.52
214,7.89,0.39
215,11.04,1.28
216,0.03,9.34
220,3.12,4.5
222,22.39,10.38
224,30.82,0.92
225,4.37,6.34
226,28.58,8.44
228,9.35,2.12
230,15.39,0.28
233,22.65,1.39
234,11.36,1.13
236,14.29,8.94
237,7.75,2.89
238,35.27,3.89
239,40.63,5.26
242,22.45,1.33
244,31.85,1.55
247,25.92,4.0
248,0.03,9.87
249,37.58,24.92
250,3.54,6.06
252,52.47,0.95
255,16.78,3.67
257,16.46,4.34
258,18.16,3.44
259,55.59,3.38
263,56.0,3.57
264,53.81,2.54
266,14.16,1.04
268,5.7,0.51
269,40.61,2.13
270,32.88,5.82
271,33.83,3.82
272,26.63,0.56
273,44.65,4.9
275,36.06,31.51
279,7.3,5.13
280,38.26,10.05
281,10.41,2.17
284,0.35,1.86
285,36.47,2.37
286,66.08,4.47
287,11.78,2.08
289,49.61,3.22
290,31.16,1.75
292,50.53,4.96
293,19.72,1.59
297,45.79,0.26
298,28.41,1.14
299,44.18,4.85
301,12.04,0.91
302,61.98,1.45
303,42.5,3.13
304,15.9,2.63
306,40.78,10.57
308,31.93,2.89
309,30.9,1.34
311,9.92,10.14
312,20.86,1.91
313,11.41,1.91
314,49.97,8.86
315,5.27,2.35
317,14.24,0.08
318,16.11,3.64
319,28.66,4.64
321,14.38,1.17
323,33.88,1.45
324,12.88,1.22
325,45.43,7.19
326,6.62,1.78
328,15.57,5.3
330,24.77,3.05
331,1.89,4.74
333,42.37,1.75
334,27.79,15.16
336,112.01,18.06
337,86.35,8.54
338,33.68,0.5
339,20.96,24.02
340,29.89,14.07
341,20.8,5.08
343,48.56,5.03
344,58.11,3.61
345,26.89,4.1
346,23.58,3.91
347,3.81,4.14
348,27.88,1.68
349,10.64,3.63
350,6.31,4.02
351,13.14,3.29
352,49.14,2.19
353,11.64,7.23
354,5.64,6.13
355,55.35,1.7
356,25.95,0.19
358,38.25,7.04
360,21.36,0.06
361,13.53,4.86
362,48.07,5.14
363,34.59,7.17
