,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.05,2.0,2.63
3,2.55,1.0,1.48
6,3.26,5.0,8.41
7,1.71,3.0,3.31
8,1.42,6.0,8.25
11,1.98,3.0,3.19
15,1.73,4.0,3.18
16,1.3,1.0,0.99
19,1.74,2.0,1.85
22,1.85,1.0,1.02
25,1.87,2.0,1.88
26,2.17,1.0,1.75
32,1.02,1.0,1.51
35,2.04,1.0,1.73
40,0.87,1.0,1.15
42,0.75,1.0,1.03
44,1.55,1.0,1.11
45,1.59,1.0,1.06
46,1.74,1.0,1.24
48,0.7,2.0,2.08
56,1.17,1.0,1.24
64,1.43,1.0,1.14
66,1.21,1.0,0.69
68,6.82,3.0,3.53
74,1.46,3.0,3.17
79,0.81,1.0,0.97
81,2.48,2.0,1.87
82,3.03,3.0,2.39
84,2.6,3.0,2.4
89,2.92,3.0,2.92
90,0.89,1.0,0.37
100,4.01,1.0,3.71
102,6.42,10.0,8.94
103,6.81,10.0,7.37
112,4.78,1.0,2.84
114,4.02,1.0,1.53
117,5.34,7.0,7.31
118,6.34,12.0,7.6
119,8.38,12.0,8.18
121,1.13,1.0,-0.16
123,8.48,12.0,11.18
126,10.4,14.0,11.47
129,-1.16,1.0,-0.84
130,0.65,1.0,0.98
132,6.81,5.0,7.86
134,1.33,1.0,0.98
135,1.11,1.0,-0.22
136,1.45,1.0,0.74
144,3.61,4.0,6.37
146,5.68,4.0,6.86
147,6.39,6.0,6.98
156,1.33,1.0,1.2
157,1.87,1.0,0.92
158,1.67,1.0,1.38
159,1.93,1.0,1.3
160,0.87,1.0,0.78
167,2.73,3.0,3.94
180,0.73,1.0,0.98
186,2.51,2.0,2.5
187,3.14,3.0,2.65
188,2.28,2.0,2.88
189,1.02,1.0,0.73
194,1.08,1.0,1.07
200,1.11,1.0,1.14
205,1.13,1.0,1.15
206,0.76,1.0,0.99
211,0.88,1.0,0.97
214,0.96,1.0,0.84
218,1.91,1.0,1.2
222,1.01,1.0,1.19
224,1.48,2.0,2.04
227,1.34,1.0,1.03
228,1.13,2.0,1.81
238,1.27,1.0,1.08
247,2.01,1.0,1.08
248,1.36,1.0,1.08
249,1.81,1.0,1.48
252,0.95,1.0,0.97
253,1.26,1.0,0.84
255,1.84,1.0,1.18
257,1.81,1.0,1.07
262,1.22,2.0,2.01
268,1.03,1.0,1.1
269,1.01,2.0,1.96
277,0.99,1.0,1.05
278,1.42,2.0,2.71
279,1.15,2.0,2.38
281,0.99,2.0,1.97
287,0.87,2.0,2.03
289,1.42,1.0,1.05
294,1.2,1.0,1.08
295,1.12,2.0,1.98
297,1.44,1.0,1.1
301,1.27,2.0,1.96
305,1.51,1.0,0.79
316,1.88,1.0,0.94
321,1.01,2.0,1.85
325,1.21,1.0,0.89
327,1.44,2.0,2.15
329,1.21,1.0,0.83
334,2.21,2.0,2.94
338,1.24,2.0,2.09
340,1.72,1.0,0.47
343,2.26,1.0,0.89
347,1.44,1.0,1.09
348,1.77,1.0,1.09
351,1.34,2.0,1.91
357,1.94,1.0,1.15
360,1.86,2.0,2.22
361,0.51,1.0,1.12
363,1.4,1.0,0.62
