,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,7.13,1.53
3,115.96,21.81
7,30.63,7.49
8,76.0,46.1
12,85.45,21.81
16,75.85,21.81
17,82.38,21.81
18,137.74,21.81
21,46.19,21.81
26,197.62,21.81
38,52.66,21.81
39,6.46,1.53
43,7.0,1.53
45,49.27,21.81
46,53.06,21.05
48,45.5,1.53
50,2.95,21.05
51,32.68,21.81
55,38.04,21.81
56,11.92,21.81
58,63.4,1.53
60,141.96,21.81
61,200.64,21.81
62,39.12,1.69
66,1.95,21.81
68,74.29,7.32
73,27.31,21.81
82,7.47,7.32
89,29.96,7.32
91,24.69,21.05
97,39.88,31.62
98,157.21,21.05
101,32.67,21.05
102,42.49,12.34
103,27.14,12.34
106,31.18,25.89
112,288.44,21.05
116,15.19,2.6
133,108.69,3.8
134,40.52,21.05
137,19.51,21.81
139,174.44,11.56
140,151.77,3.8
143,inf,inf
144,80.25,11.34
147,28.32,48.23
149,245.43,42.97
150,41.16,21.05
153,2.75,21.81
156,36.18,21.81
159,35.47,21.81
160,12.23,21.81
161,5.63,21.81
162,21.02,3.8
164,75.63,21.05
165,58.03,3.8
170,40.45,42.97
171,inf,inf
179,6.6,21.81
185,2.87,21.81
186,42.47,0.12
187,12.72,3.8
198,72.56,21.81
201,39.26,21.81
203,11.07,21.81
204,49.05,21.81
208,7.73,21.81
212,13.29,21.81
213,36.34,21.81
215,47.71,21.81
223,22.9,21.81
234,46.82,21.81
235,16.78,21.81
239,17.75,21.81
244,6.96,21.81
245,75.84,21.81
252,66.89,21.81
253,53.72,21.81
254,33.17,0.11
262,36.49,0.11
263,51.48,21.81
266,29.36,0.11
267,57.04,21.81
268,31.27,21.81
274,46.87,21.81
275,22.71,21.81
281,26.64,1.76
282,41.2,21.81
292,48.31,21.81
293,24.97,1.76
299,59.25,21.81
300,52.39,21.81
301,35.4,1.76
306,145.86,21.81
310,32.95,21.81
313,61.5,21.81
316,58.0,21.81
317,41.58,21.81
319,77.75,21.81
322,33.25,21.81
324,19.41,1.76
325,76.01,21.81
333,62.07,21.81
341,61.35,21.81
350,50.21,21.81
357,95.64,21.81
360,24.05,1.53
361,8.36,21.81
362,96.26,21.81
363,48.29,21.81
364,41.58,1.53
