,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.35,1.0,0.94
2,1.37,1.0,1.09
4,1.25,1.0,1.12
5,5.78,12.0,11.27
9,1.54,2.0,1.77
10,1.63,1.0,1.08
12,1.13,1.0,1.01
13,1.18,1.0,1.02
14,5.5,9.0,8.87
17,0.98,1.0,1.03
18,1.44,1.0,1.0
20,1.15,1.0,1.0
21,1.04,1.0,1.0
23,1.48,2.0,1.91
24,0.7,1.0,1.06
27,1.01,1.0,1.08
28,1.54,2.0,2.02
29,1.24,1.0,0.88
30,1.15,1.0,0.97
31,1.21,1.0,0.97
33,1.7,1.0,1.13
34,2.02,2.0,2.2
36,0.81,1.0,0.96
37,0.82,1.0,1.01
38,0.85,1.0,0.91
39,2.38,2.0,2.2
41,1.35,1.0,1.06
43,1.94,2.0,1.8
47,0.94,1.0,0.86
49,1.04,1.0,1.06
50,1.21,1.0,1.09
51,1.11,1.0,1.03
52,1.21,1.0,1.05
53,1.94,2.0,1.92
54,1.94,1.0,0.97
55,0.67,1.0,0.68
57,0.78,1.0,0.95
58,2.16,2.0,1.96
59,1.03,1.0,0.94
60,1.72,1.0,1.03
61,1.99,1.0,1.17
62,2.0,2.0,1.91
63,2.84,3.0,3.29
65,1.1,1.0,0.94
67,2.05,2.0,1.91
69,4.38,4.0,4.8
70,3.96,4.0,4.38
71,3.13,3.0,2.85
72,0.65,1.0,1.01
73,1.26,1.0,1.11
75,4.19,4.0,4.76
76,2.01,2.0,2.05
77,1.31,1.0,1.0
78,2.84,3.0,3.12
80,1.42,1.0,1.02
83,2.13,2.0,1.87
85,3.24,3.0,3.04
86,1.24,1.0,0.63
87,1.19,1.0,1.29
88,4.24,4.0,4.24
91,0.63,1.0,0.96
92,0.78,1.0,0.91
93,1.41,1.0,1.08
94,0.9,1.0,0.91
95,1.17,1.0,1.05
96,4.46,3.0,3.4
97,6.41,5.0,6.64
98,1.2,1.0,0.88
99,1.44,1.0,1.21
101,1.82,1.0,1.09
104,7.93,9.0,8.84
105,8.52,11.0,10.16
106,9.73,12.0,11.04
107,1.32,1.0,0.8
108,1.95,1.0,1.49
109,10.04,13.0,11.56
110,10.55,14.0,12.72
111,10.46,12.0,11.49
113,3.2,1.0,1.53
115,2.78,1.0,1.59
116,8.27,9.0,8.52
120,9.25,12.0,10.24
122,4.23,1.0,2.1
124,9.04,14.0,11.55
125,10.95,14.0,13.11
127,10.18,12.0,11.49
128,1.43,1.0,1.54
131,6.7,5.0,5.43
133,3.92,3.0,2.66
137,0.98,1.0,1.02
138,1.66,2.0,1.53
139,4.9,3.0,3.2
140,5.52,3.0,3.31
141,5.82,4.0,5.03
142,0.94,1.0,0.78
143,0.95,0.0,0.29
145,5.54,4.0,5.91
148,5.57,4.0,5.98
149,1.68,1.0,0.45
150,0.51,1.0,0.45
151,7.0,5.0,6.66
152,4.74,5.0,4.9
153,0.79,1.0,1.0
154,0.9,1.0,0.98
155,1.51,1.0,1.13
161,1.08,1.0,1.09
162,2.66,3.0,2.82
163,0.29,1.0,0.89
164,0.75,1.0,0.56
165,2.92,3.0,2.94
166,2.14,2.0,2.19
168,2.09,2.0,2.1
169,1.85,2.0,1.93
170,0.2,1.0,1.35
171,-0.47,0.0,-0.3
172,0.81,1.0,0.94
173,2.13,3.0,3.03
174,3.05,3.0,2.99
175,-0.21,1.0,0.44
176,3.15,3.0,2.61
177,1.11,1.0,1.04
178,1.08,1.0,1.03
179,1.15,1.0,0.98
181,1.97,2.0,2.04
182,2.2,2.0,2.05
183,1.03,1.0,1.01
184,0.3,1.0,0.89
185,1.17,1.0,1.1
190,2.24,2.0,2.17
191,1.04,1.0,1.01
192,1.06,1.0,1.05
193,2.98,3.0,2.88
