,ì˙ï ,é¿ê—
3,1.3115533365130803,1.0
6,5.028733053058507,6.0
11,3.7853131676308545,3.0
12,1.2248187572963576,1.0
14,7.560896015420575,9.0
18,2.5418687346890336,1.0
19,1.724062037967284,1.0
20,1.816684601820797,1.0
23,0.8857458494818355,1.0
24,0.9031146327818876,1.0
29,0.639838232458012,1.0
31,1.0340251334121926,1.0
37,1.047121316735139,1.0
39,1.9794800578440226,1.0
40,0.995656698208191,1.0
43,2.0433726114396955,1.0
44,1.1252012934662985,1.0
51,1.526418862310393,1.0
58,0.7927340849017804,1.0
59,1.134820804523271,2.0
60,1.2034532717822237,1.0
63,1.0259219631845244,2.0
67,4.094731723520931,6.0
74,0.9906434179964381,1.0
79,0.9707985678534794,1.0
81,3.7976513653215735,5.0
83,0.9962540445441407,1.0
85,2.743046439228433,3.0
88,7.9012009912755605,9.0
89,2.196916859200161,5.0
92,1.0625913017621547,1.0
95,0.9263570426129025,1.0
97,10.265442803219333,9.0
99,1.9139079057313375,1.0
100,1.192401587759927,1.0
101,0.71017445598857,1.0
109,13.279778893500275,14.0
113,1.7041785594942542,1.0
115,1.7041785594942542,1.0
117,8.801564076175646,9.0
120,12.104158788102394,12.0
125,13.279778893500275,16.0
126,13.157061167459807,15.0
130,2.287407299103078,1.0
132,13.279778893500275,15.0
135,1.0401363080475323,1.0
136,1.0222927131500148,1.0
145,12.800743038266095,13.0
147,13.157061167459807,15.0
150,1.6226258694559617,1.0
152,10.797179480134199,13.0
160,1.1889665672851166,1.0
161,0.9059715877416042,1.0
163,0.8018575315984873,1.0
165,9.038312266507846,9.0
170,0.7757756486787911,1.0
177,1.178562453721978,0.0
182,3.3898805521774595,6.0
185,0.7301903262544772,1.0
186,4.2605651370335185,7.0
188,4.0470444763102265,5.0
190,7.538787694413641,7.0
200,3.692505998433545,1.0
203,2.2689394752641268,1.0
206,1.0820213229301223,1.0
214,1.3879781771105253,1.0
216,1.423051534563278,0.0
217,1.7866793700656074,1.0
219,1.0616873068566672,2.0
223,1.5695634498665123,1.0
227,1.6252444858148487,1.0
229,2.5646880748093404,4.0
233,1.4175942673196122,1.0
238,8.116317997573328,5.0
249,16.75452599340577,18.0
250,7.574379440399494,11.0
254,1.4620710879594325,1.0
255,2.0697221786805375,1.0
256,17.607671790079408,17.0
258,15.832719724940944,15.0
262,0.5919242221033874,2.0
273,14.558594508885578,1.0
274,17.56406015665449,2.0
281,17.599527666509953,19.0
285,15.999527803989816,18.0
295,17.840583689657493,19.0
296,1.5664090218313917,2.0
298,17.180387725086536,18.0
300,16.114530067703686,18.0
306,15.721930233225136,18.0
307,17.364714775511583,18.0
309,16.371423899014907,18.0
310,1.6385531377051177,1.0
311,1.6540122640417432,1.0
312,17.878998330342473,18.0
313,15.18034910857483,18.0
322,18.131421186425207,19.0
324,2.136306313598852,1.0
327,17.878998330342473,18.0
329,17.878998330342473,19.0
333,13.35293896474832,15.0
334,8.778585574978441,8.0
338,1.5646496240033367,1.0
340,17.774960066962276,18.0
341,17.81997091020788,17.0
346,1.1969205551153188,1.0
350,2.389852924117353,4.0
351,17.45450193009743,17.0
356,17.173389714588893,2.0
359,1.3511126039291668,1.0
363,3.544959486154094,4.0
