,ì˙ï ,é¿ê—
0,1.3157732844717627,1.0
3,0.9638639793195348,1.0
4,8.089893846108136,11.0
5,12.983277677154952,13.0
8,7.2341849709460515,6.0
10,1.8894614763589155,1.0
11,3.533459757544813,3.0
12,0.7976008270124428,1.0
13,4.702470252356181,2.0
14,7.500735260575528,9.0
15,4.157623501082583,4.0
20,1.8202389979212767,1.0
21,1.9758153903614344,1.0
22,3.3995453425296795,4.0
23,1.0928787744876356,1.0
24,0.8199574508184554,1.0
25,5.500420987791692,6.0
27,0.6646212763232755,1.0
28,1.3345931793447894,2.0
33,0.7818344519681594,1.0
34,0.9791130439816689,1.0
35,1.1258443616078342,2.0
36,0.9580103233426726,1.0
37,0.8021104285740863,1.0
39,1.8808904555261718,1.0
40,1.0708815361164006,1.0
42,0.7224040313198429,1.0
43,1.9106282929964704,1.0
46,1.2590864431496989,1.0
47,1.099894361237227,2.0
48,1.0220055121960043,1.0
49,1.077416946562522,1.0
50,1.1619693628843912,1.0
51,1.16137903506657,1.0
52,1.0092727475774257,1.0
53,2.569845957431211,2.0
57,0.8655692454148483,1.0
58,0.9033788045925779,1.0
60,1.3972884751576882,1.0
62,1.536048268870565,1.0
63,1.7647601025885746,2.0
64,0.9885988097496371,1.0
65,0.6469327040588323,1.0
67,5.603685635890101,6.0
69,11.079370415172987,8.0
70,6.907746693706325,8.0
71,7.027698035855883,8.0
74,1.3636475494517277,1.0
75,7.5954293741641985,8.0
76,1.1387638853841393,1.0
77,1.6516326929141054,1.0
78,3.4526586929865615,1.0
80,1.3673535882288257,1.0
81,4.140040065402288,5.0
82,4.750179387080857,5.0
83,1.4609218042482455,1.0
85,2.9777648365574607,3.0
86,1.4002094082876957,1.0
87,0.4479735078403489,1.0
88,8.588657298612487,9.0
89,3.6202790891674437,5.0
90,0.98837496364554,1.0
92,0.9595536939166524,1.0
93,0.784547811675406,1.0
94,1.061454441217154,1.0
95,1.348951632325631,1.0
96,9.667294955355024,8.0
97,11.746937584396411,9.0
102,11.788398918779556,11.0
104,9.957770781966055,9.0
106,11.64446270364139,12.0
108,1.777800738747476,1.0
109,13.992484309563357,14.0
110,13.87260706305751,14.0
111,13.582183906565708,14.0
