,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
6,0.9,1.0,1.01
8,1.12,1.0,0.97
9,1.29,1.0,0.88
11,1.2,1.0,1.06
16,0.95,2.0,2.28
19,1.22,1.0,1.23
20,1.07,1.0,1.11
21,1.07,1.0,1.08
32,0.87,1.0,0.77
34,1.05,2.0,3.98
46,1.05,1.0,0.95
50,1.13,1.0,0.73
56,1.04,1.0,0.97
58,1.08,1.0,1.0
66,1.17,1.0,0.86
71,1.4,1.0,0.97
79,1.06,2.0,2.35
80,1.06,1.0,0.94
82,1.18,1.0,0.92
84,0.94,1.0,1.0
85,0.99,1.0,1.03
87,1.29,1.0,0.94
88,1.1,2.0,2.39
90,1.04,1.0,1.06
91,0.89,1.0,1.09
92,0.98,1.0,0.95
93,1.12,1.0,0.8
95,1.1,1.0,1.13
100,1.15,2.0,2.02
101,1.13,1.0,0.81
102,1.08,1.0,1.05
103,1.93,1.0,2.17
105,1.11,1.0,1.01
106,1.18,1.0,1.11
107,1.11,1.0,0.88
108,1.06,1.0,0.75
110,1.3,1.0,0.89
111,1.11,1.0,0.98
113,1.37,1.0,0.7
114,1.12,1.0,0.82
115,1.0,1.0,1.01
117,1.23,1.0,1.07
127,1.25,1.0,0.93
128,1.29,1.0,0.91
130,1.33,1.0,0.94
133,1.44,1.0,1.04
134,1.13,1.0,1.06
136,1.24,1.0,1.01
141,0.94,1.0,0.97
144,1.16,1.0,0.95
153,1.78,1.0,2.14
155,0.97,1.0,0.98
158,1.16,1.0,0.86
161,0.98,2.0,2.96
162,1.01,1.0,0.96
164,1.21,1.0,1.02
165,1.07,1.0,0.89
168,0.96,1.0,1.04
172,1.3,1.0,0.77
173,0.84,1.0,0.99
183,1.08,1.0,1.0
187,1.78,9.0,4.71
193,1.91,1.0,1.05
195,2.38,5.0,5.67
198,2.17,3.0,3.57
201,1.69,1.0,1.28
209,1.69,1.0,1.28
210,1.65,1.0,0.99
211,1.53,1.0,0.9
222,1.04,1.0,0.93
223,1.34,1.0,1.31
224,1.2,2.0,2.4
228,1.27,1.0,1.07
233,1.3,1.0,1.32
235,1.09,2.0,2.55
