,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,1.75,0.57
2,10.13,0.59
3,5.28,1.59
4,10.24,1.83
7,1.46,0.02
9,1.13,0.13
10,0.43,0.04
11,3.4,0.04
12,5.82,1.39
13,2.27,0.17
14,5.25,0.38
15,1.71,0.77
16,4.59,1.79
17,0.52,0.46
18,8.82,1.61
20,2.8,3.26
21,6.37,2.74
22,2.71,1.85
24,27.6,5.21
25,11.63,1.19
26,3.0,0.49
27,0.51,0.09
28,8.53,0.35
29,1.83,0.13
31,12.76,2.61
33,8.54,1.68
34,22.33,3.25
35,2.25,0.61
36,18.04,0.78
38,8.33,0.59
39,0.71,0.39
41,8.04,1.43
42,2.42,0.98
43,4.6,0.68
45,1.16,0.42
46,0.12,1.61
47,5.18,0.24
49,5.17,0.13
52,6.2,0.06
54,1.84,1.31
55,1.72,0.09
56,0.55,1.14
57,2.27,0.51
58,5.91,0.83
59,2.45,0.42
60,14.7,0.35
62,12.97,2.45
63,22.58,1.66
64,11.82,0.67
65,35.62,3.86
66,0.51,0.3
67,4.11,0.73
69,3.74,2.51
72,5.27,0.32
73,10.69,0.56
74,1.64,0.38
76,7.09,0.33
77,4.4,0.56
78,25.67,1.71
79,17.22,0.21
80,3.91,0.09
81,2.09,0.42
82,3.75,0.14
84,1.29,0.05
85,3.94,0.41
87,5.14,0.1
88,6.91,0.17
89,4.11,0.7
90,0.95,1.56
91,2.97,0.2
92,3.16,0.04
93,9.71,0.03
94,2.96,0.87
95,6.61,0.02
97,10.78,0.47
98,4.77,0.52
99,6.0,0.21
100,5.63,0.19
101,2.74,0.23
102,8.49,1.67
103,53.83,9.31
104,14.4,0.24
106,2.09,0.36
108,6.32,0.62
111,8.82,1.14
113,7.88,0.84
114,0.01,0.39
116,9.79,0.61
117,11.27,0.15
119,2.59,0.12
120,0.46,0.16
121,7.44,2.8
123,10.63,0.53
125,7.07,0.9
131,6.09,1.08
133,5.32,1.57
134,1.22,0.26
135,10.42,0.36
136,2.71,1.8
141,6.85,0.01
142,1.49,0.08
143,0.57,1.14
144,7.87,0.28
145,4.71,0.18
147,4.95,0.03
150,7.8,0.46
151,5.64,0.16
152,4.28,0.56
153,27.6,0.02
154,17.34,0.67
155,9.02,0.9
156,3.27,0.75
158,3.35,0.41
159,1.94,1.2
160,18.94,1.72
161,7.86,1.1
162,13.29,1.41
163,7.37,2.6
166,2.23,0.34
167,4.9,0.07
169,0.46,0.7
170,0.0,0.5
171,16.13,0.03
172,4.23,0.01
173,6.25,0.47
176,6.3,0.34
177,3.05,0.04
179,0.73,0.3
180,2.1,0.42
182,4.1,0.24
183,2.55,0.01
184,5.14,0.06
185,5.24,0.56
186,52.17,6.19
188,26.07,4.22
189,0.58,3.2
190,1.58,0.47
192,0.08,0.22
193,10.75,0.48
196,4.17,1.59
199,1.52,0.32
202,12.27,0.28
205,7.63,0.46
206,8.01,4.62
207,11.39,1.44
208,10.71,0.27
209,9.74,3.75
210,8.28,0.11
211,1.1,2.21
214,3.92,1.13
215,5.79,0.38
216,8.14,1.38
217,28.89,0.31
218,24.46,3.8
219,14.4,0.45
222,1.14,0.56
223,39.18,2.51
224,13.45,1.0
225,3.56,1.01
226,13.53,2.73
227,4.05,0.43
228,2.16,0.07
230,0.66,0.59
231,6.92,0.35
234,28.5,0.38
235,7.07,2.3
236,0.14,0.28
237,0.54,0.96
240,6.6,0.85
242,14.09,7.05
244,12.07,0.98
245,3.91,0.75
247,5.66,1.25
