,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,27.9,0.64
3,0.92,2.77
6,12.39,12.71
8,41.03,7.02
12,3.51,9.73
16,51.19,29.6
21,46.84,37.83
24,49.13,2.36
28,56.95,7.07
40,85.49,64.6
53,41.93,18.83
54,5.51,6.88
56,25.02,14.82
58,7.03,8.88
63,135.65,3.3
65,33.97,4.61
68,58.97,0.01
70,18.16,5.44
71,37.79,6.4
73,67.03,8.42
78,29.24,10.21
83,18.5,2.61
84,39.06,4.33
86,27.0,1.47
87,46.7,4.0
91,3.45,7.85
93,11.88,7.04
94,27.85,10.99
98,24.81,71.12
103,185.59,41.33
104,111.78,0.26
110,28.95,3.05
111,22.07,6.55
114,30.1,23.36
115,9.17,4.86
116,55.71,28.39
117,21.19,8.44
118,28.07,32.91
120,8.04,3.3
123,13.86,0.44
128,8.57,4.13
133,16.5,13.03
134,5.28,3.8
152,12.23,21.01
153,75.88,15.35
154,45.3,7.29
159,112.54,8.01
160,77.06,7.05
170,22.52,18.18
174,5.66,0.36
177,13.49,1.69
178,26.37,6.91
181,26.51,9.9
184,23.28,3.22
185,41.06,10.01
188,39.0,18.4
189,4.53,36.06
190,8.73,19.04
197,36.71,23.81
198,8.33,15.48
199,40.1,7.98
200,183.64,31.58
204,134.13,91.78
205,99.5,58.21
209,135.76,91.37
211,35.14,5.59
226,83.83,75.28
227,60.99,19.1
230,77.02,44.17
233,79.51,32.98
235,67.77,65.03
238,59.03,77.98
239,20.39,20.38
243,80.56,98.95
245,0.8,2.73
