,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,0.95,1.0,1.0
5,0.85,2.0,3.38
6,0.75,1.0,0.84
8,1.11,1.0,1.06
19,1.59,1.0,1.32
23,1.33,1.0,1.14
30,1.21,1.0,0.95
32,0.87,1.0,0.89
37,0.84,1.0,0.94
40,1.5,1.0,1.85
44,1.36,1.0,0.99
48,1.07,1.0,1.07
50,1.14,1.0,0.76
51,1.42,1.0,1.0
53,1.29,1.0,0.88
61,1.18,1.0,1.01
68,1.27,1.0,1.17
70,1.0,1.0,1.13
71,1.39,1.0,1.12
75,1.1,1.0,1.19
83,0.97,1.0,0.91
86,1.02,1.0,0.95
96,2.24,1.0,1.71
105,1.26,1.0,1.08
107,0.91,1.0,1.02
109,1.83,1.0,1.27
110,1.22,1.0,0.95
112,0.71,1.0,0.95
115,1.09,1.0,1.09
118,1.16,1.0,0.9
122,0.59,1.0,0.42
124,0.84,1.0,0.82
126,0.87,1.0,1.09
127,1.27,1.0,1.05
128,0.97,1.0,1.07
129,1.03,2.0,2.03
130,0.87,1.0,0.79
132,1.25,1.0,1.35
137,1.31,1.0,0.89
138,1.09,1.0,0.98
139,1.08,1.0,1.19
140,0.66,1.0,1.02
146,0.9,1.0,1.14
148,0.83,1.0,1.24
149,1.35,1.0,0.98
157,1.17,1.0,0.74
164,0.45,1.0,0.28
165,0.86,1.0,0.69
168,1.0,1.0,0.91
174,1.36,1.0,1.12
175,0.85,1.0,0.99
178,1.18,1.0,1.03
181,1.08,1.0,1.24
187,2.91,9.0,4.99
191,1.56,2.0,2.46
194,1.55,2.0,2.7
195,3.77,5.0,6.34
197,1.89,3.0,2.68
198,2.85,3.0,3.54
200,2.27,1.0,1.48
201,2.89,1.0,1.44
203,2.42,1.0,1.39
204,2.34,1.0,1.33
212,1.03,1.0,0.96
213,1.01,2.0,1.97
220,2.2,1.0,0.85
221,2.05,1.0,0.97
229,1.28,1.0,0.91
232,1.85,1.0,1.43
233,1.41,1.0,1.05
238,0.37,1.0,0.91
239,0.76,1.0,1.0
241,0.07,1.0,1.18
243,1.39,1.0,0.9
246,1.15,2.0,2.68
