,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.28,1.0,0.99
3,0.99,1.0,0.97
6,0.88,1.0,0.87
8,1.41,1.0,0.93
12,1.04,1.0,0.9
16,0.98,2.0,2.59
21,1.47,1.0,1.38
24,1.49,1.0,1.02
28,1.57,1.0,0.93
40,1.85,1.0,1.65
53,0.58,1.0,0.81
54,0.94,1.0,0.93
56,0.75,1.0,0.85
58,0.93,1.0,1.09
63,2.36,1.0,1.03
65,1.34,1.0,1.05
68,1.59,1.0,1.0
70,1.18,1.0,0.95
71,1.38,1.0,1.06
73,1.67,1.0,1.08
78,1.29,1.0,0.9
83,1.18,1.0,1.03
84,1.39,1.0,0.96
86,1.27,1.0,1.01
87,1.47,1.0,0.96
91,0.97,1.0,0.92
93,1.12,1.0,0.93
94,0.72,1.0,0.89
98,0.75,1.0,0.29
103,2.86,1.0,1.41
104,2.12,1.0,1.0
110,1.29,1.0,1.03
111,1.22,1.0,0.93
114,0.7,1.0,0.77
115,0.91,1.0,1.05
116,0.89,2.0,2.57
117,0.79,1.0,1.08
118,1.28,1.0,0.67
120,1.08,1.0,1.03
123,1.14,1.0,1.0
128,1.09,1.0,0.96
133,1.16,1.0,0.87
134,1.05,1.0,0.96
152,0.88,1.0,0.79
153,1.76,1.0,0.85
154,1.45,1.0,1.07
159,2.13,1.0,1.08
160,1.77,1.0,0.93
170,1.23,1.0,1.18
174,0.94,1.0,1.0
177,1.13,1.0,1.02
178,1.26,1.0,0.93
181,0.73,1.0,1.1
184,1.23,1.0,0.97
185,1.41,1.0,0.9
188,4.88,8.0,6.53
189,1.91,2.0,2.72
190,1.83,2.0,2.38
197,1.9,3.0,2.29
198,2.75,3.0,3.46
199,2.4,4.0,4.32
200,2.84,1.0,1.32
204,2.34,1.0,1.92
205,1.99,1.0,1.58
209,2.36,1.0,1.91
211,1.35,1.0,0.94
226,1.84,1.0,1.75
227,1.61,1.0,1.19
230,1.77,1.0,1.44
233,1.8,1.0,1.33
235,0.64,2.0,3.3
238,1.59,1.0,1.78
239,1.2,1.0,1.2
243,1.81,1.0,1.99
245,0.99,1.0,0.97
