,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,4.56,0.15
5,57.57,68.84
6,24.51,15.68
8,10.77,5.65
19,58.9,31.94
23,33.34,14.35
30,21.43,4.74
32,13.27,10.51
37,15.61,5.67
40,50.25,84.56
44,35.99,1.23
48,6.94,6.83
50,14.13,24.2
51,42.04,0.32
53,28.91,12.16
61,17.79,1.03
68,26.68,16.57
70,0.32,12.53
71,39.47,11.71
75,9.67,18.73
83,2.9,8.71
86,1.56,5.19
96,123.52,70.82
105,26.36,7.55
107,9.24,2.15
109,82.79,27.4
110,21.72,4.67
112,29.32,5.49
115,9.45,8.93
118,16.2,9.51
122,40.54,57.64
124,16.04,18.3
126,12.51,8.74
127,26.93,5.29
128,3.36,6.52
129,48.58,1.61
130,13.35,20.57
132,25.27,34.95
137,31.19,10.85
138,9.46,1.74
139,8.22,19.19
140,34.43,2.22
146,9.96,13.98
148,16.78,23.8
149,35.34,2.34
157,17.15,26.36
164,54.59,72.19
165,13.82,31.19
168,0.31,9.08
174,35.91,12.37
175,15.29,0.71
178,17.51,2.65
181,7.8,24.12
187,67.62,44.58
191,22.11,22.95
194,22.61,35.02
195,24.69,26.87
197,37.07,10.51
198,4.94,17.84
200,126.67,48.4
201,189.03,44.06
203,142.01,39.48
204,133.58,32.82
212,3.06,4.02
213,49.36,1.43
220,119.64,15.12
221,105.31,2.6
229,28.13,9.16
232,85.36,43.45
233,40.77,5.31
238,63.09,9.2
239,24.28,0.43
241,93.48,17.87
243,39.42,10.22
246,42.43,34.16
