,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.69,1.0,1.03
2,1.32,1.0,1.05
3,0.76,1.0,1.04
4,1.58,1.0,1.08
5,3.77,3.0,3.11
6,5.52,5.0,4.71
10,1.12,1.0,1.01
12,9.8,10.0,8.69
13,7.6,9.0,9.03
14,10.04,11.0,11.11
15,11.45,12.0,12.23
16,1.58,1.0,1.02
19,12.13,14.0,13.38
20,10.74,12.0,12.76
24,2.92,1.0,1.08
25,8.06,9.0,8.38
26,7.04,7.0,7.73
27,10.59,12.0,11.7
29,10.87,12.0,12.02
32,9.92,12.0,12.36
34,11.83,14.0,13.26
35,12.0,14.0,13.31
37,1.19,1.0,0.9
38,1.2,1.0,1.22
39,0.99,1.0,1.28
41,5.84,5.0,5.34
44,1.66,1.0,0.92
46,1.58,1.0,0.9
47,1.72,2.0,1.98
48,3.92,3.0,2.93
49,4.55,3.0,2.98
52,0.28,0.0,0.51
53,3.78,4.0,4.11
54,4.75,4.0,4.21
55,4.96,4.0,4.1
56,6.0,6.0,7.01
57,4.88,4.0,4.1
58,0.94,1.0,0.88
59,1.17,1.0,0.81
60,6.45,5.0,5.56
61,5.8,5.0,5.22
62,0.37,1.0,1.0
63,3.03,2.0,2.13
64,1.87,1.0,0.98
65,1.14,1.0,1.0
68,2.01,2.0,1.97
69,1.55,1.0,0.93
71,1.01,1.0,0.87
72,0.88,1.0,0.94
73,1.83,2.0,2.0
74,0.8,1.0,0.98
76,0.73,1.0,0.94
78,1.67,2.0,2.05
79,0.38,1.0,0.97
81,1.81,1.0,1.07
83,2.14,2.0,1.99
84,1.07,1.0,0.99
85,0.57,1.0,1.09
86,0.73,1.0,0.98
87,1.2,1.0,0.91
88,2.05,2.0,1.97
89,1.42,1.0,1.03
91,1.68,1.0,1.05
93,1.41,2.0,1.94
94,0.61,1.0,1.03
95,1.78,1.0,1.18
96,2.39,1.0,1.03
97,2.66,1.0,1.03
99,2.9,2.0,1.99
100,0.65,1.0,0.82
101,1.42,1.0,0.79
102,0.62,1.0,0.94
103,1.72,1.0,0.98
105,2.59,2.0,2.35
106,1.1,1.0,0.9
107,0.95,1.0,1.21
108,-0.39,1.0,1.22
109,0.77,1.0,1.18
110,0.43,1.0,0.91
111,1.47,2.0,2.06
112,1.24,1.0,0.99
113,1.64,1.0,0.79
114,0.63,1.0,0.89
115,0.79,1.0,1.05
116,0.61,1.0,1.02
117,2.03,2.0,2.01
120,1.69,1.0,1.11
121,0.38,1.0,0.98
122,1.7,1.0,0.85
123,1.58,2.0,2.02
124,1.1,1.0,1.1
125,1.63,3.0,3.03
126,4.0,3.0,3.08
128,1.88,2.0,2.11
129,0.69,1.0,0.99
130,0.42,1.0,0.99
131,1.07,1.0,1.14
132,1.12,1.0,1.03
133,1.14,1.0,1.01
135,1.03,1.0,0.92
136,0.75,1.0,1.1
137,0.94,1.0,0.96
138,0.71,1.0,1.03
141,4.92,3.0,2.87
143,0.59,1.0,0.96
144,1.32,1.0,0.96
145,1.88,1.0,1.06
147,5.15,5.0,4.58
151,1.88,1.0,1.34
152,14.0,14.0,13.39
153,13.48,15.0,13.41
154,13.2,14.0,13.34
159,12.75,13.0,13.24
160,11.73,13.0,12.72
161,12.81,12.0,12.94
162,12.76,13.0,13.15
163,11.54,13.0,13.07
164,1.63,1.0,0.87
168,12.17,13.0,12.44
169,10.88,11.0,11.61
170,11.4,11.0,11.54
171,0.94,1.0,0.96
172,0.93,1.0,0.95
173,10.39,10.0,9.1
174,10.7,11.0,11.1
175,8.23,9.0,9.12
176,9.15,10.0,10.88
177,12.45,12.0,11.83
178,1.22,1.0,0.97
180,9.25,10.0,9.66
183,12.59,13.0,12.68
184,10.9,11.0,11.48
185,1.23,1.0,0.95
187,11.41,13.0,12.59
188,11.59,13.0,12.57
190,10.17,11.0,11.13
191,1.49,1.0,0.81
192,0.65,1.0,0.92
193,0.82,1.0,0.85
194,7.19,7.0,7.61
195,8.17,7.0,7.96
196,8.47,9.0,9.69
199,-0.08,1.0,0.71
200,1.08,1.0,1.3
202,7.67,7.0,6.18
203,7.45,6.0,5.89
206,0.41,1.0,1.09
207,1.03,1.0,1.26
208,4.55,3.0,2.84
210,7.67,7.0,6.91
211,7.02,6.0,6.41
217,9.69,7.0,6.98
218,7.8,8.0,7.01
220,1.0,0.0,0.76
223,1.22,1.0,0.8
227,1.1,1.0,1.19
228,0.99,1.0,0.9
229,8.0,8.0,7.28
230,8.28,8.0,8.99
231,9.21,10.0,9.46
232,9.57,9.0,9.7
233,6.31,6.0,6.36
235,0.7,1.0,0.79
236,3.98,4.0,3.99
237,6.57,6.0,6.28
238,9.69,10.0,10.62
239,10.46,11.0,9.73
240,10.23,11.0,10.23
241,0.63,1.0,1.02
242,0.75,1.0,0.99
243,8.95,9.0,9.16
245,10.31,11.0,11.42
247,11.94,13.0,12.82
