,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,54.44,11.03
3,50.46,13.88
6,46.02,15.44
8,144.91,4.67
12,14.33,25.87
16,194.82,9.43
21,237.22,13.77
24,238.57,14.11
28,28.96,3.01
40,53.43,6.5
53,40.16,7.5
54,110.0,13.45
56,15.68,24.93
58,26.28,17.24
63,84.89,4.18
65,55.82,18.66
68,38.12,2.51
70,128.51,3.75
71,47.36,7.59
73,63.38,27.81
78,106.75,7.92
83,141.35,6.31
84,31.01,2.23
86,81.75,15.17
87,72.45,14.87
91,30.81,3.6
93,62.38,11.95
94,105.16,14.55
98,279.78,11.78
103,205.41,3.73
104,368.22,3.76
110,32.44,17.9
111,64.56,8.61
114,301.32,33.87
115,176.31,1.17
116,122.54,26.19
117,84.86,3.98
118,238.9,4.72
120,266.1,2.82
123,86.46,4.27
128,20.4,6.5
133,60.27,19.5
134,0.32,0.49
152,40.61,2.14
153,50.25,9.24
154,43.05,1.5
159,15.74,2.84
160,11.77,5.35
170,10.13,5.26
174,2.8,7.69
177,24.32,0.85
178,174.75,3.16
181,21.89,7.05
184,25.36,6.17
185,237.84,17.9
188,40.62,8.05
189,32.19,7.98
190,45.96,7.26
197,45.56,1.88
198,36.11,0.95
199,18.74,42.6
200,37.15,13.2
204,67.67,15.47
205,9.76,27.28
209,35.62,14.96
211,19.59,16.8
226,27.6,10.99
227,36.97,10.97
230,24.4,24.56
233,5.94,12.83
235,106.1,16.98
238,13.41,18.94
239,19.63,13.98
243,12.58,12.23
245,32.65,6.94
