,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.32,1.0,1.03
1,1.71,1.0,1.03
2,1.24,1.0,1.01
3,0.66,1.0,1.05
4,1.27,1.0,1.0
5,4.19,3.0,3.09
7,1.82,1.0,1.04
10,1.5,1.0,1.08
12,8.88,10.0,8.27
13,8.0,9.0,8.89
14,9.85,11.0,11.11
15,9.96,12.0,12.58
17,1.56,1.0,1.11
18,9.53,13.0,11.75
22,1.49,1.0,0.94
23,1.57,1.0,0.93
24,1.82,1.0,0.92
25,7.59,9.0,8.21
26,6.44,7.0,8.03
27,9.61,12.0,12.03
28,10.63,12.0,11.12
29,9.39,12.0,11.5
30,1.82,1.0,1.02
31,3.71,1.0,0.88
33,9.44,14.0,12.85
35,10.72,14.0,13.16
36,9.19,12.0,11.7
37,0.94,1.0,1.12
38,1.27,1.0,1.17
39,0.48,1.0,1.18
40,6.81,5.0,5.2
41,5.24,5.0,5.07
42,4.52,3.0,3.04
43,2.17,1.0,1.01
44,0.98,1.0,1.06
45,0.68,1.0,1.05
47,1.28,2.0,1.84
48,5.02,3.0,3.0
49,4.0,3.0,3.12
51,0.28,1.0,0.9
52,0.45,0.0,0.73
53,4.16,4.0,4.25
54,5.75,4.0,4.27
55,4.79,4.0,4.28
57,5.12,4.0,4.25
59,0.74,1.0,0.91
60,7.06,5.0,5.54
61,5.67,5.0,5.09
62,0.03,1.0,0.93
63,3.0,2.0,2.03
64,1.18,1.0,1.15
65,0.39,1.0,1.05
67,0.85,1.0,1.02
68,2.4,2.0,1.93
69,2.81,1.0,1.12
70,0.1,1.0,1.01
72,0.68,1.0,0.95
73,0.98,2.0,1.84
74,0.42,1.0,1.0
75,0.38,1.0,1.04
76,1.05,1.0,1.01
77,0.55,1.0,1.03
78,1.34,2.0,1.85
81,1.93,1.0,1.17
83,2.82,2.0,2.02
86,0.68,1.0,1.01
89,2.56,1.0,1.15
94,0.57,1.0,0.98
96,2.8,1.0,1.11
97,1.22,1.0,1.02
98,3.02,1.0,0.98
99,2.58,2.0,2.06
104,2.43,1.0,1.34
109,1.15,1.0,1.44
112,2.48,1.0,1.25
116,1.51,1.0,1.16
118,1.09,1.0,1.05
119,1.61,1.0,1.2
120,2.42,1.0,1.2
121,0.22,1.0,0.95
122,-0.41,1.0,0.86
123,3.0,2.0,1.98
124,0.98,1.0,1.03
125,1.48,3.0,3.07
126,4.96,3.0,3.08
129,0.8,1.0,1.06
131,1.98,1.0,0.93
132,1.67,1.0,0.99
135,1.86,1.0,1.02
137,1.0,1.0,1.05
138,0.88,1.0,1.03
139,1.59,1.0,1.06
140,2.28,2.0,2.11
142,5.7,5.0,5.11
143,0.81,1.0,1.01
145,1.56,1.0,1.06
146,2.84,3.0,3.1
147,5.42,5.0,4.43
148,10.0,11.0,11.81
149,9.5,10.0,10.93
150,1.84,1.0,1.23
151,1.53,1.0,1.2
152,11.84,14.0,13.38
154,11.94,14.0,13.38
156,13.66,16.0,13.39
157,2.8,1.0,1.25
159,11.6,13.0,13.08
160,11.45,13.0,12.86
163,12.02,13.0,12.96
166,2.4,1.0,1.07
167,12.02,13.0,12.43
169,11.43,11.0,11.71
170,10.86,11.0,11.71
171,0.61,1.0,0.91
174,10.89,11.0,11.28
175,9.21,9.0,8.89
176,9.13,10.0,10.91
177,12.23,12.0,11.85
178,0.22,1.0,0.97
179,1.01,1.0,1.0
180,9.32,10.0,9.7
181,10.06,11.0,11.64
182,9.83,12.0,11.14
184,11.46,11.0,11.65
185,1.74,1.0,0.99
186,2.41,1.0,0.97
188,9.53,13.0,12.6
189,10.12,11.0,10.98
190,9.4,11.0,10.98
191,1.61,1.0,0.98
192,0.54,1.0,1.02
194,7.32,7.0,7.83
196,8.63,9.0,9.34
197,8.99,11.0,11.11
199,0.33,1.0,0.96
200,0.8,1.0,1.36
202,7.11,7.0,5.85
203,7.13,6.0,5.85
204,6.06,4.0,3.56
205,7.62,6.0,4.73
206,0.4,1.0,1.1
207,0.07,1.0,1.32
208,5.4,3.0,3.17
212,6.5,5.0,5.11
213,2.32,1.0,0.95
214,1.36,1.0,1.22
215,9.41,7.0,6.87
216,9.16,8.0,8.29
217,9.37,7.0,7.05
218,9.05,8.0,7.32
219,10.69,11.0,11.6
220,0.82,0.0,0.76
221,1.42,1.0,1.23
225,5.29,4.0,4.11
226,10.89,13.0,12.11
227,1.72,1.0,1.06
229,7.81,8.0,7.56
230,9.08,8.0,8.97
231,9.51,10.0,9.6
232,9.03,9.0,9.97
234,0.72,1.0,1.04
236,4.98,4.0,4.26
237,7.2,6.0,6.71
238,9.97,10.0,11.09
239,9.11,11.0,9.8
240,9.97,11.0,10.47
241,-0.16,1.0,0.96
242,1.53,1.0,1.21
243,8.33,9.0,9.26
244,10.91,12.0,11.11
245,11.26,11.0,11.64
246,12.33,14.0,13.07
247,12.37,13.0,13.14
