,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.83,1.0,1.11
2,1.17,1.0,1.13
3,0.44,1.0,1.11
4,1.47,1.0,0.99
7,2.45,1.0,1.02
9,0.79,1.0,1.0
10,0.81,1.0,0.89
11,9.26,10.0,11.4
12,9.8,10.0,8.63
13,7.82,9.0,8.78
14,9.97,11.0,11.15
15,10.57,12.0,11.86
16,1.78,1.0,0.93
17,1.11,1.0,1.02
18,11.8,13.0,12.23
20,9.61,12.0,12.3
21,1.66,1.0,1.06
22,2.08,1.0,0.89
24,1.79,1.0,0.89
25,8.17,9.0,8.43
26,7.31,7.0,8.11
27,11.46,12.0,11.82
28,10.77,12.0,11.71
29,10.29,12.0,11.56
31,2.56,1.0,1.07
33,11.5,14.0,12.81
34,12.1,14.0,13.42
35,12.35,14.0,13.39
36,11.48,12.0,12.16
38,1.08,1.0,1.24
39,0.68,1.0,1.21
41,5.78,5.0,5.23
42,4.13,3.0,3.06
43,1.99,1.0,0.96
45,0.59,1.0,0.98
46,1.83,1.0,0.97
47,2.17,2.0,1.93
49,4.55,3.0,3.23
52,-0.13,0.0,0.78
54,4.72,4.0,4.37
55,4.79,4.0,4.21
56,6.49,6.0,6.65
57,5.36,4.0,4.06
58,0.79,1.0,1.05
59,0.7,1.0,0.88
60,6.94,5.0,5.47
62,0.55,1.0,1.14
63,2.78,2.0,2.03
64,1.07,1.0,1.15
65,1.14,1.0,1.17
66,1.35,1.0,1.02
67,0.81,1.0,1.0
69,1.27,1.0,1.04
72,1.51,1.0,1.09
73,2.08,2.0,1.91
74,0.22,1.0,1.0
76,0.69,1.0,1.02
77,0.85,1.0,1.02
78,0.75,2.0,1.99
79,0.65,1.0,1.0
80,0.92,1.0,1.04
81,1.43,1.0,1.05
82,0.68,1.0,0.99
84,1.02,1.0,0.99
85,0.64,1.0,0.97
87,0.84,1.0,0.95
88,2.66,2.0,2.05
89,1.77,1.0,1.07
90,1.69,1.0,1.01
91,1.25,1.0,1.0
92,1.77,1.0,1.03
93,1.63,2.0,1.9
94,0.76,1.0,1.17
95,1.4,1.0,1.13
97,2.53,1.0,1.11
98,1.85,1.0,0.91
99,2.38,2.0,1.93
100,0.41,1.0,0.95
101,1.06,1.0,0.97
102,-0.34,1.0,0.95
103,2.18,1.0,1.12
104,2.06,1.0,1.15
106,1.61,1.0,1.08
108,-0.41,1.0,1.23
111,1.11,2.0,1.92
113,2.22,1.0,1.0
114,0.61,1.0,0.9
116,0.88,1.0,1.15
117,1.83,2.0,1.93
119,0.61,1.0,1.19
120,2.11,1.0,1.1
121,0.81,1.0,0.96
123,2.82,2.0,1.91
125,2.41,3.0,3.31
131,1.44,1.0,1.06
133,1.69,1.0,0.94
134,0.11,1.0,0.99
135,1.01,1.0,0.97
136,0.79,1.0,1.01
141,3.75,3.0,3.1
142,5.03,5.0,5.17
143,0.86,1.0,1.02
144,1.59,1.0,1.01
145,1.79,1.0,1.02
147,5.33,5.0,4.53
150,1.08,1.0,1.22
151,1.51,1.0,1.22
152,13.83,14.0,13.49
153,13.64,15.0,13.74
154,13.5,14.0,13.74
155,15.0,15.0,13.52
156,14.74,16.0,13.76
158,1.49,1.0,1.1
159,12.35,13.0,13.38
160,13.32,13.0,13.59
161,12.93,12.0,13.35
162,13.44,13.0,13.25
163,11.73,13.0,13.35
166,1.43,1.0,1.25
167,12.23,13.0,13.09
169,11.5,11.0,11.68
170,10.8,11.0,11.71
171,0.18,1.0,1.11
172,0.45,1.0,0.93
173,10.56,10.0,9.08
176,8.86,10.0,11.06
177,12.12,12.0,11.66
179,1.26,1.0,1.02
180,8.43,10.0,9.97
182,11.12,12.0,11.29
183,11.91,13.0,12.71
184,11.25,11.0,11.39
185,1.24,1.0,1.02
186,2.2,1.0,1.2
188,10.81,13.0,12.35
189,10.99,11.0,11.28
190,10.32,11.0,11.05
192,1.13,1.0,0.97
193,0.72,1.0,1.08
196,9.11,9.0,9.0
199,0.13,1.0,0.96
202,8.44,7.0,5.82
205,7.36,6.0,4.83
206,0.29,1.0,1.14
207,0.33,1.0,1.12
208,5.39,3.0,3.04
209,8.62,10.0,11.3
210,7.06,7.0,6.79
211,6.95,6.0,6.54
214,1.43,1.0,1.1
215,7.76,7.0,6.82
216,8.18,8.0,8.49
217,9.35,7.0,7.06
218,8.42,8.0,7.06
219,11.32,11.0,11.49
222,12.93,14.0,12.99
223,1.87,1.0,1.0
224,3.63,5.0,5.18
225,5.0,4.0,4.2
226,12.01,13.0,12.19
227,1.18,1.0,1.14
228,0.91,1.0,1.13
230,9.15,8.0,9.42
231,9.5,10.0,9.66
234,1.01,1.0,1.1
235,0.84,1.0,0.85
236,4.81,4.0,4.34
237,6.84,6.0,6.53
240,10.1,11.0,10.56
242,0.85,1.0,1.16
244,10.68,12.0,11.45
245,10.99,11.0,11.49
247,12.52,13.0,12.81
