,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,93.96,10.86
2,72.87,8.76
3,22.21,9.75
6,45.02,8.06
9,12.49,12.59
19,43.32,8.95
21,137.64,18.9
22,122.97,2.05
35,39.46,8.36
37,0.26,4.04
38,28.89,38.24
43,225.95,5.66
46,155.58,4.37
55,64.13,15.49
58,6.78,14.11
62,10.99,6.98
63,112.13,6.84
66,47.95,1.18
69,216.8,8.52
70,132.25,4.54
79,78.84,5.81
80,22.76,18.56
81,387.31,4.84
82,173.7,2.73
85,10.77,4.64
88,85.75,2.04
90,40.83,4.02
92,282.88,2.76
93,21.62,1.94
101,138.48,11.35
103,54.47,13.89
107,19.18,22.72
112,272.38,12.9
117,3.43,1.02
118,310.94,13.79
121,15.93,32.2
126,70.03,9.35
130,113.01,2.67
133,139.82,12.41
134,127.05,1.03
135,88.18,1.71
144,7.51,1.33
150,145.41,50.69
151,151.56,50.69
154,17.31,3.22
160,17.39,3.93
162,22.28,3.4
174,15.44,8.76
178,13.41,6.1
180,25.26,3.65
181,21.02,5.19
182,50.95,8.94
184,25.16,6.27
185,34.75,15.11
188,31.21,6.5
189,29.57,3.23
190,46.42,1.29
192,0.11,4.64
194,16.97,12.15
198,32.25,4.13
199,148.89,20.05
203,56.24,1.43
206,79.01,16.18
208,158.04,0.96
214,232.75,28.29
215,45.31,3.0
217,75.02,3.92
224,56.61,6.79
227,117.93,32.36
228,49.87,9.87
233,8.52,6.96
235,131.46,23.68
243,5.42,3.11
244,37.3,4.33
247,17.22,3.32
