,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,0.46,1.0,1.11
3,0.5,1.0,1.14
6,7.3,5.0,4.23
8,2.45,1.0,0.95
12,8.57,10.0,7.41
16,2.95,1.0,1.09
21,3.37,1.0,1.14
24,3.39,1.0,1.14
28,8.53,12.0,11.64
40,7.67,5.0,5.32
53,5.61,4.0,4.3
54,8.4,4.0,4.54
56,6.94,6.0,7.5
58,1.26,1.0,0.83
63,3.7,2.0,1.92
65,0.44,1.0,1.19
68,2.76,2.0,2.05
70,-0.29,1.0,0.96
71,0.53,1.0,0.92
73,0.73,2.0,1.44
78,-0.14,2.0,1.84
83,4.83,2.0,2.13
84,0.69,1.0,0.98
86,0.18,1.0,1.15
87,0.28,1.0,0.85
91,1.31,1.0,1.04
93,0.75,2.0,1.76
94,-0.05,1.0,1.15
98,3.8,1.0,1.12
103,3.05,1.0,1.04
104,4.68,1.0,1.04
110,0.68,1.0,0.82
111,0.71,2.0,1.83
114,-2.01,1.0,0.66
115,-0.76,1.0,0.99
116,2.23,1.0,1.26
117,3.7,2.0,1.92
118,3.39,1.0,0.95
120,3.66,1.0,0.97
123,3.73,2.0,1.91
128,1.59,2.0,1.87
133,1.6,1.0,0.8
134,1.0,1.0,1.0
152,8.31,14.0,13.7
153,7.46,15.0,13.61
154,7.97,14.0,13.79
159,10.95,13.0,13.37
160,11.47,13.0,13.7
170,12.11,11.0,11.58
174,10.69,11.0,11.85
177,9.08,12.0,11.9
178,2.75,1.0,0.97
181,8.59,11.0,11.78
184,8.21,11.0,11.68
185,3.38,1.0,0.82
188,7.72,13.0,11.95
189,7.46,11.0,11.88
190,5.94,11.0,11.8
197,5.99,11.0,10.79
198,8.31,13.0,12.88
199,0.81,1.0,0.57
200,1.37,1.0,1.13
204,6.71,4.0,3.38
205,6.59,6.0,4.36
209,6.44,10.0,11.5
211,7.18,6.0,7.01
226,9.41,13.0,11.57
227,1.37,1.0,0.89
230,9.95,8.0,9.96
233,6.36,6.0,6.77
235,-0.06,1.0,0.83
238,8.66,10.0,11.89
239,8.84,11.0,9.46
243,10.13,9.0,10.1
245,7.41,11.0,11.76
