,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.94,1.0,1.11
2,1.73,1.0,1.09
3,0.78,1.0,1.1
6,7.25,5.0,4.6
9,0.88,1.0,0.87
19,7.94,14.0,12.75
21,2.38,1.0,1.19
22,2.23,1.0,0.98
35,8.48,14.0,12.83
37,1.0,1.0,1.04
38,0.71,1.0,1.38
43,3.26,1.0,0.94
46,2.56,1.0,0.96
55,6.57,4.0,4.62
58,1.07,1.0,0.86
62,1.11,1.0,1.07
63,4.24,2.0,2.14
66,0.52,1.0,1.01
69,3.17,1.0,1.09
70,-0.32,1.0,0.95
79,0.21,1.0,0.94
80,1.23,1.0,0.81
81,4.87,1.0,1.05
82,2.74,1.0,0.97
85,1.11,1.0,0.95
88,3.72,2.0,2.04
90,1.41,1.0,0.96
92,3.83,1.0,1.03
93,1.57,2.0,2.04
101,-0.38,1.0,0.89
103,1.54,1.0,0.86
107,0.81,1.0,1.23
112,3.72,1.0,1.13
117,2.07,2.0,1.98
118,4.11,1.0,0.86
121,1.16,1.0,0.68
126,5.1,3.0,3.28
130,-0.13,1.0,0.97
133,2.4,1.0,1.12
134,-0.27,1.0,0.99
135,1.88,1.0,0.98
144,1.08,1.0,0.99
150,2.45,1.0,1.51
151,2.52,1.0,1.51
154,11.58,14.0,13.55
160,10.74,13.0,13.51
162,10.1,13.0,13.44
174,9.3,11.0,11.96
178,1.13,1.0,0.94
180,7.47,10.0,9.64
181,8.69,11.0,11.57
182,5.89,12.0,10.93
184,8.23,11.0,11.69
185,1.35,1.0,0.85
188,8.94,13.0,12.16
189,7.75,11.0,11.36
190,5.89,11.0,11.14
192,1.0,1.0,0.95
194,8.19,7.0,7.85
198,8.81,13.0,12.46
199,-0.49,1.0,0.8
203,9.37,6.0,6.09
206,0.21,1.0,0.84
208,7.74,3.0,3.03
214,3.33,1.0,1.28
215,10.17,7.0,6.79
217,12.25,7.0,7.27
224,2.17,5.0,4.66
227,2.18,1.0,1.32
228,1.5,1.0,1.1
233,6.51,6.0,6.42
235,-0.31,1.0,0.76
243,9.49,9.0,9.28
244,7.52,12.0,11.48
247,10.76,13.0,12.57
