,“ú•Ê
5,417.59
6,45.67
8,45.86
9,366.65
10,42.5
11,47.72
12,355.74
13,34.57
15,2.87
16,157.83
19,23.04
20,18.11
21,29.72
22,391.3
23,175.51
24,20.36
25,430.82
26,261.16
27,192.13
28,98.41
29,172.91
31,18.89
32,184.9
33,123.5
36,28.91
37,258.24
39,7.99
41,17.4
43,1.16
44,19.98
45,56.44
46,31.41
48,1.22
49,16.38
51,137.23
52,5.7
53,8.79
54,11.47
55,14.58
56,26.78
58,24.17
59,2.43
60,0.63
61,6.79
62,18.62
63,8.97
64,12.2
65,36.35
67,18.65
68,18.78
69,15.66
70,6.36
71,3.57
72,26.81
73,16.98
74,16.02
75,1.31
76,32.91
77,11.47
78,10.74
79,61.26
80,79.02
84,33.65
85,31.73
88,47.84
90,103.98
91,121.45
92,133.34
93,2.14
94,48.69
96,11.15
97,8.62
98,8.13
100,26.51
102,7.65
103,5.46
107,5.95
109,16.69
112,28.12
114,5.34
115,160.86
118,4.11
119,10.78
120,5.51
122,25.53
123,16.62
124,16.17
125,23.57
127,5.87
128,24.31
130,31.29
131,19.11
132,4.47
135,174.88
136,63.1
137,10.8
140,9.09
141,4.97
142,156.57
143,278.37
145,16.25
146,0.11
147,6.34
149,13.59
150,349.89
152,19.03
153,38.11
154,30.71
155,18.9
156,17.83
157,25.67
158,38.5
161,27.8
162,3.03
163,21.27
165,9.31
166,6.45
169,24.07
170,22.34
171,18.29
172,16.1
173,23.32
174,4.05
175,766.49
177,14.93
179,40.16
180,11.34
182,4.74
183,21.36
184,87.33
187,17.91
188,13.54
189,0.6
190,16.0
191,28.53
192,75.64
193,25.16
194,1.32
197,17.21
198,150.08
199,56.44
200,236.05
204,52.42
205,272.63
206,7.98
207,49.37
208,176.8
209,44.88
211,22.18
212,26.76
213,53.87
216,175.63
217,18.57
218,23.42
219,41.76
221,0.46
222,99.78
223,147.2
224,32.43
225,9.74
227,25.58
231,31.15
232,22.15
233,31.48
234,72.71
235,46.6
238,9.75
239,10.14
240,12.19
241,120.4
244,12.34
245,14.31
246,700.77
247,31.96
248,88.46
249,14.08
250,29.53
252,19.35
254,25.83
257,2.58
258,6.06
259,16.07
260,13.81
261,18.69
262,149.84
263,33.95
265,28.0
266,10.46
267,7.5
269,145.26
271,37.87
272,781.92
273,929.95
275,950.56
276,374.69
277,971.32
278,40.89
280,36.27
286,1.61
287,3.98
289,9.39
291,4.95
293,0.37
294,0.0
295,9.22
297,226.76
298,3.18
299,7.26
300,1.09
301,2.98
302,6.62
303,26.16
304,291.57
307,18.66
308,3.46
310,27.32
311,429.01
312,10.08
313,9.15
314,0.34
315,26.12
317,4.03
319,16.23
320,5.83
321,55.25
324,16.93
325,166.59
328,20.49
330,6.58
332,225.01
333,6.7
336,7.01
337,28.36
338,38.96
339,51.44
340,19.85
342,109.15
343,61.24
344,17.6
345,27.9
346,41.75
348,28.65
349,55.46
350,63.31
351,237.7
352,29.62
353,20.73
355,23.53
356,3.39
357,5.05
358,17.47
360,35.43
361,22.7
363,1.39
