,“ú•Ê
0,135.69
3,60.12
4,400.86
5,461.4
8,43.99
10,102.3
11,59.78
12,320.22
13,40.15
14,13.97
15,4.11
20,16.14
21,59.19
22,307.19
23,188.33
24,80.01
25,459.7
27,140.19
28,312.57
33,160.11
34,349.63
35,75.17
36,21.45
37,280.71
39,14.77
40,13.35
42,12.94
43,1.52
46,37.13
47,45.45
48,17.52
49,7.13
50,11.35
51,250.99
52,80.01
53,20.34
57,2.0
58,21.58
60,5.16
62,12.35
63,12.35
64,17.73
65,104.39
67,29.86
69,28.96
70,0.66
71,5.65
74,15.11
75,8.51
76,9.0
77,26.97
78,15.29
80,26.96
81,17.88
82,44.98
83,77.4
85,53.41
86,72.37
87,79.54
88,57.18
89,84.5
90,104.53
92,165.59
93,38.16
94,49.23
95,13.97
96,3.31
97,4.33
102,25.31
104,3.23
106,7.47
108,391.27
109,24.28
110,19.54
111,14.79
112,12.74
113,15.36
114,19.34
115,140.19
116,17.55
117,23.83
118,11.88
121,15.59
123,22.7
125,31.46
126,24.46
127,13.92
128,12.41
131,23.71
132,2.97
133,5.21
134,6.97
135,283.86
136,60.12
137,8.25
139,9.2
143,220.25
145,8.38
147,13.92
148,12.16
149,38.43
150,390.8
152,31.97
156,31.22
157,6.75
158,11.95
159,11.28
160,13.41
161,20.22
162,3.92
164,0.51
165,3.05
167,7.25
168,4.56
169,28.58
170,33.38
172,1.11
173,37.42
174,10.47
175,1139.79
176,10.27
177,15.39
179,22.65
182,6.92
183,18.62
184,155.67
187,12.33
188,7.88
189,8.0
191,15.06
193,34.99
194,22.79
195,61.34
196,41.04
197,51.81
198,222.86
199,77.76
200,347.61
201,439.15
203,318.43
204,66.32
205,286.54
206,39.83
207,58.04
208,184.2
210,24.67
211,27.55
214,4.55
216,210.02
218,9.32
219,18.16
220,6.75
222,69.02
223,88.17
224,82.16
225,42.48
226,195.25
227,26.57
228,16.98
229,65.33
230,20.86
231,17.46
232,17.46
233,35.58
234,168.76
236,34.73
237,18.61
238,15.37
241,233.34
242,16.16
244,28.33
245,38.97
246,828.8
247,33.57
248,160.6
250,7.9
252,34.09
253,29.26
256,26.7
257,13.91
258,1.32
259,19.83
260,6.56
261,0.88
262,198.3
263,36.83
264,19.13
265,25.45
267,5.39
268,36.37
270,26.41
271,22.03
273,1162.35
277,936.01
278,45.89
279,34.54
281,18.41
284,28.63
285,18.5
289,1.9
290,214.61
291,16.85
293,2.1
294,4.43
295,12.97
297,252.31
299,12.01
300,2.97
302,2.81
303,9.07
304,518.51
305,15.45
306,13.01
308,5.26
310,17.99
311,428.47
313,11.07
315,35.52
316,8.56
317,0.72
318,235.86
319,27.53
320,17.25
321,47.86
322,12.74
323,26.84
324,11.54
325,493.83
326,11.78
327,11.5
330,14.38
331,6.04
334,16.47
335,17.84
336,5.86
337,27.37
338,30.97
340,8.68
341,72.88
342,141.45
345,9.76
347,79.68
348,57.62
349,48.92
351,326.31
352,83.67
354,10.04
355,34.74
356,13.14
359,12.93
360,90.44
361,38.97
362,42.27
364,71.87
