,“ú•Ê
0,0.54
1,9.32
2,63.0
4,179.72
5,231.91
7,3.71
8,28.33
9,120.72
10,6.0
13,18.19
15,2.28
16,104.57
17,57.47
21,4.48
22,191.33
25,219.57
26,123.57
27,31.39
28,181.85
30,109.8
32,115.92
33,33.56
34,152.63
35,19.43
36,15.85
38,2.41
41,9.05
42,5.26
45,6.97
46,12.58
47,18.46
48,15.52
49,15.3
50,9.86
52,2.22
53,12.55
54,6.68
55,14.39
56,33.13
57,5.66
61,13.18
62,10.41
64,11.46
65,0.05
66,2.47
68,5.17
69,1.07
70,3.94
71,7.8
72,5.71
73,5.28
75,8.53
76,29.09
77,8.18
78,16.96
80,51.88
82,10.38
84,7.97
86,13.99
87,43.71
90,110.06
91,105.49
93,15.01
94,50.09
96,10.21
98,1.83
102,12.95
103,7.37
104,11.26
105,2.02
106,1.04
107,0.1
108,113.78
110,8.05
111,2.48
112,0.23
114,3.75
116,0.5
118,1.86
119,4.6
121,16.1
122,29.7
123,14.63
124,10.85
127,3.86
128,10.98
129,9.41
131,7.84
133,9.35
134,1.64
137,24.0
138,2.79
139,3.9
140,1.76
141,5.34
142,128.79
143,102.03
144,5.08
146,5.27
148,10.65
149,8.03
151,7.45
153,32.23
154,20.33
155,8.18
156,37.19
157,12.0
158,18.6
159,7.53
162,2.72
164,16.81
166,5.55
167,1.15
168,11.84
169,20.23
171,36.43
172,2.59
173,6.28
174,3.09
175,281.15
176,5.15
178,44.84
179,42.1
180,0.05
181,14.96
183,32.25
184,54.0
187,11.07
189,6.27
191,7.71
192,40.1
193,17.54
194,13.34
195,40.35
196,18.66
197,11.94
198,63.74
199,5.91
201,263.39
202,86.76
204,4.3
205,8.55
207,20.12
208,155.08
209,24.58
210,5.93
211,7.88
212,31.15
213,32.08
215,29.19
218,6.57
220,44.0
221,13.29
222,53.77
224,39.71
225,13.25
226,56.84
228,20.87
230,14.66
231,29.19
232,5.08
234,50.46
235,0.88
236,14.11
237,0.34
239,0.49
240,15.77
241,64.94
242,1.32
243,3.13
244,17.73
245,4.63
246,493.96
247,9.85
248,115.92
251,10.77
252,30.48
253,11.95
257,11.04
259,7.94
260,5.99
261,16.57
263,11.79
264,1.94
265,11.77
266,8.39
267,8.56
268,10.12
269,39.3
270,14.48
271,17.67
272,698.67
275,694.37
276,115.31
277,603.97
278,19.83
279,18.18
280,17.78
282,18.77
283,169.43
284,0.53
286,1.96
287,4.68
288,7.08
289,3.43
290,205.75
291,1.32
292,6.1
293,6.66
294,1.08
297,78.76
299,2.48
301,0.27
302,6.76
303,16.32
304,253.44
305,0.67
308,6.54
314,7.5
315,16.0
316,0.5
317,11.7
318,202.78
319,6.51
320,0.49
321,32.03
323,26.02
325,89.12
326,0.03
328,3.84
330,10.63
331,11.48
332,5.88
335,24.35
336,1.8
337,13.84
339,44.34
342,62.22
343,10.24
344,19.83
345,10.03
347,5.83
348,4.44
349,3.47
352,10.61
353,12.66
354,15.47
355,33.87
357,8.6
358,17.52
360,31.62
361,21.57
362,0.93
364,8.28
