,ì˙ï ,é¿ê—
5,15.52784868505911,3.0
6,21.73399056016285,40.0
8,21.654849631633574,40.0
9,13.999381643078065,3.0
10,4.274906608665405,3.0
11,21.957806424476207,42.0
12,13.672136881029791,3.0
13,20.283695481812998,31.0
15,14.56904835574406,15.0
16,7.734820118069324,3.0
19,9.235608041456315,12.0
20,10.629663059911278,9.0
21,11.674395148406367,9.0
22,9.825903930333492,2.0
23,8.265435257015538,3.0
24,2.4072777135413785,2.0
25,15.92452900003932,3.0
26,7.2231279324555056,2.0
27,8.763809096001763,3.0
28,3.9682605341494277,2.0
29,8.18738562486071,3.0
31,2.433394084535682,3.0
32,5.6979871382561935,2.0
33,6.705082926145575,3.0
36,11.601879461520266,9.0
37,7.164802737597174,2.0
39,12.958236541463588,12.0
41,8.259637115524992,10.0
43,14.826628213482852,15.0
44,9.598193474332733,8.0
45,0.8711231842843592,2.0
46,25.37743671369703,37.0
48,14.816863505393567,15.0
49,11.706294778356868,14.0
51,7.116810336993869,3.0
52,1.8859240491615679,2.0
53,16.318414411591153,15.0
54,16.821162480844002,19.0
55,13.666585803791738,16.0
56,10.982928728026257,15.0
58,12.132384360105265,16.0
59,2.9272111991441947,3.0
60,14.905723871851647,15.0
61,14.951013437789067,14.0
62,17.090424586975438,21.0
63,19.11625507236362,21.0
64,15.80384932992759,18.0
65,6.8174543301883865,5.0
67,16.610737168260368,14.0
68,24.943723937675763,21.0
69,19.662071154710848,17.0
70,18.082049834083268,17.0
71,19.678284904499016,19.0
72,11.412695984155203,9.0
73,2.490674588844552,3.0
74,20.155601316797828,24.0
75,19.73760209307668,20.0
76,18.60741529164434,14.0
77,11.146698345621711,10.0
78,16.611457112120757,15.0
79,6.450570221459556,4.0
80,0.6293944443892725,3.0
84,12.028597597806506,9.0
85,14.49049731026918,11.0
88,17.74023040461707,12.0
90,14.27847079091464,7.0
91,13.287221933321952,6.0
92,14.000308437837118,6.0
93,9.19268171372844,9.0
94,1.0262568637785476,2.0
96,25.565419052291546,23.0
97,32.58646248412169,30.0
98,21.13064588564616,23.0
100,24.251758892378476,33.0
102,36.01704987440084,39.0
103,33.74647348556357,32.0
107,27.273465139460505,29.0
109,40.821619714526584,49.0
112,28.034476261610678,39.0
114,27.45130842000921,29.0
115,10.434519055975214,4.0
118,40.2751792965487,42.0
119,39.25766640675069,44.0
120,36.85192411023753,39.0
122,12.660178469936145,17.0
123,40.02258734182101,48.0
124,40.236017262848996,48.0
125,41.270568574282116,54.0
127,40.473897147631895,43.0
128,30.277525772558047,40.0
130,24.944191691285003,19.0
131,39.633732654751775,49.0
132,36.3003719613165,38.0
135,8.246511925511443,3.0
136,0.7379916008911188,2.0
137,18.83516072997363,17.0
140,40.363374225435855,37.0
141,37.78782952330121,36.0
142,23.090977489198373,9.0
143,11.35109954543876,3.0
145,36.037400111498464,31.0
146,38.95754314455978,39.0
147,40.2751792965487,43.0
149,28.396756137795446,25.0
150,8.99773945932712,2.0
152,34.00611288645934,42.0
153,19.186996200232553,31.0
154,15.24366246167168,22.0
155,13.787199962846453,17.0
156,8.247990574546256,7.0
157,2.230044438225697,3.0
158,16.61954585607097,12.0
161,14.058170202605826,11.0
162,20.36393055693983,21.0
163,12.596559756749466,16.0
165,24.487013899412627,27.0
166,21.516334846934477,23.0
169,18.22369041597872,24.0
170,14.68112882354962,12.0
171,4.085549339722887,5.0
172,11.745427378724214,14.0
173,14.798646931151831,12.0
174,23.027486505262175,24.0
175,17.32982880984265,2.0
177,11.910002815883532,14.0
179,16.818672261177145,12.0
180,11.525496665886447,13.0
182,16.194215529276953,17.0
183,14.56365341373852,12.0
184,9.366578089695656,5.0
187,15.597702534977687,19.0
188,15.562035622925103,18.0
189,15.904574456802115,16.0
190,18.55950492387978,16.0
191,15.423785001823715,12.0
192,5.269263083472358,3.0
193,18.773285015095,15.0
194,16.77581554417777,17.0
197,10.548956243620735,9.0
198,7.502298881370074,3.0
199,0.8711231842843592,2.0
200,10.081559490207308,3.0
204,10.669504159281306,7.0
205,11.178812326377665,3.0
206,2.760478157413545,3.0
207,20.25329540016268,40.0
208,8.303982676702592,3.0
209,17.085775964493227,31.0
211,8.560502109610304,11.0
212,11.718192946591296,16.0
213,1.3839666015123995,3.0
216,5.512561985009517,2.0
217,8.956998633313594,11.0
218,9.873679235730378,8.0
219,9.92302348652841,7.0
221,11.944564716077036,12.0
222,11.986762276191838,6.0
223,9.888025465138906,4.0
224,7.9458125825899915,6.0
225,8.779421211011002,8.0
227,2.2325656518811376,3.0
231,17.049684408722666,13.0
232,15.879285519874985,13.0
233,14.389651697438909,21.0
234,0.545826496835552,2.0
235,16.126546609586363,11.0
238,13.538184535867126,15.0
239,14.377868380349684,16.0
240,21.31626810651121,19.0
241,4.408027329519655,2.0
244,16.654591582792246,19.0
245,12.853235435302622,15.0
246,16.01547783798663,2.0
247,20.412252843066593,30.0
248,5.653915102311989,3.0
249,29.21330261446775,34.0
250,18.133752802821377,14.0
252,19.09584817922528,16.0
254,18.54243967868976,25.0
257,28.72267478705474,28.0
258,23.332748420381545,22.0
259,20.981683479171206,25.0
260,19.823652553308108,23.0
261,26.83318415115723,33.0
262,7.495051456365794,3.0
263,30.381973582856524,46.0
265,27.36094624197055,38.0
266,25.966905558854013,29.0
267,24.049117519220108,26.0
269,7.357913207514969,3.0
271,27.95896774366419,45.0
272,26.45758043413036,3.0
273,20.599074470334866,2.0
275,31.516755124174992,3.0
276,9.493875557745776,2.0
277,32.13956779421876,3.0
278,44.329832073295464,75.0
280,43.97062346380655,69.0
286,41.32554194858937,42.0
287,39.51381571457313,38.0
289,34.43285971308918,38.0
291,38.02033220910356,40.0
293,40.846364628297806,41.0
294,42.00029311345887,42.0
295,40.851039761420836,45.0
297,9.802890260654733,3.0
298,40.66296998560424,42.0
299,38.951792016004504,42.0
300,37.58767740496649,38.0
301,38.10148262556396,37.0
302,37.316978345694956,35.0
303,30.273924705336064,41.0
304,7.831356711998538,2.0
307,33.34957863380342,41.0
308,36.6861466770027,38.0
310,33.43262018261647,46.0
311,10.580247586081772,2.0
312,42.261631940962005,47.0
313,39.972309609395694,44.0
314,38.127961885557205,38.0
315,44.329832073295464,60.0
317,33.58925875330513,35.0
319,44.39857019325326,53.0
320,42.37731947527121,45.0
321,34.15446323166816,22.0
324,33.22908830969472,40.0
325,5.331885603344462,2.0
328,34.188641084606424,43.0
330,37.3660128252063,40.0
332,6.500157351954465,2.0
333,33.07775122964041,31.0
336,22.471831614791192,21.0
337,23.64217805756149,33.0
338,15.87108554774511,26.0
339,4.5433408146897225,3.0
340,23.24222419665046,29.0
342,20.915415831668067,10.0
343,16.123808719455855,10.0
344,14.111798019601531,12.0
345,11.511063222144383,9.0
346,1.7474777212036008,3.0
348,11.578366408343893,9.0
349,9.327763679056496,6.0
350,8.16541425680997,5.0
351,20.262010938828006,6.0
352,10.369671091722395,8.0
353,3.621995577339365,3.0
355,27.175860171925184,22.0
356,27.051413611988178,28.0
357,20.888187242220475,22.0
358,12.379194243194302,15.0
360,1.2914601831635601,2.0
361,14.723825218173133,12.0
363,12.166337999567249,12.0
