,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
5,10.47,2.0,6.35
8,12.22,6.0,4.74
16,20.56,2.0,7.44
18,63.92,43.0,57.45
19,48.9,56.0,49.94
27,34.69,39.0,41.87
29,22.2,26.0,21.72
30,20.17,7.0,6.54
32,57.28,47.0,55.49
37,27.93,14.0,17.56
39,35.42,19.0,33.89
43,7.14,22.0,23.95
44,2.78,2.0,1.56
47,7.4,14.0,9.71
48,31.74,15.0,20.71
49,32.84,30.0,44.67
55,67.48,62.0,66.07
60,57.28,63.0,57.97
61,23.54,47.0,26.16
67,11.96,3.0,5.62
69,20.15,6.0,6.75
72,16.17,3.0,3.35
79,3.04,1.0,1.64
80,5.45,3.0,3.18
84,7.12,2.0,5.82
88,18.03,18.0,20.37
89,29.8,38.0,49.84
91,11.66,13.0,11.08
93,12.79,2.0,3.9
96,52.05,33.0,46.71
97,53.33,73.0,49.79
98,50.26,83.0,50.35
101,25.16,51.0,44.77
105,65.46,77.0,66.07
113,61.89,48.0,58.6
116,34.87,30.0,41.28
118,53.72,32.0,36.59
123,36.31,41.0,28.43
