,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,9.08,8.0,5.99
3,3.03,2.0,4.97
9,13.42,2.0,7.72
11,20.93,27.0,38.92
12,20.15,30.0,39.07
13,12.96,23.0,44.25
24,27.82,27.0,29.79
27,22.93,39.0,43.38
29,27.25,26.0,27.3
32,59.25,47.0,58.99
37,36.49,14.0,22.45
39,44.27,19.0,36.25
40,55.17,40.0,54.68
51,25.53,17.0,26.97
53,24.79,36.0,27.3
54,32.66,37.0,48.36
57,65.22,63.0,59.65
60,61.23,63.0,61.1
61,23.75,47.0,27.3
62,9.14,5.0,4.93
65,2.39,2.0,4.1
66,3.65,2.0,4.1
67,9.0,3.0,4.93
70,8.44,3.0,5.64
72,13.08,3.0,4.1
80,5.87,3.0,4.97
83,31.25,14.0,24.18
84,8.0,2.0,5.8
87,26.66,27.0,29.81
93,11.36,2.0,4.1
96,45.29,33.0,45.18
97,48.49,73.0,51.71
98,47.85,83.0,51.71
99,53.9,79.0,50.97
101,15.37,51.0,41.56
111,50.54,39.0,51.71
112,55.48,66.0,54.68
116,32.01,30.0,41.07
