,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,18.85,13.0,10.17
1,18.85,11.0,10.17
2,11.81,2.0,1.22
3,11.81,9.0,10.1
6,37.97,39.0,40.1
7,18.85,36.0,32.36
8,22.56,30.0,35.53
9,26.76,21.0,17.74
13,35.7,40.0,38.32
14,44.47,41.0,43.94
15,49.34,55.0,53.66
18,70.42,66.0,69.26
19,70.42,65.0,65.79
23,43.18,46.0,41.87
24,46.06,53.0,54.15
25,59.8,53.0,53.56
26,35.71,47.0,40.89
30,32.37,29.0,24.78
32,62.66,60.0,61.05
33,65.7,64.0,67.02
34,69.85,61.0,60.95
35,70.92,73.0,69.11
36,63.49,60.0,61.6
37,26.76,2.0,9.91
38,21.35,51.0,45.75
40,69.18,69.0,68.8
41,66.31,62.0,67.22
42,43.6,48.0,46.92
43,18.85,23.0,26.61
44,11.81,3.0,1.59
46,18.96,6.0,3.9
47,18.96,19.0,22.5
48,55.21,43.0,44.08
49,60.99,55.0,58.58
50,53.57,54.0,51.45
51,35.74,44.0,45.97
52,35.74,47.0,50.34
53,55.1,59.0,58.13
55,65.86,64.0,63.72
56,67.54,69.0,64.45
57,60.11,65.0,68.93
58,35.74,2.0,5.7
59,43.18,45.0,45.48
61,45.02,51.0,49.22
62,36.53,37.0,37.55
63,55.56,53.0,54.3
64,33.38,51.0,44.56
65,11.81,2.0,2.57
66,23.83,35.0,32.97
68,58.88,72.0,65.79
69,44.14,34.0,38.62
72,39.71,36.0,42.27
76,19.58,7.0,7.68
77,19.58,14.0,9.26
78,18.85,2.0,5.16
80,13.49,3.0,3.36
81,61.65,60.0,60.53
83,54.03,54.0,53.97
84,27.36,17.0,21.16
85,30.06,43.0,35.07
86,17.05,14.0,9.61
87,18.0,3.0,2.06
89,53.78,53.0,56.07
90,19.58,19.0,24.44
91,23.57,28.0,31.13
92,33.38,30.0,33.37
93,28.58,2.0,10.27
94,39.71,64.0,60.58
95,71.65,73.0,75.79
97,80.01,86.0,88.41
98,80.01,82.0,82.45
99,73.65,83.0,86.01
100,43.07,56.0,44.49
103,81.07,96.0,86.69
104,76.4,80.0,80.53
105,75.12,75.0,72.92
107,45.95,40.0,43.46
108,52.78,69.0,71.87
109,76.52,94.0,87.04
111,80.57,99.0,92.64
113,73.14,93.0,87.17
114,38.59,2.0,13.19
118,78.89,82.0,81.89
119,76.02,80.0,82.07
121,52.28,56.0,53.15
123,67.05,68.0,67.31
