,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,5.85,23.24
1,25.1,9.28
2,360.34,266.62
3,8.94,11.05
4,69.64,2.98
5,14.69,17.01
8,14.9,3.9
9,22.06,2.94
10,43.79,27.86
11,16.62,17.61
12,5.39,6.37
14,7.56,13.68
16,1483.19,1155.69
17,27.07,11.32
18,8.38,6.66
20,11.91,14.73
21,40.73,38.06
22,5.23,14.17
23,3.78,18.38
24,16.94,4.79
26,9.68,7.19
28,7.82,0.22
29,16.08,2.92
30,28.55,9.77
31,10.86,1.09
33,4.13,3.71
36,13.75,10.67
37,1079.9,747.86
40,8.15,6.11
42,4.24,0.97
43,42.77,5.75
45,274.64,266.62
46,200.67,106.47
47,30.42,45.28
48,25.33,21.24
51,9.33,3.6
53,9.24,11.9
56,0.65,0.59
57,5.27,9.55
60,4.33,3.12
62,3.22,3.74
63,1.11,9.58
64,20.01,11.74
65,359.97,277.3
66,27.87,7.27
67,24.38,18.15
68,7.95,7.21
70,36.24,8.01
71,11.83,12.4
72,26.99,11.11
74,3.7,13.67
75,5.43,34.33
77,54.09,0.64
78,539.85,447.65
79,169.45,186.29
81,14.16,16.45
82,23.67,24.8
83,6.46,7.56
85,27.02,43.47
87,443.92,379.76
88,14.05,12.78
89,4.19,1.71
92,14.01,24.02
94,28.69,17.3
95,7.41,9.38
98,2.87,0.1
100,12.04,20.13
102,1.51,9.23
103,10.02,9.14
104,2.98,2.25
105,0.21,1.77
106,3.33,8.15
107,50.72,26.09
108,11.78,1.73
109,8.72,7.21
110,9.68,8.19
111,11.37,11.24
112,4.51,2.01
113,12.34,8.25
115,7.4,18.19
117,4.41,6.55
118,2.91,4.24
119,0.56,2.11
120,7.54,15.24
121,9.53,7.48
123,6.94,0.35
