,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,16.95,11.0,13.96
3,12.72,9.0,10.64
9,36.01,21.0,21.61
11,48.88,63.0,48.46
12,48.34,49.0,43.14
13,30.22,40.0,35.38
24,36.18,53.0,47.04
27,53.91,54.0,57.29
29,47.38,43.0,48.19
32,60.54,60.0,60.05
37,41.78,2.0,30.3
39,50.11,46.0,47.93
40,68.12,69.0,63.45
51,39.91,44.0,47.31
53,50.9,59.0,51.2
54,61.17,57.0,55.42
57,66.19,65.0,71.01
60,60.04,68.0,65.22
61,49.82,51.0,45.58
62,26.09,37.0,32.72
65,13.68,2.0,8.74
66,28.36,35.0,32.15
67,26.85,46.0,36.88
70,19.04,16.0,14.01
72,52.48,36.0,36.95
80,23.03,3.0,12.72
83,50.2,54.0,55.97
84,19.19,17.0,18.46
87,25.85,3.0,20.65
93,49.92,2.0,33.99
96,78.39,82.0,81.38
97,74.21,86.0,85.69
98,72.85,82.0,78.04
99,84.12,83.0,82.16
101,50.91,84.0,66.69
111,74.9,99.0,81.03
112,82.2,88.0,87.14
116,66.91,76.0,64.74
