,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-06-01,5.0,0.012499999999999999,0.06,0.0,5,0,21.0,24.0,20.0,32.206250000000004,54.0,25.0,2021,6,1,1,0,1,0,0,0,0,0,5.0,9.0,25.870000000000005,1.1500000000000001,74.91666666666667,21.254166666666666,25.4,16.6
2021-06-02,5.0,0.012499999999999999,0.06,0.0,5,0,21.0,24.0,20.0,32.863194444444446,54.0,24.5,2021,6,2,2,0,0,1,0,0,0,0,0.0,2.5,15.240000000000002,1.1083333333333332,70.41666666666667,22.97083333333333,27.1,20.3
2021-06-03,5.0,0.012499999999999999,0.06,0.0,5,0,21.0,24.0,20.0,33.114583333333336,60.0,25.3,2021,6,3,3,0,0,0,1,0,0,0,0.5,6.3999999999999995,23.230000000000004,0.9791666666666665,71.79166666666667,22.925000000000008,26.0,20.2
2021-06-04,4.0,0.01,0.06,0.0,4,0,21.0,24.0,20.0,34.953472222222224,74.0,26.1,2021,6,4,4,0,0,0,0,1,0,0,15.5,0.0,2.7499999999999996,1.8875000000000002,96.75,21.475000000000005,24.1,20.0
2021-06-05,25.0,0.0625,0.18,0.0,11,0,24.354166666666668,27.0,20.0,32.800694444444446,66.0,21.8,2021,6,5,5,0,0,0,0,0,1,0,0.0,1.0,18.39,0.5208333333333334,78.29166666666667,22.733333333333334,25.1,20.9
2021-06-06,4.0,0.01,0.06,0.0,4,0,26.75,27.0,26.0,33.46875,65.0,25.8,2021,6,6,6,0,0,0,0,0,0,1,0.5,0.6,9.1,0.5708333333333333,82.375,22.725000000000005,24.7,21.5
2021-06-07,5.0,0.012499999999999999,0.06,0.0,5,0,26.75,27.0,26.0,32.71597222222221,61.0,25.9,2021,6,7,0,1,0,0,0,0,0,0,0.0,4.4,15.889999999999999,0.7708333333333331,71.75,24.599999999999994,28.9,21.3
2021-06-08,30.0,0.07666666666666667,0.49,0.0,7,0,26.541666666666668,27.0,26.0,32.52847222222223,56.0,24.6,2021,6,8,1,0,1,0,0,0,0,0,0.5,8.8,22.349999999999998,1.0291666666666668,64.70833333333333,26.587499999999995,33.2,21.6
2021-06-09,60.0,0.15458333333333335,0.43,0.0,14,0,26.71875,27.0,26.0,31.51111111111111,54.0,23.1,2021,6,9,2,0,0,1,0,0,0,0,0.0,13.6,28.67,1.2000000000000002,55.583333333333336,26.400000000000002,31.7,21.1
2021-06-10,65.0,0.16625,0.49,0.0,11,0,27.0,27.0,27.0,32.265277777777776,56.0,25.1,2021,6,10,3,0,0,0,1,0,0,0,0.0,13.799999999999999,28.590000000000003,0.8875000000000001,63.416666666666664,25.987499999999997,30.0,21.5
2021-06-11,57.0,0.14625000000000002,0.43,0.0,12,0,27.0,27.0,27.0,32.98333333333332,59.0,25.2,2021,6,11,4,0,0,0,0,1,0,0,0.0,9.9,24.169999999999998,1.1375,68.375,25.087500000000006,30.4,21.9
2021-06-12,67.0,0.1708333333333333,0.61,0.0,11,0,27.0,27.0,27.0,32.91319444444444,56.0,24.0,2021,6,12,5,0,0,0,0,0,1,0,0.0,7.1000000000000005,18.76,1.3458333333333332,72.91666666666667,24.633333333333336,28.8,21.4
2021-06-13,28.0,0.07083333333333335,0.37,0.0,11,0,26.864583333333332,28.0,26.0,32.28680555555556,57.0,22.4,2021,6,13,6,0,0,0,0,0,0,1,0.0,2.3,15.800000000000002,0.8083333333333336,68.41666666666667,25.629166666666666,29.6,22.7
2021-06-14,46.0,0.11750000000000001,0.55,0.0,11,0,26.729166666666668,28.0,24.0,32.84305555555555,61.0,24.9,2021,6,14,0,1,0,0,0,0,0,0,5.0,0.0,9.24,0.49166666666666653,90.91666666666667,22.858333333333334,25.1,21.5
2021-06-15,56.0,0.14333333333333334,0.43,0.0,13,0,26.75,28.0,26.0,32.51736111111111,62.0,24.9,2021,6,15,1,0,1,0,0,0,0,0,3.5,5.1,21.64,0.8875000000000001,80.45833333333333,25.250000000000004,29.8,21.4
2021-06-16,46.0,0.11875000000000002,0.31,0.0,12,0,26.75,28.0,26.0,32.92638888888889,62.0,24.0,2021,6,16,2,0,0,1,0,0,0,0,55.0,0.0,8.11,0.9458333333333333,87.70833333333333,22.779166666666672,25.7,20.7
2021-06-17,28.0,0.07041666666666666,0.25,0.0,12,0,26.729166666666668,28.0,26.0,32.24999999999999,67.0,24.6,2021,6,17,3,0,0,0,1,0,0,0,1.5,4.1,16.110000000000003,1.820833333333333,77.66666666666667,22.287499999999998,25.2,19.7
2021-06-18,35.0,0.08916666666666667,0.37,0.0,11,0,26.375,27.0,25.0,32.16180555555555,62.0,24.6,2021,6,18,4,0,0,0,0,1,0,0,0.0,7.999999999999999,23.15,0.9583333333333331,69.20833333333333,24.091666666666665,27.3,19.6
2021-06-19,45.0,0.11625,0.37,0.0,12,0,25.75,26.0,25.0,32.22916666666667,64.0,16.3,2021,6,19,5,0,0,0,0,0,1,0,8.0,0.0,4.89,0.9041666666666667,94.45833333333333,20.9375,22.8,20.1
2021-06-20,33.0,0.08541666666666665,0.31,0.0,11,0,25.489583333333332,26.0,23.0,31.977777777777764,68.0,22.2,2021,6,20,6,0,0,0,0,0,0,1,10.0,1.9,12.540000000000001,1.879166666666667,86.54166666666667,23.650000000000006,27.7,19.8
2021-06-21,64.0,0.16375000000000003,0.55,0.0,11,0,24.5,26.0,23.0,31.63055555555556,65.0,23.5,2021,6,21,0,1,0,0,0,0,0,0,0.0,6.199999999999999,20.47,1.1208333333333333,72.75,23.904166666666665,27.6,20.8
2021-06-22,51.0,0.13125,0.49,0.0,12,0,25.3125,26.0,23.0,32.61666666666667,67.0,24.1,2021,6,22,1,0,1,0,0,0,0,0,0.0,1.2999999999999998,18.2,0.5875,76.58333333333333,24.274999999999995,28.5,21.6
2021-06-23,37.0,0.09500000000000001,0.31,0.0,11,0,26.0,26.0,26.0,33.19166666666667,71.0,24.0,2021,6,23,2,0,0,1,0,0,0,0,26.0,0.5,7.45,0.8500000000000001,81.29166666666667,23.245833333333334,26.0,21.4
2021-06-24,21.0,0.05375,0.43,0.0,7,0,26.666666666666668,28.0,26.0,32.79027777777778,66.0,21.2,2021,6,24,3,0,0,0,1,0,0,0,20.5,2.5,15.750000000000002,0.9291666666666667,78.0,23.262500000000003,26.1,20.6
2021-06-25,28.0,0.07166666666666667,0.43,0.0,10,0,27.166666666666668,28.0,26.0,33.18958333333334,66.0,25.0,2021,6,25,4,0,0,0,0,1,0,0,4.5,1.0,15.28,0.7999999999999999,79.25,23.98333333333333,26.9,21.2
2021-06-26,63.0,0.16083333333333336,0.55,0.0,12,0,26.0,26.0,26.0,32.63680555555556,64.0,23.7,2021,6,26,5,0,0,0,0,0,1,0,0.0,3.8,16.060000000000002,0.4958333333333333,73.83333333333333,25.870833333333334,29.0,22.7
2021-06-27,15.0,0.03833333333333333,0.25,0.0,7,0,25.895833333333332,26.0,25.0,33.29722222222221,62.0,24.6,2021,6,27,6,0,0,0,0,0,0,1,0.0,0.4,9.809999999999999,0.8249999999999998,78.5,24.891666666666666,27.1,23.0
2021-06-28,56.0,0.14375000000000002,0.43,0.0,13,0,26.208333333333332,27.0,25.0,33.24166666666667,67.0,24.9,2021,6,28,0,1,0,0,0,0,0,0,0.0,7.499999999999999,20.740000000000006,1.1125000000000003,72.16666666666667,25.708333333333332,28.9,21.9
2021-06-29,61.0,0.15583333333333335,0.49,0.0,11,0,26.5,27.0,26.0,34.09444444444444,75.0,22.9,2021,6,29,1,0,1,0,0,0,0,0,37.0,1.5,11.96,1.9999999999999998,89.33333333333333,22.850000000000005,27.9,19.5
2021-06-30,28.0,0.06999999999999999,0.18,0.0,12,0,26.5,27.0,26.0,33.35833333333333,69.0,24.9,2021,6,30,2,0,0,1,0,0,0,0,1.5,0.0,4.629999999999999,0.47500000000000003,91.29166666666667,21.512500000000003,23.6,19.3
2021-07-01,25.0,0.06333333333333334,0.25,0.0,13,0,26.5,27.0,26.0,33.195138888888884,75.0,23.7,2021,7,1,3,0,0,0,1,0,0,0,51.5,0.0,3.6899999999999995,0.47500000000000003,97.5,21.92083333333333,23.7,20.6
2021-07-02,10.0,0.025000000000000005,0.18,0.0,7,0,26.645833333333332,27.0,26.0,33.890277777777776,81.0,23.0,2021,7,2,4,0,0,0,0,1,0,0,55.0,0.0,2.1899999999999995,0.5541666666666667,100.0,21.745833333333326,22.5,21.0
2021-07-03,13.0,0.0325,0.18,0.0,8,0,26.5,27.0,26.0,34.03611111111111,82.0,24.3,2021,7,3,5,0,0,0,0,0,1,0,37.5,0.0,10.18,1.0416666666666667,92.66666666666667,22.71666666666667,25.8,21.2
2021-07-04,12.0,0.03,0.12,0.0,10,0,26.5,27.0,26.0,33.852777777777774,76.0,24.2,2021,7,4,6,0,0,0,0,0,0,1,16.5,0.0,3.3800000000000003,0.5375,97.91666666666667,20.537499999999998,21.2,19.7
2021-07-05,15.0,0.0375,0.18,0.0,11,0,26.5,27.0,26.0,33.98819444444444,83.0,24.0,2021,7,5,0,1,0,0,0,0,0,0,2.5,0.4,9.48,0.7208333333333333,96.0,23.175,25.6,20.4
