,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-06-01,13.0,0.021666666666666667,0.08,0.0,3,0,24.33333333333333,28.0,0.0,29.579861111111118,50.0,24.1,2021,6,1,1,0,1,0,0,0,0,0,5.0,9.0,25.870000000000005,1.1500000000000001,74.91666666666667,21.254166666666666,25.4,16.6
2021-06-02,25.0,0.041666666666666664,0.12,0.0,6,0,24.387499999999992,28.0,0.0,29.590277777777775,51.0,20.6,2021,6,2,2,0,0,1,0,0,0,0,0.0,2.5,15.240000000000002,1.1083333333333332,70.41666666666667,22.97083333333333,27.1,20.3
2021-06-03,22.0,0.03666666666666667,0.12,0.0,7,0,24.333333333333332,28.0,0.0,29.399305555555554,52.0,21.9,2021,6,3,3,0,0,0,1,0,0,0,0.5,6.3999999999999995,23.230000000000004,0.9791666666666665,71.79166666666667,22.925000000000008,26.0,20.2
2021-06-04,11.0,0.018333333333333333,0.08,0.0,1,0,24.34999999999999,28.0,0.0,30.477430555555546,72.0,24.2,2021,6,4,4,0,0,0,0,1,0,0,15.5,0.0,2.7499999999999996,1.8875000000000002,96.75,21.475000000000005,24.1,20.0
2021-06-05,3.0,0.005,0.04,0.0,0,0,24.39999999999999,28.0,0.0,29.61145833333333,61.0,26.3,2021,6,5,5,0,0,0,0,0,1,0,0.0,1.0,18.39,0.5208333333333334,78.29166666666667,22.733333333333334,25.1,20.9
2021-06-06,10.0,0.016666666666666666,0.08,0.0,4,0,24.283333333333335,28.0,0.0,29.558680555555554,59.0,22.6,2021,6,6,6,0,0,0,0,0,0,1,0.5,0.6,9.1,0.5708333333333333,82.375,22.725000000000005,24.7,21.5
2021-06-07,24.0,0.04,0.12,0.0,7,0,24.216666666666665,28.0,0.0,28.863194444444442,58.0,20.5,2021,6,7,0,1,0,0,0,0,0,0,0.0,4.4,15.889999999999999,0.7708333333333331,71.75,24.599999999999994,28.9,21.3
2021-06-08,40.0,0.06666666666666667,0.24,0.0,11,0,24.379166666666663,28.0,0.0,29.426388888888884,54.0,21.0,2021,6,8,1,0,1,0,0,0,0,0,0.5,8.8,22.349999999999998,1.0291666666666668,64.70833333333333,26.587499999999995,33.2,21.6
2021-06-09,35.0,0.05833333333333335,0.2,0.0,10,0,24.333333333333332,28.0,0.0,29.846180555555552,52.0,21.9,2021,6,9,2,0,0,1,0,0,0,0,0.0,13.6,28.67,1.2000000000000002,55.583333333333336,26.400000000000002,31.7,21.1
2021-06-10,41.0,0.06833333333333334,0.2,0.0,12,0,24.429166666666674,28.0,0.0,30.60972222222222,48.0,22.4,2021,6,10,3,0,0,0,1,0,0,0,0.0,13.799999999999999,28.590000000000003,0.8875000000000001,63.416666666666664,25.987499999999997,30.0,21.5
2021-06-11,40.0,0.0666666666666667,0.2,0.0,11,0,24.558333333333334,28.0,0.0,31.11493055555556,50.0,23.5,2021,6,11,4,0,0,0,0,1,0,0,0.0,9.9,24.169999999999998,1.1375,68.375,25.087500000000006,30.4,21.9
2021-06-12,7.0,0.011666666666666667,0.08,0.0,1,0,24.5,28.0,0.0,32.213888888888896,49.0,27.4,2021,6,12,5,0,0,0,0,0,1,0,0.0,7.1000000000000005,18.76,1.3458333333333332,72.91666666666667,24.633333333333336,28.8,21.4
2021-06-13,11.0,0.018333333333333333,0.08,0.0,2,0,24.445833333333322,28.0,0.0,32.126736111111114,50.0,27.1,2021,6,13,6,0,0,0,0,0,0,1,0.0,2.3,15.800000000000002,0.8083333333333336,68.41666666666667,25.629166666666666,29.6,22.7
2021-06-14,33.0,0.055000000000000014,0.2,0.0,9,0,24.458333333333343,28.0,0.0,30.69965277777777,52.0,23.2,2021,6,14,0,1,0,0,0,0,0,0,5.0,0.0,9.24,0.49166666666666653,90.91666666666667,22.858333333333334,25.1,21.5
2021-06-15,39.0,0.065,0.24,0.0,11,0,24.600000000000005,28.0,0.0,29.877777777777784,54.0,21.8,2021,6,15,1,0,1,0,0,0,0,0,3.5,5.1,21.64,0.8875000000000001,80.45833333333333,25.250000000000004,29.8,21.4
2021-06-16,21.0,0.03500000000000001,0.12,0.0,6,0,24.558333333333337,28.0,0.0,30.323958333333326,55.0,22.2,2021,6,16,2,0,0,1,0,0,0,0,55.0,0.0,8.11,0.9458333333333333,87.70833333333333,22.779166666666672,25.7,20.7
2021-06-17,21.0,0.034999999999999996,0.12,0.0,8,0,24.48333333333333,28.0,0.0,29.44027777777778,55.0,24.0,2021,6,17,3,0,0,0,1,0,0,0,1.5,4.1,16.110000000000003,1.820833333333333,77.66666666666667,22.287499999999998,25.2,19.7
2021-06-18,30.0,0.05000000000000001,0.16,0.0,10,0,24.42916666666666,28.0,0.0,28.925694444444442,52.0,21.0,2021,6,18,4,0,0,0,0,1,0,0,0.0,7.999999999999999,23.15,0.9583333333333331,69.20833333333333,24.091666666666665,27.3,19.6
2021-06-19,4.0,0.006666666666666667,0.04,0.0,0,0,24.45,28.0,0.0,29.828124999999996,54.0,23.3,2021,6,19,5,0,0,0,0,0,1,0,8.0,0.0,4.89,0.9041666666666667,94.45833333333333,20.9375,22.8,20.1
2021-06-20,7.0,0.011666666666666667,0.04,0.0,0,0,24.545833333333345,28.0,0.0,29.45763888888888,63.0,24.7,2021,6,20,6,0,0,0,0,0,0,1,10.0,1.9,12.540000000000001,1.879166666666667,86.54166666666667,23.650000000000006,27.7,19.8
2021-06-21,27.0,0.045000000000000005,0.2,0.0,6,0,24.58750000000001,28.0,0.0,29.515277777777783,58.0,21.2,2021,6,21,0,1,0,0,0,0,0,0,0.0,6.199999999999999,20.47,1.1208333333333333,72.75,23.904166666666665,27.6,20.8
