,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-06-01,41.0,0.08041666666666666,0.23,0.0,12,0,25.574999999999992,27.0,25.0,29.029166666666658,56.0,23.0,2021,6,1,1,0,1,0,0,0,0,0,5.0,9.0,25.870000000000005,1.1500000000000001,74.91666666666667,21.254166666666666,25.4,16.6
2021-06-02,21.0,0.04083333333333333,0.14,0.0,10,0,25.52500000000001,27.0,25.0,29.220833333333328,57.0,20.2,2021,6,2,2,0,0,1,0,0,0,0,0.0,2.5,15.240000000000002,1.1083333333333332,70.41666666666667,22.97083333333333,27.1,20.3
2021-06-03,52.0,0.10083333333333333,0.28,0.0,13,0,25.2,27.0,24.0,29.26488095238095,59.0,23.2,2021,6,3,3,0,0,0,1,0,0,0,0.5,6.3999999999999995,23.230000000000004,0.9791666666666665,71.79166666666667,22.925000000000008,26.0,20.2
2021-06-04,31.0,0.060416666666666674,0.28,0.0,10,0,25.016666666666676,28.0,22.0,30.889285714285716,73.0,20.4,2021,6,4,4,0,0,0,0,1,0,0,15.5,0.0,2.7499999999999996,1.8875000000000002,96.75,21.475000000000005,24.1,20.0
2021-06-05,40.0,0.07875000000000001,0.28,0.0,12,0,25.19999999999999,28.0,22.0,29.916666666666668,64.0,21.0,2021,6,5,5,0,0,0,0,0,1,0,0.0,1.0,18.39,0.5208333333333334,78.29166666666667,22.733333333333334,25.1,20.9
2021-06-06,20.0,0.03958333333333334,0.19,0.0,7,0,25.524999999999995,28.0,24.0,30.24940476190476,63.0,21.0,2021,6,6,6,0,0,0,0,0,0,1,0.5,0.6,9.1,0.5708333333333333,82.375,22.725000000000005,24.7,21.5
2021-06-07,54.0,0.10541666666666666,0.33,0.0,14,0,25.275000000000006,28.0,20.0,29.512500000000003,58.0,19.3,2021,6,7,0,1,0,0,0,0,0,0,0.0,4.4,15.889999999999999,0.7708333333333331,71.75,24.599999999999994,28.9,21.3
2021-06-08,82.0,0.15875,0.42,0.0,12,0,24.108333333333334,27.0,20.0,29.08928571428572,58.0,21.4,2021,6,8,1,0,1,0,0,0,0,0,0.5,8.8,22.349999999999998,1.0291666666666668,64.70833333333333,26.587499999999995,33.2,21.6
2021-06-09,67.0,0.1304166666666667,0.33,0.0,14,0,25.0,27.0,22.0,28.731547619047618,53.0,17.2,2021,6,9,2,0,0,1,0,0,0,0,0.0,13.6,28.67,1.2000000000000002,55.583333333333336,26.400000000000002,31.7,21.1
2021-06-10,69.0,0.13458333333333336,0.37,0.0,12,0,25.266666666666655,28.0,22.0,29.313095238095244,58.0,21.7,2021,6,10,3,0,0,0,1,0,0,0,0.0,13.799999999999999,28.590000000000003,0.8875000000000001,63.416666666666664,25.987499999999997,30.0,21.5
2021-06-11,42.0,0.08166666666666667,0.28,0.0,12,0,25.458333333333346,28.0,22.0,30.072619047619042,57.0,21.9,2021,6,11,4,0,0,0,0,1,0,0,0.0,9.9,24.169999999999998,1.1375,68.375,25.087500000000006,30.4,21.9
2021-06-12,47.0,0.09166666666666667,0.28,0.0,12,0,25.41666666666667,27.0,24.0,29.760119047619053,56.0,17.5,2021,6,12,5,0,0,0,0,0,1,0,0.0,7.1000000000000005,18.76,1.3458333333333332,72.91666666666667,24.633333333333336,28.8,21.4
2021-06-13,28.0,0.05541666666666667,0.19,0.0,10,0,25.316666666666652,27.0,24.0,30.291666666666668,55.0,21.5,2021,6,13,6,0,0,0,0,0,0,1,0.0,2.3,15.800000000000002,0.8083333333333336,68.41666666666667,25.629166666666666,29.6,22.7
2021-06-14,66.0,0.12875000000000003,0.37,0.0,11,0,25.383333333333322,28.0,23.0,30.61309523809523,64.0,22.3,2021,6,14,0,1,0,0,0,0,0,0,5.0,0.0,9.24,0.49166666666666653,90.91666666666667,22.858333333333334,25.1,21.5
2021-06-15,76.0,0.14833333333333332,0.37,0.0,15,0,25.166666666666675,28.0,22.0,30.019642857142866,64.0,23.1,2021,6,15,1,0,1,0,0,0,0,0,3.5,5.1,21.64,0.8875000000000001,80.45833333333333,25.250000000000004,29.8,21.4
2021-06-16,54.0,0.10499999999999998,0.42,0.0,12,0,25.316666666666674,27.0,22.0,30.45238095238096,67.0,23.2,2021,6,16,2,0,0,1,0,0,0,0,55.0,0.0,8.11,0.9458333333333333,87.70833333333333,22.779166666666672,25.7,20.7
2021-06-17,59.0,0.11416666666666668,0.28,0.0,14,0,25.08333333333333,27.0,22.0,29.49166666666667,59.0,20.0,2021,6,17,3,0,0,0,1,0,0,0,1.5,4.1,16.110000000000003,1.820833333333333,77.66666666666667,22.287499999999998,25.2,19.7
2021-06-18,59.0,0.11458333333333333,0.28,0.0,14,0,25.06666666666666,28.0,23.0,29.579166666666666,64.0,20.5,2021,6,18,4,0,0,0,0,1,0,0,0.0,7.999999999999999,23.15,0.9583333333333331,69.20833333333333,24.091666666666665,27.3,19.6
2021-06-19,20.0,0.039166666666666676,0.14,0.0,11,0,25.799999999999997,28.0,25.0,29.794047619047618,63.0,19.1,2021,6,19,5,0,0,0,0,0,1,0,8.0,0.0,4.89,0.9041666666666667,94.45833333333333,20.9375,22.8,20.1
2021-06-20,29.0,0.056666666666666664,0.19,0.0,12,0,26.066666666666674,28.0,25.0,30.097619047619048,60.0,21.2,2021,6,20,6,0,0,0,0,0,0,1,10.0,1.9,12.540000000000001,1.879166666666667,86.54166666666667,23.650000000000006,27.7,19.8
2021-06-21,56.0,0.10958333333333332,0.28,0.0,16,0,25.66666666666666,28.0,22.0,30.069642857142863,60.0,22.8,2021,6,21,0,1,0,0,0,0,0,0,0.0,6.199999999999999,20.47,1.1208333333333333,72.75,23.904166666666665,27.6,20.8
2021-06-22,60.0,0.1175,0.37,0.0,15,0,25.22499999999999,26.0,23.0,29.842857142857145,59.0,22.5,2021,6,22,1,0,1,0,0,0,0,0,0.0,1.2999999999999998,18.2,0.5875,76.58333333333333,24.274999999999995,28.5,21.6
2021-06-23,50.0,0.09791666666666664,0.23,0.0,16,0,25.433333333333334,27.0,23.0,30.007738095238086,60.0,22.9,2021,6,23,2,0,0,1,0,0,0,0,26.0,0.5,7.45,0.8500000000000001,81.29166666666667,23.245833333333334,26.0,21.4
