,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-06-01,22.0,0.06666666666666667,0.29,0.0,12,0,25.427083333333332,28.0,23.0,28.5203125,58.0,20.2,2021,6,1,1,0,1,0,0,0,0,0,5.0,9.0,25.870000000000005,1.1500000000000001,74.91666666666667,21.254166666666666,25.4,16.6
2021-06-02,21.0,0.06375000000000001,0.29,0.0,13,0,25.104166666666668,28.0,23.0,28.817708333333332,56.0,22.2,2021,6,2,2,0,0,1,0,0,0,0,0.0,2.5,15.240000000000002,1.1083333333333332,70.41666666666667,22.97083333333333,27.1,20.3
2021-06-03,10.0,0.02958333333333334,0.15,0.0,9,0,26.177083333333332,28.0,24.0,29.473958333333332,59.0,20.3,2021,6,3,3,0,0,0,1,0,0,0,0.5,6.3999999999999995,23.230000000000004,0.9791666666666665,71.79166666666667,22.925000000000008,26.0,20.2
2021-06-04,10.0,0.02958333333333334,0.15,0.0,9,0,26.333333333333332,28.0,24.0,31.02552083333332,75.0,23.3,2021,6,4,4,0,0,0,0,1,0,0,15.5,0.0,2.7499999999999996,1.8875000000000002,96.75,21.475000000000005,24.1,20.0
2021-06-05,15.0,0.04541666666666668,0.15,0.0,11,0,26.0,28.0,24.0,30.63177083333333,72.0,22.8,2021,6,5,5,0,0,0,0,0,1,0,0.0,1.0,18.39,0.5208333333333334,78.29166666666667,22.733333333333334,25.1,20.9
2021-06-06,18.0,0.054583333333333345,0.22,0.0,12,0,26.322916666666668,28.0,25.0,30.840104166666666,72.0,22.8,2021,6,6,6,0,0,0,0,0,0,1,0.5,0.6,9.1,0.5708333333333333,82.375,22.725000000000005,24.7,21.5
2021-06-07,21.0,0.06374999999999999,0.29,0.0,10,0,25.8125,28.0,24.0,30.052604166666672,65.0,20.8,2021,6,7,0,1,0,0,0,0,0,0,0.0,4.4,15.889999999999999,0.7708333333333331,71.75,24.599999999999994,28.9,21.3
2021-06-08,20.0,0.06083333333333334,0.22,0.0,12,0,25.541666666666668,26.0,24.0,29.020312500000014,60.0,19.1,2021,6,8,1,0,1,0,0,0,0,0,0.5,8.8,22.349999999999998,1.0291666666666668,64.70833333333333,26.587499999999995,33.2,21.6
2021-06-09,25.0,0.07708333333333334,0.37,0.0,13,0,25.677083333333332,26.0,24.0,28.924479166666657,58.0,20.0,2021,6,9,2,0,0,1,0,0,0,0,0.0,13.6,28.67,1.2000000000000002,55.583333333333336,26.400000000000002,31.7,21.1
2021-06-10,29.0,0.08833333333333333,0.29,0.0,12,0,25.677083333333332,27.0,24.0,28.983333333333338,55.0,19.6,2021,6,10,3,0,0,0,1,0,0,0,0.0,13.799999999999999,28.590000000000003,0.8875000000000001,63.416666666666664,25.987499999999997,30.0,21.5
2021-06-11,22.0,0.06666666666666667,0.29,0.0,12,0,25.604166666666668,26.0,24.0,29.6515625,61.0,20.4,2021,6,11,4,0,0,0,0,1,0,0,0.0,9.9,24.169999999999998,1.1375,68.375,25.087500000000006,30.4,21.9
2021-06-12,23.0,0.06999999999999999,0.29,0.0,13,0,25.739583333333332,26.0,24.0,30.031770833333336,67.0,22.0,2021,6,12,5,0,0,0,0,0,1,0,0.0,7.1000000000000005,18.76,1.3458333333333332,72.91666666666667,24.633333333333336,28.8,21.4
2021-06-13,23.0,0.07,0.22,0.0,12,0,25.552083333333332,28.0,21.0,30.23125,66.0,24.0,2021,6,13,6,0,0,0,0,0,0,1,0.0,2.3,15.800000000000002,0.8083333333333336,68.41666666666667,25.629166666666666,29.6,22.7
2021-06-14,19.0,0.05791666666666667,0.15,0.0,13,0,25.552083333333332,27.0,21.0,30.77864583333334,70.0,22.8,2021,6,14,0,1,0,0,0,0,0,0,5.0,0.0,9.24,0.49166666666666653,90.91666666666667,22.858333333333334,25.1,21.5
2021-06-15,13.0,0.03833333333333335,0.15,0.0,12,0,25.854166666666668,27.0,25.0,30.331770833333337,66.0,19.7,2021,6,15,1,0,1,0,0,0,0,0,3.5,5.1,21.64,0.8875000000000001,80.45833333333333,25.250000000000004,29.8,21.4
2021-06-16,15.0,0.04541666666666667,0.15,0.0,11,0,25.989583333333332,27.0,25.0,31.1765625,70.0,24.6,2021,6,16,2,0,0,1,0,0,0,0,55.0,0.0,8.11,0.9458333333333333,87.70833333333333,22.779166666666672,25.7,20.7
2021-06-17,15.0,0.04541666666666667,0.22,0.0,10,0,25.802083333333332,27.0,24.0,30.809374999999992,69.0,23.3,2021,6,17,3,0,0,0,1,0,0,0,1.5,4.1,16.110000000000003,1.820833333333333,77.66666666666667,22.287499999999998,25.2,19.7
2021-06-18,21.0,0.06333333333333334,0.29,0.0,11,0,25.666666666666668,27.0,22.0,29.830729166666668,61.0,21.0,2021,6,18,4,0,0,0,0,1,0,0,0.0,7.999999999999999,23.15,0.9583333333333331,69.20833333333333,24.091666666666665,27.3,19.6
2021-06-19,12.0,0.03500000000000001,0.07,0.0,12,0,25.697916666666668,27.0,24.0,30.95364583333333,68.0,23.6,2021,6,19,5,0,0,0,0,0,1,0,8.0,0.0,4.89,0.9041666666666667,94.45833333333333,20.9375,22.8,20.1
2021-06-20,34.0,0.10291666666666666,0.29,0.0,13,0,25.354166666666668,27.0,22.0,30.326041666666665,71.0,22.4,2021,6,20,6,0,0,0,0,0,0,1,10.0,1.9,12.540000000000001,1.879166666666667,86.54166666666667,23.650000000000006,27.7,19.8
2021-06-21,31.0,0.09458333333333334,0.29,0.0,15,0,25.395833333333332,27.0,24.0,29.30624999999999,68.0,21.0,2021,6,21,0,1,0,0,0,0,0,0,0.0,6.199999999999999,20.47,1.1208333333333333,72.75,23.904166666666665,27.6,20.8
2021-06-22,17.0,0.05083333333333334,0.22,0.0,12,0,25.1875,26.0,23.0,29.53697916666667,60.0,19.0,2021,6,22,1,0,1,0,0,0,0,0,0.0,1.2999999999999998,18.2,0.5875,76.58333333333333,24.274999999999995,28.5,21.6
2021-06-23,21.0,0.06416666666666668,0.22,0.0,12,0,25.479166666666668,26.0,24.0,30.534895833333334,72.0,23.0,2021,6,23,2,0,0,1,0,0,0,0,26.0,0.5,7.45,0.8500000000000001,81.29166666666667,23.245833333333334,26.0,21.4
2021-06-24,14.0,0.04208333333333334,0.15,0.0,11,0,25.791666666666668,26.0,25.0,30.728124999999995,66.0,21.3,2021,6,24,3,0,0,0,1,0,0,0,20.5,2.5,15.750000000000002,0.9291666666666667,78.0,23.262500000000003,26.1,20.6
2021-06-25,20.0,0.06000000000000002,0.22,0.0,15,0,25.645833333333332,26.0,23.0,30.591145833333343,69.0,21.1,2021,6,25,4,0,0,0,0,1,0,0,4.5,1.0,15.28,0.7999999999999999,79.25,23.98333333333333,26.9,21.2
2021-06-26,27.0,0.08291666666666665,0.22,0.0,13,0,25.59375,26.0,23.0,30.22604166666667,68.0,20.8,2021,6,26,5,0,0,0,0,0,1,0,0.0,3.8,16.060000000000002,0.4958333333333333,73.83333333333333,25.870833333333334,29.0,22.7
2021-06-27,38.0,0.11499999999999999,0.29,0.0,14,0,25.28125,26.0,22.0,30.181250000000002,73.0,23.5,2021,6,27,6,0,0,0,0,0,0,1,0.0,0.4,9.809999999999999,0.8249999999999998,78.5,24.891666666666666,27.1,23.0
2021-06-28,17.0,0.05125,0.22,0.0,12,0,25.614583333333332,27.0,24.0,30.076562499999998,63.0,19.9,2021,6,28,0,1,0,0,0,0,0,0,0.0,7.499999999999999,20.740000000000006,1.1125000000000003,72.16666666666667,25.708333333333332,28.9,21.9
2021-06-29,16.0,0.04791666666666667,0.15,0.0,13,0,25.666666666666668,28.0,24.0,30.29479166666667,66.0,19.8,2021,6,29,1,0,1,0,0,0,0,0,37.0,1.5,11.96,1.9999999999999998,89.33333333333333,22.850000000000005,27.9,19.5
2021-06-30,10.0,0.02958333333333334,0.15,0.0,9,0,26.114583333333332,28.0,25.0,31.05364583333333,69.0,23.6,2021,6,30,2,0,0,1,0,0,0,0,1.5,0.0,4.629999999999999,0.47500000000000003,91.29166666666667,21.512500000000003,23.6,19.3
2021-07-01,11.0,0.03250000000000001,0.15,0.0,10,0,25.958333333333332,28.0,25.0,31.693229166666672,72.0,24.7,2021,7,1,3,0,0,0,1,0,0,0,51.5,0.0,3.6899999999999995,0.47500000000000003,97.5,21.92083333333333,23.7,20.6
2021-07-02,15.0,0.04541666666666667,0.15,0.0,11,0,26.020833333333332,27.0,25.0,32.033854166666664,81.0,22.5,2021,7,2,4,0,0,0,0,1,0,0,55.0,0.0,2.1899999999999995,0.5541666666666667,100.0,21.745833333333326,22.5,21.0
2021-07-03,40.0,0.12208333333333332,0.51,0.0,14,0,25.15625,27.0,22.0,31.29895833333333,84.0,22.4,2021,7,3,5,0,0,0,0,0,1,0,37.5,0.0,10.18,1.0416666666666667,92.66666666666667,22.71666666666667,25.8,21.2
2021-07-04,17.0,0.05166666666666667,0.22,0.0,10,0,24.854166666666668,26.0,22.0,31.493229166666666,80.0,23.1,2021,7,4,6,0,0,0,0,0,0,1,16.5,0.0,3.3800000000000003,0.5375,97.91666666666667,20.537499999999998,21.2,19.7
2021-07-05,22.0,0.06708333333333333,0.44,0.0,11,0,25.135416666666668,28.0,22.0,31.97708333333333,83.0,22.3,2021,7,5,0,1,0,0,0,0,0,0,2.5,0.4,9.48,0.7208333333333333,96.0,23.175,25.6,20.4
2021-07-06,28.0,0.08541666666666665,0.29,0.0,13,0,25.291666666666668,27.0,25.0,30.71302083333333,75.0,21.0,2021,7,6,1,0,1,0,0,0,0,0,0.0,0.0,9.28,0.45416666666666666,91.125,26.15416666666667,29.9,23.3
2021-07-07,32.0,0.09833333333333331,0.37,0.0,12,0,25.354166666666668,27.0,23.0,30.873437499999994,73.0,21.4,2021,7,7,2,0,0,1,0,0,0,0,0.5,1.8,13.66,0.8541666666666666,85.29166666666667,26.73333333333333,30.2,24.5
2021-07-08,18.0,0.05375000000000001,0.15,0.0,15,0,25.5625,27.0,25.0,31.592708333333334,75.0,23.8,2021,7,8,3,0,0,0,1,0,0,0,7.5,0.0,3.76,0.7749999999999999,92.0,24.204166666666662,25.3,22.8
2021-07-09,27.0,0.08249999999999999,0.29,0.0,12,0,25.239583333333332,27.0,25.0,31.409895833333326,81.0,21.9,2021,7,9,4,0,0,0,0,1,0,0,6.5,0.0,3.3499999999999996,0.7333333333333334,99.70833333333333,24.275000000000002,25.7,22.8
2021-07-10,52.0,0.15833333333333333,0.44,0.0,16,0,25.489583333333332,27.0,23.0,30.825000000000003,71.0,19.6,2021,7,10,5,0,0,0,0,0,1,0,13.0,7.8999999999999995,24.280000000000005,0.9,85.66666666666667,28.15416666666667,33.5,24.1
2021-07-11,44.0,0.13416666666666666,0.44,0.0,14,0,25.03125,27.0,22.0,30.669270833333325,77.0,21.3,2021,7,11,6,0,0,0,0,0,0,1,39.0,2.8000000000000003,16.23,0.6833333333333332,90.83333333333333,25.995833333333334,31.3,23.1
2021-07-12,41.0,0.125,0.37,0.0,15,0,25.083333333333332,27.0,22.0,29.85000000000001,66.0,20.1,2021,7,12,0,1,0,0,0,0,0,0,0.5,8.1,21.72,0.9500000000000001,82.58333333333333,27.29166666666666,32.1,22.7
2021-07-13,43.0,0.13083333333333333,0.37,0.0,15,0,25.15625,26.0,25.0,30.384375000000006,70.0,21.4,2021,7,13,1,0,1,0,0,0,0,0,0.0,1.7000000000000002,12.540000000000001,0.7958333333333333,81.20833333333333,26.90833333333333,30.2,24.8
2021-07-14,35.0,0.10708333333333335,0.37,0.0,12,0,25.447916666666668,27.0,24.0,30.417708333333337,74.0,21.0,2021,7,14,2,0,0,1,0,0,0,0,5.5,0.1,9.870000000000001,0.7000000000000002,82.04166666666667,26.216666666666665,28.9,24.0
2021-07-15,21.0,0.06333333333333334,0.29,0.0,12,0,25.791666666666668,27.0,24.0,30.106249999999992,66.0,20.1,2021,7,15,3,0,0,0,1,0,0,0,10.5,3.3,16.84,1.075,80.0,27.145833333333332,30.6,23.6
2021-07-16,41.0,0.12541666666666665,0.44,0.0,12,0,25.5625,26.0,24.0,29.743750000000002,64.0,20.5,2021,7,16,4,0,0,0,0,1,0,0,0.0,6.800000000000001,22.279999999999998,0.7916666666666666,77.33333333333333,28.879166666666666,32.6,25.8
2021-07-17,57.0,0.17416666666666666,0.51,0.0,13,0,25.760416666666668,27.0,24.0,29.792187499999997,60.0,21.3,2021,7,17,5,0,0,0,0,0,1,0,0.0,13.6,23.749999999999996,0.8833333333333333,73.70833333333333,28.8625,32.5,25.1
2021-07-18,75.0,0.22875,0.51,0.0,16,0,25.3125,27.0,22.0,29.561458333333324,56.0,22.1,2021,7,18,6,0,0,0,0,0,0,1,0.0,13.799999999999999,28.09,1.3458333333333334,76.25,29.625000000000004,34.0,25.3
2021-07-19,42.0,0.12833333333333333,0.51,0.0,12,0,25.760416666666668,28.0,22.0,29.793229166666674,58.0,21.0,2021,7,19,0,1,0,0,0,0,0,0,0.0,13.000000000000002,25.950000000000003,0.8083333333333332,74.70833333333333,30.862500000000008,36.1,27.1
2021-07-20,64.0,0.19541666666666668,0.59,0.0,13,0,25.78125,28.0,24.0,29.655729166666664,59.0,21.2,2021,7,20,1,0,1,0,0,0,0,0,0.0,8.3,24.34,0.8791666666666664,72.375,30.079166666666666,34.6,26.8
2021-07-21,48.0,0.14625000000000002,0.44,0.0,15,0,25.520833333333332,26.0,24.0,28.99791666666667,60.0,20.2,2021,7,21,2,0,0,1,0,0,0,0,0.0,10.5,26.299999999999997,0.9291666666666667,70.08333333333333,30.054166666666664,34.2,25.8
2021-07-22,71.0,0.21750000000000003,0.59,0.0,16,0,25.739583333333332,27.0,24.0,29.516666666666662,59.0,20.9,2021,7,22,3,0,0,0,1,0,0,0,0.0,10.900000000000002,25.67,0.9416666666666668,69.08333333333333,29.96666666666667,35.2,26.1
2021-07-23,44.0,0.13416666666666668,0.37,0.0,14,0,25.739583333333332,27.0,24.0,30.457812499999992,67.0,21.8,2021,7,23,4,0,0,0,0,1,0,0,0.0,10.400000000000002,22.019999999999996,0.9375,71.25,30.04166666666666,34.3,26.3
2021-07-24,63.0,0.19291666666666665,0.44,0.0,15,0,25.604166666666668,26.0,25.0,30.03854166666667,61.0,21.4,2021,7,24,5,0,0,0,0,0,1,0,0.0,5.300000000000001,22.05,0.7374999999999999,72.0,29.55416666666667,33.6,27.2
2021-07-25,89.0,0.2720833333333334,0.81,0.0,16,0,25.28125,26.0,22.0,29.69791666666667,59.0,21.9,2021,7,25,6,0,0,0,0,0,0,1,0.0,10.9,24.170000000000005,0.8791666666666665,70.20833333333333,29.945833333333336,33.8,26.6
2021-07-26,46.0,0.14000000000000004,0.37,0.0,14,0,25.729166666666668,28.0,25.0,29.70572916666666,62.0,20.1,2021,7,26,0,1,0,0,0,0,0,0,0.0,5.5,17.88,1.8208333333333335,66.83333333333333,28.98333333333333,32.4,26.6
2021-07-27,62.0,0.19000000000000003,0.51,0.0,14,0,25.375,27.0,23.0,31.169791666666665,81.0,21.6,2021,7,27,1,0,1,0,0,0,0,0,23.5,3.5,13.77,2.3041666666666667,83.5,26.374999999999996,30.7,22.3
2021-07-28,48.0,0.14625000000000002,0.44,0.0,15,0,25.822916666666668,27.0,25.0,29.935416666666665,66.0,21.6,2021,7,28,2,0,0,1,0,0,0,0,0.0,7.200000000000001,19.849999999999998,1.0791666666666666,78.20833333333333,28.804166666666664,32.1,25.4
2021-07-29,39.0,0.11958333333333332,0.37,0.0,14,0,25.833333333333332,27.0,25.0,29.866145833333334,65.0,20.6,2021,7,29,3,0,0,0,1,0,0,0,0.0,3.4999999999999996,17.680000000000003,1.15,78.95833333333333,28.85416666666666,32.9,25.8
2021-07-30,26.0,0.07999999999999999,0.22,0.0,12,0,25.614583333333332,27.0,25.0,29.65364583333333,75.0,20.8,2021,7,30,4,0,0,0,0,1,0,0,0.0,1.6,9.86,0.8125,92.16666666666667,27.579166666666662,30.4,26.0
2021-07-31,41.0,0.12541666666666665,0.44,0.0,14,0,25.65625,26.0,23.0,29.532812500000006,56.0,22.3,2021,7,31,5,0,0,0,0,0,1,0,0.0,7.5,20.67,0.9666666666666665,77.25,29.1125,33.0,25.4
2021-08-01,89.0,0.2725,0.74,0.0,15,0,24.96875,26.0,20.0,29.178645833333338,52.0,20.1,2021,8,1,6,0,0,0,0,0,0,1,0.0,12.200000000000001,26.580000000000005,1.1208333333333333,75.83333333333333,30.287500000000005,34.3,26.4
2021-08-02,37.0,0.11291666666666667,0.37,0.0,14,0,25.489583333333332,27.0,22.0,29.321875000000002,56.0,21.1,2021,8,2,0,1,0,0,0,0,0,0,0.0,5.8,19.949999999999996,0.7583333333333334,79.33333333333333,29.47083333333333,33.4,27.2
2021-08-03,11.0,0.03333333333333334,0.22,0.0,7,0,24.885416666666668,27.0,21.0,30.034895833333337,59.0,21.1,2021,8,3,1,0,1,0,0,0,0,0,1.0,10.600000000000001,19.889999999999997,1.4833333333333334,79.79166666666667,29.604166666666668,33.6,27.1
2021-08-04,52.0,0.15875,0.51,0.0,13,0,25.458333333333332,27.0,23.0,29.417708333333337,58.0,21.2,2021,8,4,2,0,0,1,0,0,0,0,0.0,10.399999999999999,26.52,0.8458333333333333,75.41666666666667,30.683333333333334,35.5,27.1
2021-08-05,46.0,0.14041666666666666,0.59,0.0,12,0,25.822916666666668,27.0,24.0,29.502083333333335,61.0,21.0,2021,8,5,3,0,0,0,1,0,0,0,0.0,11.8,26.170000000000005,0.6916666666666668,73.75,30.970833333333335,35.5,26.4
2021-08-06,52.0,0.15916666666666665,0.51,0.0,14,0,25.75,27.0,24.0,29.21302083333333,55.0,20.7,2021,8,6,4,0,0,0,0,1,0,0,0.0,11.100000000000001,24.82,0.85,74.70833333333333,30.908333333333328,34.9,27.4
