,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-06-01,12.0,0.030833333333333334,0.13,0.0,10,0,21.60000000000001,24.0,20.0,25.590277777777775,27.2,21.0,2021,6,1,1,0,1,0,0,0,0,0,5.0,9.0,25.870000000000005,1.1500000000000001,74.91666666666667,21.254166666666666,25.4,16.6
2021-06-02,17.0,0.04458333333333334,0.13,0.0,12,0,21.366666666666674,24.0,20.0,25.561805555555562,27.4,18.7,2021,6,2,2,0,0,1,0,0,0,0,0.0,2.5,15.240000000000002,1.1083333333333332,70.41666666666667,22.97083333333333,27.1,20.3
2021-06-03,18.0,0.04666666666666667,0.19,0.0,13,0,21.391666666666676,24.0,20.0,25.06527777777778,27.3,16.3,2021,6,3,3,0,0,0,1,0,0,0,0.5,6.3999999999999995,23.230000000000004,0.9791666666666665,71.79166666666667,22.925000000000008,26.0,20.2
2021-06-04,16.0,0.04208333333333334,0.13,0.0,11,0,21.60000000000001,24.0,20.0,25.043750000000003,27.3,17.9,2021,6,4,4,0,0,0,0,1,0,0,15.5,0.0,2.7499999999999996,1.8875000000000002,96.75,21.475000000000005,24.1,20.0
2021-06-05,2.0,0.005,0.06,0.0,2,0,21.60000000000001,24.0,20.0,26.136805555555558,27.5,24.4,2021,6,5,5,0,0,0,0,0,1,0,0.0,1.0,18.39,0.5208333333333334,78.29166666666667,22.733333333333334,25.1,20.9
2021-06-06,14.0,0.03666666666666667,0.13,0.0,10,0,21.60000000000001,24.0,20.0,25.627083333333335,27.5,17.0,2021,6,6,6,0,0,0,0,0,0,1,0.5,0.6,9.1,0.5708333333333333,82.375,22.725000000000005,24.7,21.5
2021-06-07,23.0,0.060416666666666674,0.26,0.0,14,0,21.60000000000001,24.0,20.0,25.362499999999997,28.2,18.2,2021,6,7,0,1,0,0,0,0,0,0,0.0,4.4,15.889999999999999,0.7708333333333331,71.75,24.599999999999994,28.9,21.3
2021-06-08,20.0,0.053333333333333344,0.26,0.0,10,0,21.60000000000001,24.0,20.0,25.609027777777783,30.2,19.2,2021,6,8,1,0,1,0,0,0,0,0,0.5,8.8,22.349999999999998,1.0291666666666668,64.70833333333333,26.587499999999995,33.2,21.6
2021-06-09,20.0,0.05250000000000001,0.32,0.0,12,0,21.608333333333334,25.0,20.0,25.71527777777777,29.7,17.1,2021,6,9,2,0,0,1,0,0,0,0,0.0,13.6,28.67,1.2000000000000002,55.583333333333336,26.400000000000002,31.7,21.1
2021-06-10,18.0,0.04750000000000001,0.19,0.0,11,0,21.483333333333345,24.0,15.0,26.006249999999998,29.2,18.5,2021,6,10,3,0,0,0,1,0,0,0,0.0,13.799999999999999,28.590000000000003,0.8875000000000001,63.416666666666664,25.987499999999997,30.0,21.5
2021-06-11,21.0,0.055833333333333325,0.45,0.0,10,0,22.16666666666666,26.0,20.0,25.888888888888886,28.7,14.3,2021,6,11,4,0,0,0,0,1,0,0,0.0,9.9,24.169999999999998,1.1375,68.375,25.087500000000006,30.4,21.9
2021-06-12,20.0,0.05333333333333332,0.26,0.0,11,0,22.5,26.0,20.0,26.178472222222222,28.2,19.5,2021,6,12,5,0,0,0,0,0,1,0,0.0,7.1000000000000005,18.76,1.3458333333333332,72.91666666666667,24.633333333333336,28.8,21.4
2021-06-13,32.0,0.08541666666666668,0.26,0.0,12,0,22.600000000000005,26.0,20.0,26.38819444444444,28.3,18.2,2021,6,13,6,0,0,0,0,0,0,1,0.0,2.3,15.800000000000002,0.8083333333333336,68.41666666666667,25.629166666666666,29.6,22.7
2021-06-14,20.0,0.052083333333333336,0.19,0.0,14,0,22.825000000000003,26.0,20.0,26.13611111111111,28.2,18.7,2021,6,14,0,1,0,0,0,0,0,0,5.0,0.0,9.24,0.49166666666666653,90.91666666666667,22.858333333333334,25.1,21.5
2021-06-15,24.0,0.06374999999999999,0.32,0.0,12,0,22.350000000000012,26.0,20.0,25.795138888888886,28.2,17.0,2021,6,15,1,0,1,0,0,0,0,0,3.5,5.1,21.64,0.8875000000000001,80.45833333333333,25.250000000000004,29.8,21.4
2021-06-16,13.0,0.034583333333333334,0.26,0.0,7,0,21.60000000000001,24.0,20.0,26.01319444444444,28.1,19.6,2021,6,16,2,0,0,1,0,0,0,0,55.0,0.0,8.11,0.9458333333333333,87.70833333333333,22.779166666666672,25.7,20.7
2021-06-17,42.0,0.11166666666666668,0.39,0.0,15,0,22.058333333333326,26.0,20.0,24.56736111111111,27.8,13.0,2021,6,17,3,0,0,0,1,0,0,0,1.5,4.1,16.110000000000003,1.820833333333333,77.66666666666667,22.287499999999998,25.2,19.7
2021-06-18,16.0,0.04208333333333334,0.13,0.0,11,0,22.400000000000002,26.0,20.0,25.02847222222222,27.7,15.1,2021,6,18,4,0,0,0,0,1,0,0,0.0,7.999999999999999,23.15,0.9583333333333331,69.20833333333333,24.091666666666665,27.3,19.6
2021-06-19,15.0,0.03916666666666666,0.19,0.0,10,0,22.800000000000008,26.0,20.0,25.284722222222218,27.3,19.9,2021,6,19,5,0,0,0,0,0,1,0,8.0,0.0,4.89,0.9041666666666667,94.45833333333333,20.9375,22.8,20.1
2021-06-20,15.0,0.03916666666666667,0.13,0.0,11,0,22.800000000000008,26.0,20.0,25.71180555555556,27.4,15.8,2021,6,20,6,0,0,0,0,0,0,1,10.0,1.9,12.540000000000001,1.879166666666667,86.54166666666667,23.650000000000006,27.7,19.8
