,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,1.0,0.006666666666666667,0.16,0.0,1,0,25.0,25.0,25.0,28.375,50.0,20.8,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,2.0,0.013333333333333334,0.16,0.0,2,0,25.0,25.0,25.0,23.11944444444445,33.0,16.0,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,1.0,0.006666666666666667,0.16,0.0,1,0,25.0,25.0,25.0,24.001388888888894,29.0,20.3,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,1.0,0.006666666666666667,0.16,0.0,1,0,25.0,25.0,25.0,24.74722222222222,30.0,20.8,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,1.0,0.006666666666666667,0.16,0.0,1,0,25.0,25.0,25.0,23.819444444444443,28.0,20.8,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,2.0,0.013333333333333334,0.16,0.0,2,0,22.916666666666668,25.0,20.0,23.829166666666655,32.0,19.7,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,27.298611111111114,43.0,20.1,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,28.266666666666666,44.0,20.0,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,27.049999999999997,41.0,19.2,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,2.0,0.013333333333333334,0.16,0.0,2,0,20.0,20.0,20.0,25.777777777777775,34.0,19.0,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,24.9375,33.0,20.0,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,25.343055555555555,33.0,20.4,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,23.727777777777774,33.0,18.0,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
2021-12-14,2.0,0.013333333333333334,0.16,0.0,2,0,20.0,20.0,20.0,23.181944444444444,31.0,19.9,2021,12,14,1,0,1,0,0,0,0,0,4.5,0.1,2.53,1.3083333333333333,74.79166666666667,5.441666666666666,6.9,4.4
2021-12-15,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,23.80277777777778,32.0,19.0,2021,12,15,2,0,0,1,0,0,0,0,0.0,9.2,11.29,0.425,74.20833333333333,9.345833333333333,14.2,3.3
2021-12-16,4.0,0.02666666666666667,0.32,0.0,3,0,20.875,23.0,20.0,24.368055555555554,33.0,19.4,2021,12,16,3,0,0,0,1,0,0,0,0.0,8.1,10.600000000000001,0.7250000000000001,67.91666666666667,10.520833333333334,14.7,5.0
2021-12-17,1.0,0.006666666666666667,0.16,0.0,1,0,20.0,20.0,20.0,26.706944444444446,40.0,18.9,2021,12,17,4,0,0,0,0,1,0,0,4.0,0.8999999999999999,3.4200000000000004,1.695833333333333,80.45833333333333,9.233333333333333,12.0,5.2
