,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,6.0,0.04,0.32,0.0,5,0,21.5,22.0,21.0,21.570833333333336,27.6,20.0,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,10.0,0.06666666666666667,0.32,0.0,6,0,21.5,22.0,21.0,21.564583333333335,27.5,20.0,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,14.0,0.09291666666666669,0.47,0.0,8,0,21.5,22.0,21.0,22.039583333333336,27.3,20.1,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,1.0,0.006666666666666667,0.16,0.0,1,0,21.5,22.0,21.0,21.31875,23.2,20.4,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,1.0,0.006666666666666667,0.16,0.0,1,0,21.5,22.0,21.0,20.762500000000003,22.9,19.6,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,24.0,0.15916666666666665,0.47,0.0,13,0,21.875,27.0,21.0,21.87708333333333,27.6,19.6,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,13.0,0.08625,0.47,0.0,8,0,23.5,25.0,22.0,21.35416666666666,25.8,20.0,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,32.0,0.21166666666666664,0.47,0.0,14,0,23.5,25.0,22.0,22.862499999999997,27.1,19.8,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,16.0,0.10625,0.47,0.0,9,0,22.625,25.0,22.0,22.0625,27.3,20.3,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,19.0,0.12625,0.47,0.0,11,0,22.333333333333332,26.0,22.0,22.177083333333332,26.5,20.0,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,1.0,0.006666666666666667,0.16,0.0,1,0,24.0,26.0,22.0,20.458333333333332,22.1,19.8,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,2.0,0.013333333333333334,0.16,0.0,2,0,24.0,26.0,22.0,20.049999999999997,21.5,19.3,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,21.0,0.13958333333333336,0.47,0.0,11,0,24.0,26.0,22.0,22.072916666666668,28.4,19.3,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
2021-12-14,17.0,0.11291666666666667,0.63,0.0,8,0,22.916666666666668,26.0,22.0,21.095833333333335,25.6,19.6,2021,12,14,1,0,1,0,0,0,0,0,4.5,0.1,2.53,1.3083333333333333,74.79166666666667,5.441666666666666,6.9,4.4
2021-12-15,14.0,0.09333333333333334,0.32,0.0,9,0,22.0,22.0,22.0,21.333333333333332,28.3,19.1,2021,12,15,2,0,0,1,0,0,0,0,0.0,9.2,11.29,0.425,74.20833333333333,9.345833333333333,14.2,3.3
2021-12-16,17.0,0.11291666666666667,0.47,0.0,9,0,22.0,22.0,22.0,21.749999999999996,27.3,19.4,2021,12,16,3,0,0,0,1,0,0,0,0.0,8.1,10.600000000000001,0.7250000000000001,67.91666666666667,10.520833333333334,14.7,5.0
2021-12-17,17.0,0.11333333333333334,0.32,0.0,10,0,22.0,22.0,22.0,21.789583333333336,27.1,20.0,2021,12,17,4,0,0,0,0,1,0,0,4.0,0.8999999999999999,3.4200000000000004,1.695833333333333,80.45833333333333,9.233333333333333,12.0,5.2
2021-12-18,1.0,0.006666666666666667,0.16,0.0,1,0,22.0,22.0,22.0,19.522916666666667,21.0,18.9,2021,12,18,5,0,0,0,0,0,1,0,0.0,9.3,11.759999999999998,2.779166666666667,39.875,5.187499999999999,9.5,2.4
2021-12-19,1.0,0.006666666666666667,0.16,0.0,1,0,22.0,22.0,22.0,18.812500000000004,21.0,18.0,2021,12,19,6,0,0,0,0,0,0,1,0.0,9.2,11.239999999999997,0.7041666666666667,51.541666666666664,5.745833333333334,10.4,1.0
2021-12-20,16.0,0.10583333333333333,0.47,0.0,9,0,21.8125,23.0,21.0,19.958333333333332,25.9,17.5,2021,12,20,0,1,0,0,0,0,0,0,0.0,9.2,11.09,0.6458333333333333,60.708333333333336,7.629166666666667,12.4,1.8
2021-12-21,17.0,0.11333333333333334,0.32,0.0,9,0,21.5,22.0,21.0,21.279166666666665,28.4,18.5,2021,12,21,1,0,1,0,0,0,0,0,0.0,9.100000000000001,11.089999999999996,0.5124999999999998,65.75,9.9125,15.2,4.4
2021-12-22,18.0,0.12000000000000001,0.32,0.0,10,0,21.5,22.0,21.0,21.50208333333333,26.9,19.4,2021,12,22,2,0,0,1,0,0,0,0,0.0,8.6,10.529999999999998,3.016666666666666,51.125,9.0375,13.3,5.6
2021-12-23,19.0,0.12666666666666668,0.32,0.0,10,0,21.854166666666668,23.0,21.0,21.177083333333332,26.3,18.7,2021,12,23,3,0,0,0,1,0,0,0,0.0,8.700000000000001,11.25,2.779166666666667,40.833333333333336,8.720833333333333,12.4,4.9
2021-12-24,18.0,0.12000000000000001,0.32,0.0,10,0,21.729166666666668,23.0,21.0,21.733333333333334,29.2,19.1,2021,12,24,4,0,0,0,0,1,0,0,0.0,8.899999999999999,11.36,0.8666666666666667,57.041666666666664,8.745833333333332,12.7,3.6
2021-12-25,1.0,0.006666666666666667,0.16,0.0,1,0,21.5,22.0,21.0,19.925,21.8,18.9,2021,12,25,5,0,0,0,0,0,1,0,2.0,4.999999999999999,8.510000000000002,1.9666666666666666,70.41666666666667,9.045833333333333,15.3,4.5
2021-12-26,2.0,0.013333333333333334,0.16,0.0,2,0,21.5,22.0,21.0,18.879166666666663,21.0,17.6,2021,12,26,6,0,0,0,0,0,0,1,0.0,8.5,11.129999999999999,3.4791666666666674,35.25,3.883333333333333,8.6,0.4
2021-12-27,25.0,0.16541666666666663,0.47,0.0,11,0,21.833333333333332,23.0,21.0,20.829166666666662,28.9,17.2,2021,12,27,0,1,0,0,0,0,0,0,0.0,9.3,11.44,1.0708333333333333,39.541666666666664,3.9583333333333326,9.5,-0.8
2021-12-28,17.0,0.11291666666666667,0.47,0.0,9,0,22.0,23.0,21.0,20.58958333333333,26.1,18.3,2021,12,28,1,0,1,0,0,0,0,0,0.0,9.200000000000001,11.690000000000001,1.4333333333333333,48.666666666666664,4.645833333333334,9.3,0.2
2021-12-29,2.0,0.013333333333333334,0.16,0.0,2,0,22.0,23.0,21.0,18.210416666666664,19.1,17.6,2021,12,29,2,0,0,1,0,0,0,0,0.0,8.0,10.450000000000001,0.7083333333333335,54.041666666666664,4.883333333333334,8.5,1.6
2021-12-30,1.0,0.006666666666666667,0.16,0.0,1,0,22.0,23.0,21.0,17.2125,18.5,16.5,2021,12,30,3,0,0,0,1,0,0,0,0.0,8.0,10.98,1.1416666666666668,52.916666666666664,7.225000000000001,13.5,1.5
2021-12-31,2.0,0.013333333333333334,0.16,0.0,2,0,22.0,23.0,21.0,16.116666666666667,17.0,15.1,2021,12,31,4,0,0,0,0,1,0,0,0.0,3.8,6.3,2.3708333333333336,51.25,3.6041666666666665,7.9,0.3
2022-01-01,1.0,0.006666666666666667,0.16,0.0,1,0,22.0,23.0,21.0,14.866666666666665,15.8,14.0,2022,1,1,5,0,0,0,0,0,1,0,0.0,9.4,12.17,2.420833333333333,32.666666666666664,3.595833333333333,7.8,-0.7
2022-01-02,1.0,0.006666666666666667,0.16,0.0,1,0,22.0,23.0,21.0,14.195833333333335,15.3,13.6,2022,1,2,6,0,0,0,0,0,0,1,0.0,6.3,10.14,1.1375000000000004,51.041666666666664,4.1875,7.9,0.8
2022-01-03,2.0,0.013333333333333334,0.16,0.0,2,0,22.0,23.0,21.0,14.047916666666666,15.5,13.3,2022,1,3,0,1,0,0,0,0,0,0,0.0,9.100000000000001,11.110000000000001,1.229166666666667,55.291666666666664,6.3875,10.8,2.7
2022-01-04,28.0,0.18416666666666667,0.47,0.0,11,0,22.125,25.0,21.0,17.966666666666665,26.3,13.4,2022,1,4,1,0,1,0,0,0,0,0,0.0,9.100000000000001,11.759999999999998,2.2416666666666667,56.958333333333336,5.779166666666668,13.2,2.2
2022-01-05,23.0,0.15124999999999997,0.47,0.0,10,0,22.041666666666668,24.0,21.0,18.333333333333336,23.5,15.6,2022,1,5,2,0,0,1,0,0,0,0,0.0,9.3,12.129999999999999,2.858333333333334,36.291666666666664,4.499999999999999,8.5,1.6
2022-01-06,41.0,0.26833333333333326,0.79,0.0,12,0,22.916666666666668,25.0,21.0,18.783333333333335,24.7,15.0,2022,1,6,3,0,0,0,1,0,0,0,4.0,0.0,1.84,1.1750000000000003,71.75,0.804166666666667,2.2,-1.0
2022-01-07,35.0,0.22958333333333333,0.63,0.0,13,0,23.520833333333332,25.0,22.0,19.970833333333335,24.3,15.8,2022,1,7,4,0,0,0,0,1,0,0,0.0,9.3,12.18,2.3541666666666665,65.58333333333333,3.1374999999999997,8.1,-2.1
2022-01-08,2.0,0.013333333333333334,0.16,0.0,2,0,24.0,25.0,23.0,17.645833333333332,19.5,16.5,2022,1,8,5,0,0,0,0,0,1,0,0.0,9.3,11.84,0.9083333333333333,51.583333333333336,5.808333333333333,9.9,1.5
2022-01-09,1.0,0.006666666666666667,0.16,0.0,1,0,24.0,25.0,23.0,17.181249999999995,19.5,16.2,2022,1,9,6,0,0,0,0,0,0,1,0.0,8.4,11.36,0.6208333333333332,53.791666666666664,7.8999999999999995,14.0,1.7
2022-01-10,1.0,0.006666666666666667,0.16,0.0,1,0,24.0,25.0,23.0,16.610416666666662,17.4,16.2,2022,1,10,0,1,0,0,0,0,0,0,0.0,2.2,3.5999999999999996,1.3291666666666668,60.083333333333336,7.937499999999999,9.5,6.8
2022-01-11,30.0,0.1970833333333333,0.47,0.0,12,0,24.104166666666668,25.0,23.0,19.650000000000002,26.3,16.5,2022,1,11,1,0,1,0,0,0,0,0,12.5,0.0,1.54,1.0458333333333334,90.0,6.1916666666666655,7.6,4.8
2022-01-12,18.0,0.11874999999999998,0.47,0.0,8,0,23.5625,25.0,23.0,19.35625,23.7,17.3,2022,1,12,2,0,0,1,0,0,0,0,0.0,9.5,12.63,2.475000000000001,48.791666666666664,5.737500000000001,8.9,3.4
2022-01-13,24.0,0.1583333333333333,0.47,0.0,11,0,23.375,25.0,23.0,20.09583333333334,25.3,17.0,2022,1,13,3,0,0,0,1,0,0,0,0.0,7.3,11.93,1.6249999999999998,43.041666666666664,6.066666666666666,11.1,3.0
2022-01-14,35.0,0.23041666666666663,0.63,0.0,15,0,23.791666666666668,25.0,23.0,21.302083333333336,25.3,17.8,2022,1,14,4,0,0,0,0,1,0,0,0.0,9.6,12.8,3.1875,38.666666666666664,5.154166666666668,9.2,1.5
2022-01-15,2.0,0.013333333333333334,0.16,0.0,2,0,24.0,25.0,23.0,18.650000000000002,20.1,17.6,2022,1,15,5,0,0,0,0,0,1,0,0.0,7.800000000000001,10.629999999999999,1.9000000000000001,38.625,6.149999999999999,10.5,1.4
2022-01-16,1.0,0.006666666666666667,0.16,0.0,1,0,24.0,25.0,23.0,17.95416666666667,19.9,17.0,2022,1,16,6,0,0,0,0,0,0,1,0.0,9.6,12.270000000000001,0.5583333333333332,59.625,6.691666666666669,11.3,1.5
2022-01-17,19.0,0.12583333333333335,0.47,0.0,10,0,23.625,25.0,23.0,19.791666666666668,24.4,17.1,2022,1,17,0,1,0,0,0,0,0,0,0.0,6.800000000000001,9.48,0.8791666666666665,58.625,7.116666666666666,10.7,3.5
2022-01-18,27.0,0.17833333333333332,0.63,0.0,12,0,23.291666666666668,25.0,23.0,20.877083333333335,25.3,18.4,2022,1,18,1,0,1,0,0,0,0,0,0.0,9.6,13.04,3.141666666666667,39.708333333333336,5.349999999999999,9.4,2.4
2022-01-19,19.0,0.1254166666666667,0.47,0.0,9,0,23.0,23.0,23.0,19.960416666666664,24.4,17.8,2022,1,19,2,0,0,1,0,0,0,0,0.0,8.1,9.659999999999998,1.0875000000000001,43.166666666666664,4.933333333333334,9.2,1.2
2022-01-20,27.0,0.17833333333333332,0.47,0.0,12,0,22.8125,24.0,22.0,20.67291666666667,25.3,17.9,2022,1,20,3,0,0,0,1,0,0,0,0.0,8.9,12.179999999999998,1.9416666666666664,53.375,4.2458333333333345,8.6,0.1
2022-01-21,24.0,0.15874999999999997,0.63,0.0,11,0,23.125,25.0,22.0,20.52916666666667,25.8,18.2,2022,1,21,4,0,0,0,0,1,0,0,0.0,9.5,13.360000000000001,2.5916666666666663,43.041666666666664,3.741666666666667,9.0,0.1
2022-01-22,1.0,0.006666666666666667,0.16,0.0,1,0,24.0,25.0,23.0,18.66875,20.6,17.3,2022,1,22,5,0,0,0,0,0,1,0,0.0,9.8,13.389999999999999,1.3375000000000001,42.583333333333336,5.754166666666667,10.3,1.1
2022-01-23,2.0,0.013333333333333334,0.16,0.0,2,0,24.0,25.0,23.0,17.125000000000004,18.0,16.7,2022,1,23,6,0,0,0,0,0,0,1,0.0,1.2,6.82,1.3916666666666668,53.125,5.320833333333333,7.5,1.8
2022-01-24,21.0,0.13916666666666666,0.47,0.0,10,0,23.416666666666668,25.0,23.0,19.15833333333333,25.1,16.5,2022,1,24,0,1,0,0,0,0,0,0,0.0,8.8,10.240000000000002,2.3833333333333333,53.791666666666664,7.2458333333333345,10.5,3.9
2022-01-25,22.0,0.14500000000000002,0.47,0.0,10,0,23.104166666666668,24.0,23.0,20.23125,24.4,17.8,2022,1,25,1,0,1,0,0,0,0,0,0.0,6.9,11.84,0.6791666666666667,56.041666666666664,6.020833333333333,9.1,2.5
2022-01-26,18.0,0.11916666666666666,0.47,0.0,9,0,23.104166666666668,24.0,23.0,20.537499999999998,24.5,18.7,2022,1,26,2,0,0,1,0,0,0,0,0.0,4.9,6.7700000000000005,1.2500000000000002,82.25,6.287499999999998,9.5,3.9
2022-01-27,18.0,0.11958333333333336,0.47,0.0,10,0,23.708333333333332,25.0,23.0,21.0125,25.3,18.9,2022,1,27,3,0,0,0,1,0,0,0,0.0,8.3,12.77,2.7416666666666667,54.666666666666664,7.216666666666665,11.2,3.7
2022-01-28,20.0,0.13249999999999998,0.47,0.0,9,0,23.520833333333332,25.0,23.0,21.2375,26.3,18.9,2022,1,28,4,0,0,0,0,1,0,0,0.0,6.000000000000001,9.780000000000001,2.629166666666667,41.333333333333336,7.054166666666667,10.5,4.6
2022-01-29,2.0,0.013333333333333334,0.16,0.0,2,0,23.0,23.0,23.0,19.127083333333335,20.3,18.2,2022,1,29,5,0,0,0,0,0,1,0,0.0,4.0,10.750000000000002,1.5833333333333333,48.208333333333336,6.291666666666667,9.5,4.0
2022-01-30,1.0,0.006666666666666667,0.16,0.0,1,0,23.0,23.0,23.0,18.16875,18.9,17.7,2022,1,30,6,0,0,0,0,0,0,1,0.0,3.4,7.83,2.775,44.458333333333336,5.395833333333333,8.2,2.9
2022-01-31,19.0,0.12541666666666668,0.47,0.0,9,0,23.041666666666668,24.0,23.0,19.193749999999998,24.0,17.1,2022,1,31,0,1,0,0,0,0,0,0,0.0,9.9,14.739999999999998,3.1124999999999994,36.583333333333336,5.270833333333333,9.4,1.6
2022-02-01,22.0,0.14500000000000002,0.47,0.0,9,0,23.3125,24.0,23.0,20.410416666666666,25.5,18.0,2022,2,1,1,0,1,0,0,0,0,0,0.0,9.8,14.259999999999998,1.2458333333333333,45.25,6.320833333333334,11.8,1.6
2022-02-02,18.0,0.11916666666666668,0.47,0.0,9,0,23.208333333333332,24.0,23.0,20.629166666666666,25.0,18.5,2022,2,2,2,0,0,1,0,0,0,0,0.0,9.9,14.4,1.6208333333333336,45.458333333333336,6.645833333333332,11.4,2.9
2022-02-03,20.0,0.1325,0.47,0.0,10,0,23.041666666666668,24.0,23.0,21.089583333333334,25.6,18.9,2022,2,3,3,0,0,0,1,0,0,0,0.0,7.8999999999999995,13.19,1.1041666666666665,42.25,6.6000000000000005,12.0,1.6
2022-02-04,26.0,0.17166666666666663,0.47,0.0,12,0,23.020833333333332,24.0,23.0,21.902083333333337,26.1,19.3,2022,2,4,4,0,0,0,0,1,0,0,0.0,3.5000000000000004,7.47,1.5291666666666668,48.625,5.8125,8.3,3.3
2022-02-05,2.0,0.013333333333333334,0.16,0.0,2,0,23.0,23.0,23.0,18.975000000000005,20.3,17.7,2022,2,5,5,0,0,0,0,0,1,0,0.0,5.9,12.59,2.3208333333333333,45.666666666666664,3.8708333333333336,8.7,0.7
2022-02-06,1.0,0.006666666666666667,0.16,0.0,1,0,23.0,23.0,23.0,17.425,18.8,16.7,2022,2,6,6,0,0,0,0,0,0,1,0.0,5.299999999999999,12.36,1.3750000000000002,44.541666666666664,3.220833333333333,9.4,-0.7
2022-02-07,20.0,0.13124999999999998,0.47,0.0,8,0,23.083333333333332,24.0,23.0,18.77291666666667,23.2,16.3,2022,2,7,0,1,0,0,0,0,0,0,0.0,8.7,15.289999999999997,1.9291666666666665,36.583333333333336,4.862500000000001,9.7,0.0
2022-02-08,28.0,0.18416666666666667,0.47,0.0,12,0,23.458333333333332,25.0,23.0,20.697916666666664,25.9,17.3,2022,2,8,1,0,1,0,0,0,0,0,0.0,5.0,9.040000000000001,1.2625000000000002,53.791666666666664,5.620833333333333,8.5,3.2
2022-02-09,27.0,0.17833333333333332,0.63,0.0,12,0,23.375,25.0,23.0,22.068749999999998,27.3,19.2,2022,2,9,2,0,0,1,0,0,0,0,0.0,9.4,15.51,2.1166666666666667,50.833333333333336,6.658333333333332,10.1,2.9
2022-02-10,29.0,0.19083333333333333,0.47,0.0,12,0,23.5625,27.0,23.0,20.52916666666667,26.4,13.4,2022,2,10,3,0,0,0,1,0,0,0,21.5,0.0,1.74,2.2833333333333337,88.375,2.3666666666666667,5.5,0.9
2022-02-11,1.0,0.006666666666666667,0.16,0.0,1,0,24.0,25.0,23.0,18.652083333333334,20.1,17.8,2022,2,11,4,0,0,0,0,1,0,0,2.0,9.8,15.42,1.9750000000000005,77.79166666666667,4.591666666666666,8.8,1.2
2022-02-12,1.0,0.006666666666666667,0.16,0.0,1,0,24.0,25.0,23.0,17.714583333333334,19.2,17.0,2022,2,12,5,0,0,0,0,0,1,0,0.0,9.4,14.880000000000003,0.5916666666666667,62.208333333333336,5.983333333333333,9.5,1.2
2022-02-13,2.0,0.013333333333333334,0.16,0.0,2,0,24.0,25.0,23.0,16.91666666666667,17.5,16.2,2022,2,13,6,0,0,0,0,0,0,1,15.0,0.0,2.7299999999999995,1.5708333333333329,85.25,3.5041666666666664,4.9,1.2
2022-02-14,28.0,0.18375,0.63,0.0,11,0,24.0,25.0,23.0,18.885416666666664,25.0,15.7,2022,2,14,0,1,0,0,0,0,0,0,3.5,4.3999999999999995,9.129999999999999,1.6916666666666667,78.04166666666667,4.416666666666667,7.6,1.4
2022-02-15,24.0,0.15874999999999997,0.47,0.0,11,0,23.854166666666668,25.0,23.0,20.160416666666666,25.6,17.0,2022,2,15,1,0,1,0,0,0,0,0,0.0,5.6,10.99,0.8166666666666668,72.83333333333333,6.029166666666666,11.3,2.5
2022-02-16,25.0,0.16583333333333333,0.47,0.0,13,0,23.729166666666668,25.0,23.0,20.583333333333336,26.4,18.2,2022,2,16,2,0,0,1,0,0,0,0,0.0,6.1000000000000005,12.679999999999998,1.5916666666666661,61.25,6.516666666666667,11.8,2.5
2022-02-17,28.0,0.18416666666666667,0.63,0.0,11,0,23.645833333333332,25.0,23.0,20.758333333333336,26.3,17.2,2022,2,17,3,0,0,0,1,0,0,0,0.0,7.6000000000000005,16.27,2.1499999999999995,34.041666666666664,5.2041666666666675,10.4,2.0
2022-02-18,23.0,0.15208333333333332,0.47,0.0,11,0,23.395833333333332,25.0,23.0,20.958333333333336,25.4,18.9,2022,2,18,4,0,0,0,0,1,0,0,0.0,10.5,17.63,2.2083333333333335,39.75,6.537499999999999,11.0,2.3
2022-02-19,1.0,0.006666666666666667,0.16,0.0,1,0,23.0,23.0,23.0,18.493750000000002,19.7,17.8,2022,2,19,5,0,0,0,0,0,1,0,2.5,0.8999999999999999,7.49,1.2249999999999999,70.29166666666667,5.595833333333332,9.3,2.0
2022-02-20,1.0,0.006666666666666667,0.16,0.0,1,0,23.0,23.0,23.0,17.339583333333326,17.9,16.6,2022,2,20,6,0,0,0,0,0,0,1,7.5,0.0,4.750000000000001,2.2500000000000004,78.54166666666667,5.895833333333333,9.4,2.5
2022-02-21,27.0,0.1775,0.63,0.0,10,0,23.375,25.0,23.0,18.90625,24.4,16.0,2022,2,21,0,1,0,0,0,0,0,0,0.0,10.600000000000001,16.799999999999997,2.9291666666666667,34.416666666666664,4.679166666666666,9.7,1.4
2022-02-22,23.0,0.15166666666666667,0.47,0.0,11,0,23.3125,25.0,23.0,19.710416666666667,25.0,17.0,2022,2,22,1,0,1,0,0,0,0,0,0.0,9.100000000000001,17.959999999999997,2.1333333333333333,37.625,4.9625,9.6,1.3
2022-02-23,1.0,0.006666666666666667,0.16,0.0,1,0,23.0,23.0,23.0,17.797916666666666,19.5,17.0,2022,2,23,2,0,0,1,0,0,0,0,0.0,9.9,17.549999999999997,2.1999999999999997,38.416666666666664,5.1125,9.6,1.3
2022-02-24,34.0,0.22333333333333336,0.63,0.0,13,0,23.479166666666668,28.0,23.0,20.337500000000002,26.1,16.5,2022,2,24,3,0,0,0,1,0,0,0,0.0,8.4,18.17,3.5875000000000004,33.791666666666664,5.091666666666667,9.8,1.8
2022-02-25,20.0,0.13250000000000003,0.47,0.0,11,0,23.229166666666668,24.0,23.0,20.835416666666664,25.8,18.0,2022,2,25,4,0,0,0,0,1,0,0,0.0,10.700000000000001,19.09,1.45,33.875,7.466666666666666,13.0,1.6
2022-02-26,1.0,0.006666666666666667,0.16,0.0,1,0,23.0,23.0,23.0,19.075,20.7,18.0,2022,2,26,5,0,0,0,0,0,1,0,0.0,10.700000000000001,18.47,1.3291666666666664,47.333333333333336,9.379166666666666,14.3,3.9
2022-02-27,2.0,0.013333333333333334,0.16,0.0,2,0,23.0,23.0,23.0,18.637500000000003,20.0,17.8,2022,2,27,6,0,0,0,0,0,0,1,0.0,10.700000000000001,18.349999999999998,2.808333333333333,44.541666666666664,9.849999999999998,17.5,5.2
2022-02-28,16.0,0.10666666666666667,0.32,0.0,8,0,23.0,23.0,23.0,20.275,25.6,17.7,2022,2,28,0,1,0,0,0,0,0,0,0.0,8.3,18.25,1.5458333333333336,40.208333333333336,10.491666666666665,15.7,4.9
2022-03-01,18.0,0.12,0.32,0.0,10,0,23.375,25.0,23.0,21.587500000000002,26.4,19.0,2022,3,1,1,0,1,0,0,0,0,0,0.0,7.6,16.11,1.6708333333333334,50.916666666666664,11.579166666666666,17.0,6.1
2022-03-02,14.0,0.09333333333333334,0.32,0.0,7,0,23.291666666666668,25.0,23.0,21.818749999999998,26.3,19.9,2022,3,2,2,0,0,1,0,0,0,0,3.0,4.6,13.749999999999998,1.979166666666667,55.125,11.712499999999999,15.3,8.5
