,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,32.0,0.09833333333333333,0.37,0.0,12,0,24.38888888888889,26.0,20.0,28.369166666666676,55.0,21.4,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,42.0,0.12875,0.44,0.0,13,0,24.0,26.0,20.0,25.908333333333335,32.0,20.2,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,27.0,0.0825,0.37,0.0,11,0,23.555555555555554,26.0,20.0,25.959999999999997,35.0,20.9,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,3.0,0.00875,0.07,0.0,3,0,22.0,26.0,20.0,24.9975,32.0,20.8,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,4.0,0.011666666666666667,0.07,0.0,4,0,22.0,26.0,20.0,23.794999999999998,28.0,20.3,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,52.0,0.16083333333333333,0.52,0.0,13,0,22.91666666666666,26.0,20.0,25.8725,41.0,18.7,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,48.0,0.14833333333333332,0.44,0.0,13,0,23.33333333333333,26.0,22.0,28.25166666666667,50.0,19.8,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,54.0,0.16666666666666666,0.52,0.0,13,0,24.277777777777782,26.0,22.0,29.03333333333333,48.0,20.4,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,48.0,0.14791666666666667,0.52,0.0,13,0,24.902777777777775,26.0,22.0,27.538333333333327,45.0,20.2,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,51.0,0.15708333333333335,0.44,0.0,12,0,25.208333333333332,26.0,23.0,27.260000000000005,41.0,20.2,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,4.0,0.011666666666666667,0.07,0.0,4,0,25.333333333333332,26.0,25.0,25.542500000000004,37.0,19.7,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,4.0,0.011666666666666667,0.07,0.0,4,0,25.333333333333332,26.0,25.0,25.628333333333334,39.0,19.3,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,58.0,0.17875,0.59,0.0,13,0,25.569444444444446,26.0,25.0,25.396666666666665,39.0,19.4,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
2021-12-14,66.0,0.2025,0.52,0.0,13,0,26.125,27.0,25.0,26.08,40.0,19.5,2021,12,14,1,0,1,0,0,0,0,0,4.5,0.1,2.53,1.3083333333333333,74.79166666666667,5.441666666666666,6.9,4.4
2021-12-15,62.0,0.19083333333333338,0.74,0.0,13,0,25.625,27.0,24.0,26.345,39.0,18.7,2021,12,15,2,0,0,1,0,0,0,0,0.0,9.2,11.29,0.425,74.20833333333333,9.345833333333333,14.2,3.3
2021-12-16,51.0,0.15791666666666662,0.52,0.0,13,0,24.88888888888889,26.0,20.0,26.928333333333327,42.0,19.7,2021,12,16,3,0,0,0,1,0,0,0,0.0,8.1,10.600000000000001,0.7250000000000001,67.91666666666667,10.520833333333334,14.7,5.0
