,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,28.0,0.08625000000000001,0.3,0.0,10,0,26.25,29.0,20.0,26.746354166666674,59.0,18.9,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,48.0,0.14833333333333334,0.44,0.0,15,0,26.0,28.0,24.0,24.86458333333333,40.0,17.4,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,49.0,0.15083333333333335,0.37,0.0,16,0,26.0,28.0,24.0,25.04166666666667,36.0,17.2,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,57.0,0.17625000000000002,0.52,0.0,16,0,26.25,30.0,24.0,25.410937500000003,37.0,17.6,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,66.0,0.2041666666666667,0.44,0.0,16,0,26.458333333333332,30.0,24.0,24.379166666666663,33.0,16.2,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,62.0,0.19166666666666665,0.52,0.0,15,0,26.645833333333332,30.0,24.0,25.046354166666664,41.0,17.0,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,45.0,0.1391666666666667,0.3,0.0,15,0,25.916666666666668,28.0,24.0,26.822395833333328,57.0,17.8,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,61.0,0.18833333333333332,0.52,0.0,16,0,25.9375,30.0,20.0,27.91197916666667,58.0,17.5,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,56.0,0.1729166666666667,0.44,0.0,15,0,26.645833333333332,30.0,20.0,26.53333333333333,50.0,17.6,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,57.0,0.1758333333333333,0.44,0.0,14,0,26.635416666666668,30.0,22.0,26.139062499999994,42.0,17.5,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,73.0,0.22499999999999998,0.67,0.0,15,0,25.802083333333332,30.0,20.0,26.6203125,42.0,17.1,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,60.0,0.1845833333333334,0.44,0.0,17,0,25.875,30.0,20.0,27.18802083333333,43.0,17.8,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,64.0,0.1975,0.52,0.0,14,0,27.104166666666668,30.0,22.0,25.222395833333334,43.0,15.0,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
2021-12-14,69.0,0.21250000000000002,0.59,0.0,15,0,28.0,30.0,24.0,24.64322916666667,43.0,16.4,2021,12,14,1,0,1,0,0,0,0,0,4.5,0.1,2.53,1.3083333333333333,74.79166666666667,5.441666666666666,6.9,4.4
2021-12-15,58.0,0.17875,0.44,0.0,16,0,27.21875,30.0,21.0,25.51666666666667,44.0,15.5,2021,12,15,2,0,0,1,0,0,0,0,0.0,9.2,11.29,0.425,74.20833333333333,9.345833333333333,14.2,3.3
2021-12-16,41.0,0.12583333333333332,0.52,0.0,13,0,26.270833333333332,30.0,21.0,25.50989583333333,44.0,16.1,2021,12,16,3,0,0,0,1,0,0,0,0.0,8.1,10.600000000000001,0.7250000000000001,67.91666666666667,10.520833333333334,14.7,5.0
2021-12-17,58.0,0.17916666666666667,0.59,0.0,15,0,26.125,30.0,22.0,26.843229166666674,48.0,17.1,2021,12,17,4,0,0,0,0,1,0,0,4.0,0.8999999999999999,3.4200000000000004,1.695833333333333,80.45833333333333,9.233333333333333,12.0,5.2
2021-12-18,76.0,0.23333333333333336,0.44,0.0,16,0,26.6875,29.0,22.0,24.228124999999995,42.0,14.8,2021,12,18,5,0,0,0,0,0,1,0,0.0,9.3,11.759999999999998,2.779166666666667,39.875,5.187499999999999,9.5,2.4
2021-12-19,91.0,0.28125,0.74,0.0,16,0,27.572916666666668,30.0,22.0,23.407812500000002,30.2,13.8,2021,12,19,6,0,0,0,0,0,0,1,0.0,9.2,11.239999999999997,0.7041666666666667,51.541666666666664,5.745833333333334,10.4,1.0
2021-12-20,72.0,0.2225,0.67,0.0,15,0,26.96875,30.0,21.0,24.10885416666667,35.0,14.0,2021,12,20,0,1,0,0,0,0,0,0,0.0,9.2,11.09,0.6458333333333333,60.708333333333336,7.629166666666667,12.4,1.8
2021-12-21,52.0,0.16041666666666668,0.44,0.0,15,0,26.15625,28.0,21.0,24.982812500000005,41.0,15.4,2021,12,21,1,0,1,0,0,0,0,0,0.0,9.100000000000001,11.089999999999996,0.5124999999999998,65.75,9.9125,15.2,4.4
2021-12-22,62.0,0.19041666666666668,0.44,0.0,16,0,26.3125,28.0,20.0,24.885937499999997,41.0,16.4,2021,12,22,2,0,0,1,0,0,0,0,0.0,8.6,10.529999999999998,3.016666666666666,51.125,9.0375,13.3,5.6
2021-12-23,63.0,0.19499999999999998,0.52,0.0,15,0,27.03125,30.0,20.0,24.313541666666666,31.5,16.1,2021,12,23,3,0,0,0,1,0,0,0,0.0,8.700000000000001,11.25,2.779166666666667,40.833333333333336,8.720833333333333,12.4,4.9
2021-12-24,55.0,0.17,0.44,0.0,15,0,27.9375,30.0,26.0,24.896354166666665,32.1,15.9,2021,12,24,4,0,0,0,0,1,0,0,0.0,8.899999999999999,11.36,0.8666666666666667,57.041666666666664,8.745833333333332,12.7,3.6
2021-12-25,62.0,0.19208333333333336,0.37,0.0,16,0,27.552083333333332,30.0,25.0,25.354166666666657,40.0,15.9,2021,12,25,5,0,0,0,0,0,1,0,2.0,4.999999999999999,8.510000000000002,1.9666666666666666,70.41666666666667,9.045833333333333,15.3,4.5
2021-12-26,86.0,0.2641666666666667,0.59,0.0,17,0,27.708333333333332,30.0,23.0,22.3359375,30.0,13.1,2021,12,26,6,0,0,0,0,0,0,1,0.0,8.5,11.129999999999999,3.4791666666666674,35.25,3.883333333333333,8.6,0.4
2021-12-27,105.0,0.32416666666666666,0.89,0.0,15,0,27.375,30.0,21.0,23.153645833333332,39.4,12.6,2021,12,27,0,1,0,0,0,0,0,0,0.0,9.3,11.44,1.0708333333333333,39.541666666666664,3.9583333333333326,9.5,-0.8
2021-12-28,83.0,0.2554166666666667,0.67,0.0,16,0,27.677083333333332,30.0,21.0,23.463541666666668,36.0,13.7,2021,12,28,1,0,1,0,0,0,0,0,0.0,9.200000000000001,11.690000000000001,1.4333333333333333,48.666666666666664,4.645833333333334,9.3,0.2
