,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,51.0,0.11874999999999998,0.33,0.0,14,0,23.75,25.0,23.0,27.25555555555556,55.0,19.0,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,47.0,0.10916666666666668,0.39,0.0,14,0,23.28125,25.0,22.0,27.596527777777784,43.0,19.8,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,69.0,0.15958333333333335,0.33,0.0,18,0,23.0,24.0,22.0,27.20208333333333,41.0,19.0,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,59.0,0.1366666666666667,0.39,0.0,12,0,23.0,24.0,22.0,24.15833333333333,42.0,19.2,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,43.0,0.1004166666666667,0.5,0.0,11,0,23.0,24.0,22.0,23.30694444444444,37.0,18.3,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,83.0,0.19208333333333336,0.61,0.0,12,0,23.40625,25.0,22.0,24.306944444444444,42.0,17.8,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,58.0,0.1345833333333334,0.39,0.0,13,0,23.75,25.0,23.0,28.02847222222223,51.0,18.9,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,45.0,0.105,0.33,0.0,12,0,23.75,25.0,23.0,29.00555555555555,54.0,18.9,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,82.0,0.18958333333333335,0.44,0.0,17,0,23.59375,25.0,23.0,28.447916666666654,52.0,19.0,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,94.0,0.21833333333333338,0.39,0.0,19,0,22.770833333333332,25.0,20.0,28.747916666666665,44.0,20.2,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,40.0,0.09291666666666669,0.39,0.0,10,0,22.25,23.0,20.0,24.676388888888884,44.0,19.1,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,75.0,0.17333333333333337,0.39,0.0,15,0,22.666666666666668,25.0,20.0,25.197222222222223,44.0,18.2,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,105.0,0.24333333333333332,0.44,0.0,21,0,23.0625,25.0,21.0,28.84652777777778,42.0,19.6,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
2021-12-14,74.0,0.17124999999999999,0.61,0.0,13,0,22.989583333333332,25.0,20.0,26.365972222222222,43.0,18.1,2021,12,14,1,0,1,0,0,0,0,0,4.5,0.1,2.53,1.3083333333333333,74.79166666666667,5.441666666666666,6.9,4.4
2021-12-15,68.0,0.15750000000000003,0.56,0.0,13,0,23.28125,25.0,20.0,26.57916666666667,42.0,18.3,2021,12,15,2,0,0,1,0,0,0,0,0.0,9.2,11.29,0.425,74.20833333333333,9.345833333333333,14.2,3.3
2021-12-16,71.0,0.165,0.61,0.0,15,0,23.0,24.0,20.0,26.56736111111111,45.0,17.6,2021,12,16,3,0,0,0,1,0,0,0,0.0,8.1,10.600000000000001,0.7250000000000001,67.91666666666667,10.520833333333334,14.7,5.0
2021-12-17,58.0,0.1345833333333334,0.5,0.0,13,0,22.708333333333332,24.0,20.0,27.122916666666665,50.0,18.9,2021,12,17,4,0,0,0,0,1,0,0,4.0,0.8999999999999999,3.4200000000000004,1.695833333333333,80.45833333333333,9.233333333333333,12.0,5.2
2021-12-18,116.0,0.26875,0.78,0.0,12,0,23.46875,27.0,20.0,23.79444444444444,45.0,17.7,2021,12,18,5,0,0,0,0,0,1,0,0.0,9.3,11.759999999999998,2.779166666666667,39.875,5.187499999999999,9.5,2.4
2021-12-19,141.0,0.32708333333333334,1.11,0.0,17,1,24.791666666666668,27.0,23.0,23.749305555555555,35.0,16.8,2021,12,19,6,0,0,0,0,0,0,1,0.0,9.2,11.239999999999997,0.7041666666666667,51.541666666666664,5.745833333333334,10.4,1.0
2021-12-20,121.0,0.27999999999999997,0.94,0.0,17,0,23.395833333333332,27.0,20.0,23.579861111111114,36.0,16.8,2021,12,20,0,1,0,0,0,0,0,0,0.0,9.2,11.09,0.6458333333333333,60.708333333333336,7.629166666666667,12.4,1.8
2021-12-21,79.0,0.1825,0.61,0.0,14,0,22.78125,23.0,20.0,24.00069444444445,41.0,17.8,2021,12,21,1,0,1,0,0,0,0,0,0.0,9.100000000000001,11.089999999999996,0.5124999999999998,65.75,9.9125,15.2,4.4
2021-12-22,93.0,0.21499999999999997,0.56,0.0,15,0,22.75,23.0,21.0,24.131250000000005,41.0,18.0,2021,12,22,2,0,0,1,0,0,0,0,0.0,8.6,10.529999999999998,3.016666666666666,51.125,9.0375,13.3,5.6
2021-12-23,94.0,0.2183333333333333,0.67,0.0,16,0,23.020833333333332,25.0,21.0,23.43472222222222,33.0,17.1,2021,12,23,3,0,0,0,1,0,0,0,0.0,8.700000000000001,11.25,2.779166666666667,40.833333333333336,8.720833333333333,12.4,4.9
2021-12-24,98.0,0.22708333333333333,0.78,0.0,18,0,22.71875,25.0,21.0,23.931249999999995,35.0,18.0,2021,12,24,4,0,0,0,0,1,0,0,0.0,8.899999999999999,11.36,0.8666666666666667,57.041666666666664,8.745833333333332,12.7,3.6
2021-12-25,66.0,0.1525,0.39,0.0,14,0,22.0,23.0,21.0,23.907638888888886,37.0,19.1,2021,12,25,5,0,0,0,0,0,1,0,2.0,4.999999999999999,8.510000000000002,1.9666666666666666,70.41666666666667,9.045833333333333,15.3,4.5
2021-12-26,90.0,0.20958333333333332,0.61,0.0,13,0,22.916666666666668,25.0,21.0,22.27013888888889,36.3,17.4,2021,12,26,6,0,0,0,0,0,0,1,0.0,8.5,11.129999999999999,3.4791666666666674,35.25,3.883333333333333,8.6,0.4
2021-12-27,134.0,0.3104166666666667,1.28,0.0,17,1,23.6875,25.0,23.0,22.56458333333333,40.8,16.4,2021,12,27,0,1,0,0,0,0,0,0,0.0,9.3,11.44,1.0708333333333333,39.541666666666664,3.9583333333333326,9.5,-0.8
2021-12-28,88.0,0.20416666666666672,0.56,0.0,14,0,23.5,25.0,23.0,24.26597222222222,38.8,16.4,2021,12,28,1,0,1,0,0,0,0,0,0.0,9.200000000000001,11.690000000000001,1.4333333333333333,48.666666666666664,4.645833333333334,9.3,0.2
2021-12-29,134.0,0.31083333333333335,0.94,0.0,15,0,23.5,25.0,23.0,21.802777777777777,31.0,16.5,2021,12,29,2,0,0,1,0,0,0,0,0.0,8.0,10.450000000000001,0.7083333333333335,54.041666666666664,4.883333333333334,8.5,1.6
2021-12-30,86.0,0.19999999999999998,0.83,0.0,10,0,23.875,25.0,23.0,20.68541666666667,31.0,15.4,2021,12,30,3,0,0,0,1,0,0,0,0.0,8.0,10.98,1.1416666666666668,52.916666666666664,7.225000000000001,13.5,1.5
2021-12-31,5.0,0.012499999999999999,0.06,0.0,5,0,24.5,25.0,23.0,18.184027777777775,31.0,13.6,2021,12,31,4,0,0,0,0,1,0,0,0.0,3.8,6.3,2.3708333333333336,51.25,3.6041666666666665,7.9,0.3
2022-01-01,5.0,0.012499999999999999,0.06,0.0,5,0,24.5,25.0,23.0,15.272916666666667,30.0,11.2,2022,1,1,5,0,0,0,0,0,1,0,0.0,9.4,12.17,2.420833333333333,32.666666666666664,3.595833333333333,7.8,-0.7
2022-01-02,5.0,0.012499999999999999,0.06,0.0,5,0,24.5,25.0,23.0,13.881944444444443,31.0,9.9,2022,1,2,6,0,0,0,0,0,0,1,0.0,6.3,10.14,1.1375000000000004,51.041666666666664,4.1875,7.9,0.8
2022-01-03,4.0,0.01,0.06,0.0,4,0,24.5,25.0,23.0,13.361805555555557,32.0,9.2,2022,1,3,0,1,0,0,0,0,0,0,0.0,9.100000000000001,11.110000000000001,1.229166666666667,55.291666666666664,6.3875,10.8,2.7
2022-01-04,234.0,0.5420833333333334,1.33,0.0,15,5,24.5,25.0,23.0,19.431944444444444,34.0,8.9,2022,1,4,1,0,1,0,0,0,0,0,0.0,9.100000000000001,11.759999999999998,2.2416666666666667,56.958333333333336,5.779166666666668,13.2,2.2
2022-01-05,176.0,0.4075,1.33,0.0,16,2,24.604166666666668,25.0,23.0,21.638194444444448,34.0,13.3,2022,1,5,2,0,0,1,0,0,0,0,0.0,9.3,12.129999999999999,2.858333333333334,36.291666666666664,4.499999999999999,8.5,1.6
2022-01-06,203.0,0.4704166666666667,0.94,0.0,16,0,26.125,30.0,25.0,21.975694444444443,35.0,12.4,2022,1,6,3,0,0,0,1,0,0,0,4.0,0.0,1.84,1.1750000000000003,71.75,0.804166666666667,2.2,-1.0
2022-01-07,216.0,0.4995833333333333,1.22,0.0,18,3,27.28125,30.0,23.0,23.98680555555555,36.4,15.7,2022,1,7,4,0,0,0,0,1,0,0,0.0,9.3,12.18,2.3541666666666665,65.58333333333333,3.1374999999999997,8.1,-2.1
2022-01-08,142.0,0.32875000000000004,0.78,0.0,17,0,25.0,25.0,25.0,24.259027777777778,38.1,17.7,2022,1,8,5,0,0,0,0,0,1,0,0.0,9.3,11.84,0.9083333333333333,51.583333333333336,5.808333333333333,9.9,1.5
2022-01-09,67.0,0.15541666666666665,0.61,0.0,10,0,24.75,25.0,23.0,21.950694444444448,32.0,16.8,2022,1,9,6,0,0,0,0,0,0,1,0.0,8.4,11.36,0.6208333333333332,53.791666666666664,7.8999999999999995,14.0,1.7
