,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,21.0,0.05249999999999999,0.3,0.0,7,0,24.5,28.0,19.0,22.867708333333336,29.1,19.4,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,38.0,0.09500000000000001,0.3,0.0,11,0,24.625,28.0,19.0,23.3515625,30.6,19.2,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,27.0,0.0675,0.3,0.0,7,0,24.75,28.0,19.0,22.725520833333334,28.6,19.1,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,2.0,0.005,0.06,0.0,2,0,24.75,28.0,19.0,20.715104166666666,23.7,18.7,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,10.0,0.025000000000000005,0.18,0.0,7,0,24.828125,28.0,19.0,20.72604166666667,30.1,17.3,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,48.0,0.12000000000000004,0.3,0.0,14,0,24.875,28.0,19.0,21.67135416666667,27.9,17.5,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,28.0,0.06999999999999999,0.24,0.0,9,0,24.875,28.0,19.0,21.231250000000003,28.1,18.0,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,48.0,0.12,0.3,0.0,15,0,24.03125,28.0,19.0,22.577083333333334,29.0,18.2,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,38.0,0.09499999999999999,0.3,0.0,11,0,23.088541666666668,28.0,15.0,22.225520833333334,29.0,17.8,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,35.0,0.08750000000000001,0.3,0.0,12,0,23.625,28.0,15.0,22.38906250000001,28.3,18.0,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,2.0,0.005,0.06,0.0,2,0,24.125,28.0,15.0,19.678645833333334,22.6,17.5,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,7.0,0.017499999999999998,0.18,0.0,5,0,24.208333333333332,28.0,15.0,19.706770833333334,25.9,17.1,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,45.0,0.1125,0.36,0.0,13,0,23.109375,28.0,15.0,22.117187500000004,30.2,17.5,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
