,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,52.0,0.08166666666666668,0.19,0.0,15,0,22.100000000000005,26.0,0.0,25.254513888888884,55.0,19.2,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,52.0,0.08249999999999998,0.19,0.0,13,0,22.058333333333337,25.0,0.0,23.70416666666667,37.0,18.2,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,98.0,0.15666666666666665,0.34,0.0,15,0,22.19166666666666,25.0,0.0,24.03020833333333,35.0,17.7,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,45.0,0.07083333333333335,0.23,0.0,12,0,22.22083333333333,26.0,0.0,23.399652777777778,35.0,18.3,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,17.0,0.02666666666666667,0.15,0.0,4,0,22.083333333333332,25.0,0.0,21.275347222222223,34.0,17.4,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,152.0,0.24125,0.42,0.0,16,0,22.320833333333336,26.0,0.0,23.555555555555557,39.0,16.7,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,109.0,0.17458333333333334,0.34,0.0,15,0,22.337500000000002,27.0,0.0,24.858333333333338,48.0,17.7,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,113.0,0.1804166666666667,0.34,0.0,15,0,22.225000000000005,26.0,0.0,25.114583333333332,52.0,17.9,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,114.0,0.18291666666666673,0.38,0.0,16,0,22.025000000000002,26.0,0.0,24.74409722222222,45.0,17.3,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,116.0,0.18541666666666667,0.38,0.0,15,0,22.075,26.0,0.0,24.631249999999998,38.0,17.5,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,44.0,0.06958333333333334,0.19,0.0,13,0,21.33333333333332,26.0,0.0,23.451736111111106,40.0,17.5,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,13.0,0.020833333333333332,0.15,0.0,3,0,20.89999999999999,26.0,0.0,22.082291666666663,43.0,17.2,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,94.0,0.15041666666666667,0.31,0.0,15,0,20.929166666666664,26.0,0.0,23.002777777777776,42.0,17.0,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
2021-12-14,137.0,0.2175,0.42,0.0,17,0,21.01666666666667,27.0,0.0,22.628819444444446,39.0,16.8,2021,12,14,1,0,1,0,0,0,0,0,4.5,0.1,2.53,1.3083333333333333,74.79166666666667,5.441666666666666,6.9,4.4
