,“ú•Ê
0,15.09
1,18.49
2,54.51
4,23.15
5,30.09
7,11.61
8,15.19
9,30.98
10,11.75
13,260.56
15,289.4
16,17.22
17,13.97
21,131.61
22,100.65
25,203.53
26,107.21
27,19.95
28,261.74
30,110.61
32,77.92
33,362.24
34,109.92
35,151.98
36,140.46
38,191.62
41,88.5
42,35.87
45,199.84
46,2.08
47,1.35
48,69.73
49,145.47
50,50.7
52,111.55
53,52.51
54,79.32
55,23.5
56,9.39
57,34.39
61,1.06
62,48.17
64,1.99
65,13.07
66,2.48
68,26.9
69,34.3
70,4.93
71,263.37
72,12.29
73,18.97
75,28.04
76,28.65
77,28.93
78,5.05
80,12.45
82,42.31
84,9.49
86,12.51
87,29.85
90,17.71
91,7.8
93,39.66
94,30.51
96,25.64
98,16.71
102,34.83
103,19.51
104,16.91
105,0.56
106,68.57
107,25.5
108,35.04
110,29.57
111,57.06
112,33.02
114,32.12
116,31.54
118,39.96
119,4.73
121,80.6
122,8.7
123,16.88
124,37.75
127,14.15
128,11.24
129,9.26
131,55.49
133,15.93
134,3.0
137,23.87
138,10.7
139,5.94
140,27.85
141,56.68
142,20.63
143,13.28
144,5.6
146,64.91
148,58.05
149,31.09
151,12.29
153,34.23
154,42.34
155,33.83
156,19.32
157,10.69
158,69.09
159,26.28
162,11.77
164,19.64
166,29.96
167,7.11
168,40.67
169,12.94
171,14.82
172,1.57
173,26.54
174,35.52
175,7.98
176,5.22
178,4.36
179,42.98
180,13.31
181,12.75
183,13.93
184,10.78
187,12.07
189,3.9
191,14.82
192,23.36
193,12.58
194,2.5
195,111.35
196,3.34
197,5.44
198,173.08
199,27.45
201,19.03
202,226.97
204,123.24
205,36.68
207,81.76
208,1.34
209,16.41
210,13.3
211,37.21
212,523.03
213,2.99
215,154.42
218,10.96
220,16.37
221,15.73
222,21.78
224,13.1
225,6.47
226,43.4
228,8.21
230,2.99
231,13.52
232,2.06
234,16.29
235,5.91
236,46.98
237,0.23
239,15.59
240,29.66
241,5.65
242,31.9
243,2.11
244,38.31
245,36.11
246,15.98
247,3.02
248,18.6
251,2.94
252,2.29
253,24.04
257,7.93
259,8.5
260,26.04
261,18.73
263,30.39
264,19.52
265,10.45
266,5.43
267,17.15
268,23.28
269,20.61
270,61.26
271,2.02
272,424.25
275,1667.75
276,2134.1
277,1438.18
278,16.82
279,24.99
280,21.6
282,19.45
283,18.22
284,6.77
286,4.98
287,6.08
288,20.91
289,13.77
290,18.98
291,8.41
292,23.11
293,10.71
294,39.46
297,11.89
299,13.65
301,33.93
302,69.88
303,22.8
304,4.91
305,110.75
308,30.72
314,8.97
315,22.28
316,13.08
317,41.18
318,15.42
319,24.99
320,47.15
321,25.08
323,10.87
325,6.48
326,9.01
328,9.21
330,14.34
331,49.52
332,15.18
335,26.4
336,15.17
337,12.5
339,5.2
342,47.23
343,12.68
344,15.89
345,63.31
347,78.81
348,12.77
349,11.0
352,82.77
353,10.66
354,19.24
355,15.05
357,24.53
358,31.38
360,3.11
361,15.58
362,12.54
364,26.88
