,“ú•Ê
0,58.31
1,198.78
2,70.3
3,39.13
4,32.99
7,54.87
14,35.94
17,44.11
18,186.92
30,232.76
34,214.84
35,305.44
38,177.5
40,170.86
42,286.32
47,54.53
50,24.82
57,207.55
66,17.96
81,18.86
82,37.52
83,38.4
86,37.63
87,9.07
89,11.04
95,70.52
99,136.37
101,21.44
104,14.32
105,26.66
106,111.83
108,41.84
110,65.68
111,93.65
113,38.42
116,86.83
117,66.27
121,101.69
126,88.32
129,8.27
133,36.8
134,3.51
138,14.14
139,26.13
144,19.15
148,100.17
151,36.68
159,29.17
160,87.62
164,35.32
167,18.4
168,16.05
176,17.34
178,1.43
181,25.95
185,23.18
186,10.05
195,210.09
196,0.05
201,14.83
202,413.67
203,36.04
210,13.44
214,154.91
215,468.02
220,21.93
226,62.19
228,49.97
229,37.95
230,3.58
236,71.12
237,5.04
242,41.76
243,25.88
251,21.49
253,18.91
255,29.66
256,51.78
264,39.4
268,21.59
270,99.02
274,2148.37
279,30.33
281,18.66
282,29.17
283,44.4
284,34.81
285,22.79
288,22.47
290,31.1
292,21.49
296,30.15
305,137.19
306,21.93
309,2.59
316,20.96
318,29.16
322,7.45
323,34.88
326,34.31
327,46.68
329,18.68
331,36.63
334,6.41
335,11.95
341,22.27
347,157.22
354,37.3
359,33.86
362,128.07
364,42.7
