,ì˙ï ,é¿ê—
0,2.052849022303216,6.0
4,40.20066471975833,47.0
8,33.46256673664848,42.0
13,25.11565826069094,4.0
14,46.12270420817474,29.0
19,-0.02519995939317063,4.0
22,15.019020208990144,4.0
33,23.090880052137496,4.0
39,1.1841994371388278,4.0
40,-7.416186705152418,4.0
41,-2.0138415871619655,4.0
43,8.206732064470973,4.0
45,15.159461044573126,5.0
47,2.8166078882984538,9.0
49,3.6899260666706963,4.0
50,8.110650754417572,17.0
51,15.79059108398338,13.0
53,4.121084227372302,4.0
56,7.092283738522887,13.0
58,24.574433696979767,22.0
62,19.250288749294192,26.0
68,50.80248057999021,25.0
71,29.785361770852088,5.0
73,65.20267536250239,43.0
74,17.060093447224336,14.0
75,25.980987198174205,23.0
81,15.19882577356362,17.0
85,18.538580371486063,15.0
89,20.304112122290835,18.0
93,23.84280374285165,37.0
95,20.849127510623138,16.0
96,25.44230043721282,54.0
108,106.58078225962069,161.0
115,125.0727925657614,153.0
116,54.93674319372938,38.0
117,31.351974618059963,78.0
119,67.91096876203356,64.0
128,73.16414354011869,98.0
132,58.46207077630607,30.0
135,20.313392567446346,22.0
137,15.450310885618418,13.0
142,75.45700671049151,73.0
143,97.10727675813281,117.0
151,73.8575879214537,56.0
152,38.29032813320322,59.0
153,16.037616947200473,16.0
157,24.0362358908164,19.0
161,17.145678149165818,19.0
162,30.53864688080417,34.0
165,12.732599309593523,26.0
166,22.424388194506435,22.0
167,29.708816768873934,34.0
169,21.003943433165368,17.0
176,41.00664887168125,33.0
177,32.52135085332511,32.0
180,13.3663800581486,16.0
181,29.156584494354426,22.0
183,15.96922538965803,8.0
184,35.72478336378526,29.0
188,32.37724999808598,26.0
197,28.51104683524149,25.0
198,33.62908517248593,8.0
202,13.672548830890067,4.0
203,17.11945616378075,38.0
208,26.34543214776289,24.0
210,17.894175757247414,26.0
212,52.38868090245429,4.0
213,56.3738414499191,60.0
218,26.550373566366247,27.0
219,48.895134850255786,9.0
222,21.508886623586793,31.0
229,12.414392942290123,22.0
233,66.18355681354419,22.0
239,28.670042269208015,47.0
247,79.3721352362936,63.0
250,43.79366239786631,40.0
258,70.1733746355864,76.0
261,83.28425653920246,121.0
264,67.47677102849939,87.0
268,59.288462023663214,53.0
269,75.30851299587245,131.0
275,117.9000912988718,5.0
277,110.27333288812173,5.0
281,137.97085985629607,139.0
287,121.24783784161625,90.0
305,118.55279991118192,47.0
311,106.05160277915225,154.0
312,114.70069131304739,126.0
315,116.7248396356349,177.0
317,123.75993630514677,81.0
318,121.5631787399451,164.0
319,124.18381956295353,175.0
320,110.57557971682112,68.0
321,96.14739855427617,67.0
324,124.92775531512626,168.0
327,108.55871149059969,76.0
329,103.00554706962676,97.0
332,80.25817216820444,103.0
333,83.49771355970364,40.0
335,40.60387762943599,35.0
336,57.8609325250705,60.0
339,54.47703178827407,100.0
341,85.11558566932696,69.0
342,61.41671748752883,35.0
344,45.66240996290581,31.0
346,36.324839256078796,33.0
349,23.825528494136883,17.0
351,66.1486435405186,77.0
353,61.592498918981256,83.0
362,26.197123031823182,15.0
364,18.743601323101302,26.0
