,éûçèï ,é¿ê—
2,0.09357383097108905,0.0
3,0.19139702225576238,0.0
4,0.10878134519735237,0.0
6,1.4658169929162623,0.0
7,1.396757782979584,0.0
9,0.3511459758849931,1.0
14,0.05291514336234819,0.0
16,-0.14360103420188663,0.0
18,0.08042022233655874,1.0
21,0.1279600966620692,0.0
24,0.09526784226696808,0.0
26,0.0829949300880782,0.0
28,0.2281160069709437,0.0
36,0.4526827407619811,0.0
41,0.38204882784092725,0.0
44,0.13889144861905878,0.0
49,0.13543932843168036,0.0
59,0.32141150393322443,0.0
66,0.23727483479754916,0.0
71,0.12181546675603,0.0
72,0.1364941095015119,0.0
73,0.04231838018329404,0.0
75,0.15204187349719972,0.0
84,0.20033981207407747,0.0
85,0.02262803557109392,0.0
89,0.10501898398573087,0.0
90,0.10720091697096445,0.0
93,0.09602411140476073,0.0
95,0.06341734453474714,0.0
100,0.1830393626781431,0.0
105,0.9410248240250347,1.0
107,0.4757640541990704,0.0
110,-0.18541475083177808,0.0
116,0.25558439174710734,0.0
119,0.08795704893504751,0.0
121,-0.01709903008448149,0.0
122,-0.03794886916947875,0.0
123,-0.060263039626149935,1.0
136,0.11221967144224,0.0
141,0.059570465463588594,1.0
143,0.02311741457281926,0.0
144,0.12488726404234964,0.0
146,0.15053978146909225,0.0
153,1.5755038763465794,4.0
156,1.9459131973726411,4.0
158,1.32166895472218,3.0
162,0.2895598738557427,1.0
165,0.27386915706720544,0.0
167,0.1528268321840226,0.0
173,0.13753032712061086,0.0
175,2.2738638780154745,0.0
181,0.6469138136242635,0.0
183,0.5782429920389722,0.0
185,0.3508272145473129,0.0
191,0.08991522564361334,0.0
198,1.403808727811383,3.0
199,2.2734138783306377,5.0
202,1.9301637852297817,3.0
207,1.3305582202920614,3.0
210,0.3211045436435517,0.0
214,0.2407420996527929,0.0
215,0.21112436877298202,0.0
216,0.12567005443666815,0.0
221,0.19360989961224892,0.0
224,0.0018977088367460764,0.0
226,1.2244726846000686,1.0
231,0.4526323150666487,0.0
232,0.5590940520163423,0.0
234,0.5339566105477448,0.0
240,0.07301209247862628,0.0
241,0.07480173877541454,0.0
242,0.08162422214443153,0.0
252,-0.045139172210442495,0.0
257,-0.22879471962124184,0.0
259,-0.0015436436375726615,0.0
264,0.1105390785698952,0.0
269,0.13967733188723006,0.0
274,2.054625561532678,4.0
276,1.6218243083415749,3.0
283,0.2547481286504695,0.0
287,0.311299081742249,0.0
288,0.15312091367690206,1.0
293,0.08554984999592194,0.0
304,0.6638405598256847,0.0
306,0.4870392685143385,0.0
308,0.15868226648722852,0.0
309,0.15244563154820326,0.0
311,0.13897214550946962,0.0
318,1.355241717542283,1.0
320,1.4046648107882238,3.0
323,1.950582660379424,2.0
327,1.4911033215145886,3.0
331,0.18519749566851634,0.0
333,0.33258877548413,0.0
336,0.0831509179698137,0.0
338,0.08652014237699011,0.0
340,0.11884984971086916,0.0
341,0.12400710841916954,0.0
343,2.453989896623011,5.0
344,1.568812754552731,4.0
348,1.3408055248221142,1.0
349,1.038041772930607,0.0
350,0.9008772094287415,0.0
351,0.2637555634525744,0.0
354,0.01819238450082354,0.0
358,0.05529950621844635,0.0
363,0.10830601057911743,0.0
366,1.5307495889083884,2.0
368,2.3761331351070822,4.0
373,0.6943096955689773,0.0
374,0.49577392933223446,0.0
380,0.09988798417797778,0.0
381,0.09988798417797778,0.0
386,0.11347033798298117,0.0
395,0.4486248995173876,0.0
398,0.3088590910631785,0.0
403,0.10357307419256029,0.0
411,0.07254063023288534,1.0
414,-0.12501615152617362,0.0
426,-0.14652644418466068,0.0
427,-0.16348795589303247,0.0
428,0.13622431428861326,1.0
430,0.17402617487613778,0.0
434,0.007539092470547474,0.0
436,0.12991972939520602,0.0
438,1.6251968892044462,2.0
439,2.194245390736604,3.0
440,1.201941133279878,3.0
442,0.9836883224604911,2.0
444,0.6822657586024015,0.0
446,0.9732024233904957,0.0
450,0.297158575861416,0.0
451,0.37554338066562665,0.0
452,0.16655313568442523,0.0
455,0.12316218898070093,0.0
456,0.05498072405095053,0.0
461,0.25162791075407953,0.0
463,0.8459250620012752,4.0
477,0.115417717700347,0.0
480,0.08986718200696903,0.0
481,0.09042328368868952,0.0
482,0.04136937139334225,0.0
489,0.8931141911214945,0.0
