,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
6,15.47,13.0,16.1
7,13.31,12.0,12.91
13,14.41,14.0,17.73
15,18.12,18.0,20.75
19,27.62,27.0,29.07
25,20.8,20.0,24.28
27,20.8,21.0,17.43
32,42.51,40.0,44.42
34,45.82,46.0,43.15
35,39.53,46.0,42.24
38,22.61,26.0,24.5
39,22.88,27.0,23.0
41,45.82,44.0,49.02
44,22.45,21.0,20.39
49,36.22,39.0,34.13
50,35.95,41.0,38.28
52,31.71,25.0,31.95
54,35.51,42.0,38.21
55,45.82,43.0,45.31
58,39.91,32.0,38.11
59,31.71,24.0,31.54
61,32.34,38.0,37.94
69,16.15,18.0,19.02
73,7.2,10.0,6.59
76,14.0,11.0,12.18
80,6.78,3.0,3.05
84,9.01,3.0,4.75
86,6.78,6.0,4.56
90,14.0,13.0,14.06
91,14.68,13.0,17.8
93,22.45,30.0,29.63
96,36.22,29.0,38.56
97,42.51,48.0,40.01
99,45.54,30.0,48.52
101,30.81,39.0,32.03
114,22.61,34.0,21.76
116,36.22,44.0,40.72
122,39.91,37.0,37.62
