,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,5.77,28.31
1,20.12,11.78
2,75.53,78.27
3,21.62,2.49
6,0.88,6.1
7,19.4,5.13
8,10.82,9.41
9,125.65,117.46
13,19.3,12.55
14,12.83,5.92
15,2.9,1.9
18,10.15,14.11
19,11.13,9.68
23,4.01,9.26
24,9.0,13.09
25,6.63,9.47
26,13.5,20.56
30,12.5,7.43
32,5.26,3.94
33,2.61,0.89
34,5.26,1.99
35,3.11,3.18
36,4.11,0.58
37,0.98,0.97
38,5.72,0.8
40,14.5,15.2
41,12.47,13.36
42,4.99,1.23
43,8.66,7.08
44,8.88,3.69
46,20.49,19.68
47,13.72,17.02
48,7.71,5.88
49,7.25,1.21
50,2.48,0.05
51,6.04,7.03
52,6.79,10.01
53,6.95,2.57
55,6.15,2.46
56,11.68,11.93
57,1.26,1.0
58,11.87,15.43
59,1.99,1.34
61,3.5,3.68
62,1.06,4.98
63,4.81,7.52
64,4.23,2.14
65,29.06,13.37
66,13.69,17.7
68,12.03,10.77
69,8.19,0.72
72,21.12,22.73
76,1.73,1.83
77,12.72,3.54
78,7.17,21.46
80,42.55,41.62
81,1.25,4.76
83,10.3,3.31
84,35.35,24.13
85,40.56,52.65
86,10.37,20.47
87,3.28,5.49
89,10.91,5.41
90,13.0,10.06
91,3.76,2.56
92,12.18,3.26
93,12.73,1.51
94,128.39,147.81
95,10.49,9.89
97,0.08,4.88
98,2.27,1.28
99,31.56,36.73
100,15.34,17.95
103,0.08,2.18
104,0.55,2.61
105,1.12,0.7
107,14.24,12.33
108,21.31,10.53
109,5.36,6.05
111,5.29,8.33
113,8.0,6.82
114,0.47,9.25
118,2.77,0.67
119,6.81,3.57
121,7.12,3.66
123,3.08,5.67
