,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,11.85,9.0,5.28
2,5.17,3.0,4.09
3,5.58,4.0,4.32
5,12.13,12.0,11.99
6,12.61,13.0,13.64
7,12.22,12.0,14.68
8,9.28,11.0,8.55
9,7.37,3.0,5.87
10,6.24,7.0,5.04
11,16.47,16.0,17.88
12,14.02,14.0,13.46
13,14.13,14.0,15.43
14,15.02,15.0,16.48
15,15.77,18.0,18.64
16,6.55,7.0,5.3
17,8.61,3.0,6.26
18,23.09,25.0,25.37
21,15.73,3.0,10.76
23,8.39,10.0,8.47
24,6.55,11.0,5.3
25,19.45,20.0,19.86
26,15.62,14.0,16.64
28,20.48,22.0,19.86
29,12.97,16.0,16.17
31,23.51,3.0,21.68
33,44.24,42.0,42.23
34,46.65,46.0,43.5
36,41.94,46.0,43.11
37,30.03,24.0,29.28
38,26.2,26.0,27.84
39,30.91,27.0,27.89
40,48.57,60.0,49.5
42,33.75,35.0,35.2
43,28.61,29.0,28.65
48,38.51,37.0,35.7
49,40.4,39.0,39.46
50,37.78,41.0,40.92
51,24.4,24.0,24.5
53,37.25,40.0,38.41
57,44.1,49.0,46.5
59,31.18,24.0,31.04
60,48.45,46.0,48.92
62,13.98,14.0,15.12
63,18.24,20.0,17.06
65,7.08,14.0,11.99
66,5.29,8.0,4.14
67,13.98,13.0,13.44
68,17.24,16.0,16.29
70,12.28,12.0,6.39
71,11.12,15.0,15.84
73,14.3,10.0,11.86
74,11.93,13.0,14.39
75,12.58,11.0,8.69
77,12.28,11.0,13.1
78,9.36,9.0,6.14
80,6.31,3.0,5.09
82,13.99,12.0,14.53
83,16.65,16.0,16.76
85,6.59,3.0,5.09
86,7.45,6.0,5.83
87,7.93,11.0,9.11
88,16.35,16.0,16.93
89,16.65,15.0,17.11
93,24.74,30.0,30.09
95,37.47,41.0,37.98
96,36.99,29.0,36.88
97,45.48,48.0,42.24
99,39.58,30.0,40.95
100,26.77,32.0,25.76
101,32.55,39.0,35.72
103,49.03,51.0,49.61
105,47.49,49.0,47.65
107,38.68,43.0,41.46
109,49.03,54.0,49.51
110,49.03,46.0,47.0
112,49.03,50.0,49.51
113,44.32,51.0,46.51
114,33.16,34.0,31.23
115,24.65,30.0,27.02
116,40.47,44.0,40.66
117,39.16,38.0,38.19
118,45.63,45.0,45.79
120,44.32,46.0,46.51
121,38.68,40.0,41.46
122,38.68,37.0,37.87
123,40.68,44.0,40.83
