,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,24.83,24.97
3,32.4,36.69
9,245.34,164.6
11,2.7,19.71
12,6.57,20.46
13,4.4,33.11
24,13.83,14.65
27,6.23,19.28
29,15.79,11.32
32,3.54,3.63
37,1.15,5.0
39,2.14,0.94
40,22.21,20.63
51,13.7,11.8
53,12.5,13.21
54,17.5,19.9
57,7.27,8.61
60,8.3,7.23
61,17.13,12.15
62,4.35,27.32
65,59.64,32.68
66,10.24,27.09
67,3.0,21.38
70,14.24,47.81
72,2.91,24.44
80,86.61,68.08
83,7.9,21.48
84,199.93,82.39
87,16.75,14.37
93,36.31,9.63
96,35.11,32.05
97,13.48,19.69
98,9.96,11.81
99,48.31,43.59
101,14.95,7.71
111,8.17,6.61
112,0.51,1.35
116,10.95,12.16
