,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,9.52,9.0,6.45
1,9.61,8.0,7.06
2,5.27,3.0,5.35
3,3.14,4.0,3.9
6,12.88,13.0,13.79
7,9.67,12.0,11.38
8,9.81,11.0,9.96
9,6.77,3.0,6.52
13,11.3,14.0,12.24
14,16.92,15.0,15.89
15,17.48,18.0,18.34
18,27.54,25.0,28.53
19,23.99,27.0,24.39
23,10.4,10.0,9.07
24,11.99,11.0,12.44
25,21.33,20.0,21.89
26,15.89,14.0,16.88
30,7.87,7.0,7.52
32,37.9,40.0,41.57
33,43.1,42.0,41.63
34,48.42,46.0,45.08
35,44.57,46.0,44.54
36,44.11,46.0,45.73
37,24.24,24.0,23.77
38,24.51,26.0,25.79
40,51.3,60.0,50.88
41,49.49,44.0,49.88
42,33.25,35.0,34.57
43,26.49,29.0,26.95
44,22.86,21.0,21.77
46,27.71,23.0,27.53
47,26.15,23.0,26.92
48,34.15,37.0,34.82
49,41.83,39.0,39.47
50,39.98,41.0,40.98
51,22.55,24.0,22.31
52,26.7,25.0,27.5
53,37.22,40.0,38.97
55,45.65,43.0,44.06
56,52.11,59.0,51.96
57,48.38,49.0,49.49
58,35.8,32.0,36.94
59,24.48,24.0,23.68
61,36.67,38.0,36.6
62,13.85,14.0,13.3
63,19.04,20.0,18.5
64,14.59,14.0,13.7
65,9.93,14.0,12.13
66,6.9,8.0,6.58
68,17.92,16.0,17.72
69,19.47,18.0,17.87
72,13.32,11.0,13.5
76,10.81,11.0,10.8
77,9.6,11.0,10.61
78,9.65,9.0,7.07
80,1.72,3.0,1.75
81,17.78,18.0,17.14
83,17.65,16.0,16.53
84,4.06,3.0,3.72
85,4.22,3.0,4.58
86,5.38,6.0,4.77
87,11.36,11.0,11.6
89,16.64,15.0,15.81
90,11.31,13.0,11.69
91,12.51,13.0,13.33
92,13.17,15.0,14.51
93,26.18,30.0,29.55
94,13.7,6.0,14.87
95,36.7,41.0,36.95
97,48.04,48.0,45.66
98,45.93,47.0,47.6
99,39.47,30.0,41.02
100,27.09,32.0,26.26
103,50.96,51.0,52.11
104,49.27,49.0,50.28
105,49.55,49.0,48.66
107,36.88,43.0,37.7
108,37.61,31.0,34.26
109,51.11,54.0,50.73
111,47.38,45.0,48.75
113,46.92,51.0,47.52
114,34.16,34.0,30.85
118,46.25,45.0,45.3
119,49.13,46.0,47.64
121,37.15,40.0,38.54
123,42.64,44.0,41.51
