,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,7.56,11.0,7.62
5,8.45,12.0,10.02
10,4.48,7.0,4.19
11,14.53,16.0,16.46
12,14.51,14.0,14.3
16,6.35,7.0,6.42
17,14.7,3.0,16.46
20,22.72,24.0,24.23
21,14.97,3.0,14.85
22,11.44,3.0,11.62
27,20.16,21.0,19.47
28,21.86,22.0,21.98
29,16.2,16.0,17.09
31,29.43,3.0,28.39
39,30.08,27.0,26.51
45,23.28,19.0,24.14
54,34.45,42.0,36.7
60,50.76,46.0,49.24
67,13.85,13.0,12.9
70,12.36,12.0,8.08
71,14.64,15.0,14.8
73,17.65,10.0,16.51
74,8.65,13.0,10.04
75,9.52,11.0,7.58
79,3.17,4.0,3.91
82,12.21,12.0,13.39
88,16.52,16.0,15.69
96,39.21,29.0,39.42
101,31.44,39.0,32.05
102,38.75,37.0,33.26
106,46.86,47.0,46.19
110,50.89,46.0,48.07
112,51.09,50.0,51.47
115,20.01,30.0,21.43
116,42.99,44.0,41.15
117,40.34,38.0,36.9
120,47.6,46.0,47.57
122,35.99,37.0,31.61
